Speaker,Speech,Type,Comments
"Secretary Geithner","No, I wouldn't frame it that way. Could I step back and frame the broad objective? You know, right now, we have a very resilient, diverse financial system. Parts of the system have a lot of capital. Parts of the system, in the eyes of the market, need some more capital. And what this assessment is designed to do, and this assessment is run by the Fed, not by the Treasury, is to assess what potential losses these institutions might face in the event we faced a deeper recession. And to make sure the government's willing to give, able to provide capital to help backstop the system through this period of time. Most institutions want to go raise any additional capital they may need from the markets, but we're going to make sure that the markets understand that the government will be there with capital if that's necessary. In our judgment, that will help reduce the risk that the system pulls back more from providing the credit that recovery needs. We don't want the system sucking more oxygen out of the economy just as we're trying to lay the foundation for recovery and providing capital to the system is an important part of that. Giving these banks a chance to sell assets into a market will be helpful to restoring confidence in their financial soundness and make it easier, in our judgment, for them to go out and raise private capital, as well.",Speech, 
"Mr. Ellison","In your testimony, you indicated that capital requirements for systemically important firms must be more robust than other firms. How many systemic entities like hedge funds currently face no capital requirements whatsoever? Could you discuss in greater detail how a capital adequacy regime would work for these firms?",Speech, 
"Secretary Geithner","We did not propose to establish capital requirements for hedge funds. What we are saying, though, is that the large institutions, principally the banks and the major large complex regulated financial institutions, are held to a set of requirements on capital liquidity reserves risk management, which are commensurate with the risks they pose. And because their risks are greater, and because the consequences of their failure is greater, they need to be subject to a higher set of standards and greater constraints on leverage. But we're not proposing to establish capital requirements for the broad universe of hedge funds and private pools of capital that exist in our markets. We want them to register with the SEC if they reach a certain scale, and in the future, if some of them individually reach a size where they may be systemic, then at that point, we believe they should be brought within a regulatory framework that's similar to that which exists for banks.",Speech, 
"Mr. Ellison","Thank you. Could you explain how you think that consumer protection should be incorporated into comprehensive regulatory reform?",Speech, 
"Secretary Geithner","You know, we're not at the position today where we want to lay out any details on the consumer side. I just want to underscore that will be a critical part of our reform agenda. You know, the failures there were very consequential, not just for the lives of millions of Americans, but for the whole system. They will be a critical part of what we propose.",Speech, 
"Mr. Ellison","Are you familiar with Elizabeth Warren's concept of a financial product safety board?",Speech, 
"Secretary Geithner","I am. And I think that's a--",Speech, 
"Mr. Ellison","Could you offer us your thoughts on it?",Speech, 
"Secretary Geithner","I think it's an interesting proposal. That's one of the many things we're looking at.",Speech, 
"Mr. Ellison","Could you tell me why the Treasury would be given resolution authority over systemically significant financial institutions such as bank holding companies, hedge funds, and large insurance firms? Why would the Treasury be given such resolution authority?",Speech, 
"Secretary Geithner","We're actually proposing a structure in which the FDIC would have a central role in managing this regime, but as is true now, in the existing process for banks and thrifts, the judgment by the Treasury is necessary. The concurrence of the Treasury is necessary for a range of actions, as you would expect because, you know, the Treasury is responsible in some sense for guarding the interest of the taxpayer.",Speech, 
"Mr. Ellison","But why not an independent regulatory authority for those things?",Speech, 
"Secretary Geithner","Well, again, in our structure, like in the structure of our banks now, there's a complicated set of checks and balances. So, there's an important role for the independent regulatory authority supervisor and for the FDIC and the Fed but that's not authority that the Executive Branch can delegate or separate because ultimately it relates to hugely important consequential judgments about the risks the taxpayers are exposed to and the degree of moral hazard in the financial system. And the Treasury has to be responsible for those judgments.",Speech, 
"Mr. Ellison","Well, given that the FDIC already has resolution authority, wouldn't such authority be better suited for that--",Speech, 
"Secretary Geithner","Well, as I said, what we're proposing to do is to expand the role they would play with respect to a broader range of institutions and within its set of checks and balances that are similar to what now exists for banks.",Speech, 
"Mr. Ellison","Okay. I think I am about out of time. Thank you, Mr. Secretary.",Speech, 
"The Chairman","The gentleman from Texas, Mr. Marchant.",Speech, 
"Mr. Marchant","Thank you, Mr. Chairman. Secretary Geithner, I would like to spend my time talking about the new public- private partnerships you have announced, which I am generally in favor of. My concerns are that as it has been discussed, it has been announced now that PIMCO and I think Black Rock and several of the large institutional money managers are now emerging as some of the people who will be managing those funds.",Speech, 
"Secretary Geithner","Not yet. They have expressed interest, but we haven't made any of those judgments yet.",Speech, 
"Mr. Marchant","My concern is that given the ratios of leverage involved here, my concern is that the actual investors have more skin in the game than is proposed here, because if they in fact just take their hedge fund partners out in America and put all of their money in, and then they pull management fees off of that, then they--they don't have, in my opinion, don't have adequate incentive to make sure that those funds-- they don't have enough skin in the game if you absolutely follow the hedge fund model and putting this money in. I'm very concerned about that.",Speech, 
"Secretary Geithner","We have the same concern, and we want them to have enough skin in the game that their interests are aligned with our interests. But we have the objective, recognize that we have to find the right balance. But I think this is a better way of protecting the taxpayer than the alternatives.",Speech, 
"Mr. Marchant","The concept I agree with. I'm concerned about how the money gets raised for the equity partner. The second thing I'm concerned about is the potential gap that is created if indeed once the auctions begin to take place and you begin to discover prices that you--that there will be gaps created between bid and ask. And when those gaps are created in those banks, and those deals are made, then you're going to have losses. You might have some gains to the banks. But I suspect we'll read more about the losses, and that those banks will then immediately have to put monies into the loan loss reserve, and so they're going to have immediate needs for capital. Now is it in the plan, is there enough TARP money if necessary to plug that hole? And are you going to allow, if a gap in fact is created, are you going to allow there to be a response time between the bank and the FDIC or the regulating entity to where that bank then says, okay, if I sell this at this, I have a buyer, then it's going to create this gap, are you going to close me down instantaneously, or are you going to give me--or can we give you a plan as to whether we can raise additional capital or whether we're going to get TARP money? Because if we do this, we can't do the deal, and you may end up freezing the whole system up.",Speech, 
"Secretary Geithner","Right. A very important concern, and you said it exactly right. So we're going to establish a 6- month window in which these institutions will have the ability to go raise capital from the markets or take capital from the government. Throughout that period of time, they would have the ability, if they choose, to sell assets into, both loans and securities, into these type of new funds. And so they would have the ability to make a choice about what mix of asset sales with what implications for capital and how they would meet the capital needs created by that. So that is how we would work. And you're right that you need to--any institution looking at this would have to do the--make those judgments together at the same time.",Speech, 
"Mr. Marchant","And the last concern is, will you have the ability--will the market have the ability to take a look back and say--will the regulator have any ability to say this sale can't take place? This sale is--this auction, this is too devastating to the government or the FDIC fund. I mean, the FDIC is going to be insurer here. Does the FDIC have function in saying this is a sale that we can't bear the loss of in the fund? This is not--because the FDIC fund actually, insurance fund, is going to actually be the ultimate insurer here, right?",Speech, 
"The Chairman","Could I say, if the gentleman wants an answer, probably we ought to end the question. It's an important question. I want to make sure we have time for the answer.",Speech, 
"Secretary Geithner","I think this probably requires a bit more thought and care in responding to, and we would be happy to have our staff with the FDIC come up and walk you or your colleagues through the details of this. And your concerns are right in this case. But the FDIC will manage and operate the auction process for the loan piece of this. They have had a lot of experience in doing this. They have a huge interest in making sure they're not too exposed, just as I have a huge interest in making sure they're not too exposed. And we'll try to work out the right balance in this case. But your questions are good questions, thoughtful concerns. We share those concerns. We would be happy to walk you through it in more detail how we manage those concerns.",Speech, 
"The Chairman","If the gentleman would permit me, and the Secretary had suggested this to me, because the gentleman from Texas has a very important point. This clearly calls for the cooperation and participation of all of the regulators. And on his suggestion, I will be consulting with the minority about having a hearing when we come back with all of those who will have a piece of the action here, so that we don't want anyone to think that one agency is being left out or being committed over its objection. That was the Secretary's suggestion. It will be consulting, and we'll have them all here precisely for the purpose of making sure that no agency's specific mission will be in any way impinged upon by this. So I appreciate the gentleman's question. Next, the gentleman from Florida, Mr. Klein.",Speech, 
"Mr. Klein","Thank you, Mr. Chairman. Thank you, Mr. Secretary. Good morning. First I want to join the gentleman from Texas in his comments about the interrelationship between the markets overseas. A number of us in a few weeks are going to be meeting with the TransAtlantic dialogue with European Union countries, so as we progress through this, I would like to make sure we're all up to speed and can have those conversations with them so that we can obviously get at the rate we want to get at, but at the same time, they're not doing something inconsistent. We're obviously talking today about the importance of handling the insolvency of non-bank and financial institutions, and I fully support first of all the notion of an integrated system that looks at a systemic way of doing this, but I also note that, as I think you're correctly presenting, every day that passes and we don't do--take the necessary action or have the clear authority for agencies to take the necessary action, more money is being spent, more--or less confidence is in place, and those are the things that need to happen as quickly as possible. We want to get it right, and I think we want to get a systemic point in place, but I fully support the notion of working quickly to get this organized. One of the points I want to make is, as we get into the breaking down, the merger or the acquisition, the selling off and liquidating, I want to make sure that--there's been some criticism in the past that sometimes no-bid contracts were used. Certain organizations were given priority. It is very important to the American people in terms of confidence that there is an open, competitive bidding process; there are a lot of qualified companies around the United States that can help assist in this area, and if you can make it absolutely clear that will happen, and if you can comment on that.",Speech, 
"Secretary Geithner","Oh, I completely agree, and I think that you're right. Confidence in the basic integrity of that process is critically important. And again, I really think the FDIC has great experience in designing procedures that meet that test. They are very sensitive to that concern, too. We want to build on that model, and of course are open to any suggestions of how we can do a better job of assuring that.",Speech, 
"Mr. Klein","I appreciate that. And secondly, I think from a taxpayer point of view, everyone in the United States is concerned. They heard about the AIG payouts. It was--yes, it was the amount of money, but it was also the principle of fairness.",Speech, 
"Secretary Geithner","Yes, it was.",Speech, 
"Mr. Klein","This just struck people as totally unfair. They're struggling in their own businesses and their own personal lives, yet these payments took place. It's very important that these contractors, these parties that will assist us in helping this orderly liquidation, which in time will save taxpayer money. It's also important that, yes, there will be fees paid to these organizations. They should get a reasonable compensation, but the taxpayers have to feel there is an upside in the sale and liquidation of these assets so they don't see money getting paid to a private, you know, organization, which they're entitled to, but at the same time, taxpayers feel it's on our dime. We're not getting anything out of this. Assets don't have zero value. They have some value. We need to make sure that taxpayers feel like they're getting their fair share on the upside.",Speech, 
"Secretary Geithner","I agree with you completely, and that's why in our proposal there's a dollar of taxpayer capital alongside a dollar of private investment, and so the taxpayer will share in any gains that come from the purchase of these assets management over time.",Speech, 
"Mr. Klein","And if we can make sure that's very clearly articulated every step of the way. The next step I would like to bring up is the whole notion of too-big-to-fail, which is nauseating to most Americans, this idea that businesses were allowed to get so big they couldn't fail, and yet you have smaller banks, for example, that can't get TARP money, can't get assistance, and they're on the edge. And yet other companies just on the click of a dime, they get a huge check. This notion probably goes back to the chairman's comments about antitrust laws were created many years ago based on consolidation of economic power which drove anticompetitive activity. Antitrust laws by and large, many of them, have not been as enforced as many people would like to see, and that allowed for large consolidations to occur, which in free enterprise we understand is fine, as long as there aren't adverse consequences. Adverse consequences to anticompetitive activity, in this case adverse consequences was this notion of a disaster that we have to put money into. As we move forward with the systematic regulation, there has to be a notion of definition of how we avoid organizations getting to the too-big-to-fail category. Do you have some thoughts on how we're going to integrate that into our law and the regulation?",Speech, 
"Secretary Geithner","We are a nation of 8,000 to 9,000 banks. We're a much stronger country because of the hundreds and thousands of smaller institutions that operate in our communities across the country. This is--they were not, mostly not part of the problem. They're going to be part of the solution going forward. It's very important they have access to capital on the same terms the large institutions do, and we're moving very, very quickly since we came into office to try to make sure that we're accelerating the procedures at the Treasury to make sure they can have access to capital. Now in our proposal, as you saw, we want to hold the large institutions to stronger, tougher, more rigorous standards, tougher constraints on leverage. That will help counteract this risk that we have further consolidation over time to leave the system more risky. But you're absolutely right to underscore the importance of effective antitrust enforcement, and we have significant--we have these caps now on the scale of share of deposits that any single institution can have across the United States. We want to keep those in place, because we want to have a system that still relies on not just a few large institutions, but hundreds and thousands of smaller institutions across the country. And, again, if you look at what's happening across the country, they're bearing a lot of the burden for filling the gap left by those institutions that have to pull back now and get smaller because they took too many risks.",Speech, 
"Mr. Klein","Well, I look forward to working with you on that notion to make sure we don't have another too-big-to-fail scenario, but we allow a free enterprise system that is healthy and allows banks and others to thrive. I thank you, Mr. Chairman.",Speech, 
"The Chairman","The gentleman from Alabama.",Speech, 
"Mr. Bachus","Thank you. Secretary Geithner, Mr. Klein talked to you about too-big-to-fail, and you want to get away from that as quickly as possible?",Speech, 
"Secretary Geithner","I do. And I think that, again, the critical test for any system should be, is our system strong enough that we can handle failure, even of the largest institutions? That is a critical objective that's to underpin everything we do.",Speech, 
"Mr. Bachus","Thank you. Your draft legislation authorizes the FDIC to spend an unlimited amount of money, of taxpayers' cash, to prop up or unwind a supposedly systemically important firm. Or actually the words are ``such sums as are necessary.'' Isn't that what we have been doing that the taxpayers and American citizens are so upset about?",Speech, 
"Secretary Geithner","You said in your opening remarks, and you're saying again now that this question about who bears the losses, how you pay for these things, is very important and complicated. And we are going to have to look carefully at how the costs of these interventions are shared across the system. Right now, in the current system, it is fundamentally unfair, because smaller banks are forced to absorb a disproportionate cost of interventions needed to protect the system from often mistakes made by larger institutions. We would like to change that and put in place a fee structure that is a bit more just and fair in that context.",Speech, 
"Mr. Bachus","But wouldn't a fair structure be not to prop them up with any taxpayer money?",Speech, 
"Secretary Geithner","Well, I think, again, is as this crisis reveals and as the crisis of the thrift and loan crisis, the S&L crisis in the early 1990's revealed, there are circumstances in which it is cheaper for the taxpayer over time and less damaging for the country over time for the government to take some risk in preventing greater cost not just to the deposit insurance fund, but to the rest of the system. That's the balance we have to strike.",Speech, 
"Mr. Bachus","Well, I'm talking about, is there really no alternative than saddling future generations of Americans with perhaps hundreds of billions of dollars worth of losses for the mistakes of a few institutions that grow too large or too complex?",Speech, 
"Secretary Geithner","What has to guide what we do is how do we protect the system at least cost to the taxpayer? And in emergencies, in extremis, as we have seen, letting institutions fail can cause far greater damage. You know, acute, catastrophic damage to the fortunes of all Americans.",Speech, 
"Mr. Bachus","All right. But--",Speech, 
"Secretary Geithner","And so there may be circumstances in which with carefully designed constraints that it is more effective for the country and for the taxpayer for there to be carefully designed emergency authority to step in and prevent failure.",Speech, 
"Mr. Bachus","I would submit to you that ``such sums as are necessary'' is too open-ended, but Secretary Geithner, in my opening statement, I talked about that within hours--you said within minutes of the AIG intervention, billions of dollars went to the foreign banks.",Speech, 
"Secretary Geithner","But--can I just clarify that?",Speech, 
"Mr. Bachus","Yes.",Speech, 
"Secretary Geithner","What I said is, the purpose of the action was to ensure they can meet their commitments, and therefore that had impacted immediately--",Speech, 
"Mr. Bachus","AIG?",Speech, 
"Secretary Geithner","Immediately on their ability to meet their commitments. I don't actually--didn't mean to say in minutes, they were making payments, but--",Speech, 
"Mr. Bachus","Sure. Okay. Within minutes they were--or, you know--",Speech, 
"Secretary Geithner","--they were able.",Speech, 
"Mr. Bachus","I said hours, and you said minutes, but, you know, even if it was a few days, it was to allow them to not default on their obligations.",Speech, 
"Secretary Geithner","That was the purpose of the action.",Speech, 
"Mr. Bachus","Right. Now they have obligations to a lot of American banks. In fact, you know, I said pensioners and retirees, you added municipalities and banks. How about the U.S. banks that their obligation of AIG, they're in default today, they were in default then?",Speech, 
"Secretary Geithner","Mr. Bachus, I heard your question, and I need to understand a little more the precise examples you're referring to. I would be happy to look at that and get back to you.",Speech, 
"Mr. Bachus","Sure. Well--",Speech, 
"Secretary Geithner","I understand if it seems unfair, we'll have to fix it, but I want to take a more careful look at what you're suggesting.",Speech, 
"Mr. Bachus","Sure. And what I'm talking about, let me tell you. What was paid off dollar-for-dollar were these risky credit default swaps agreement in most cases, which were the financial products subsidiary that wrote those. That's what you paid off dollar-for-dollar. What is still not being paid off is the more traditional loans to AIG of actual money. And do you not--do you understand my concern?",Speech, 
"Secretary Geithner","I completely understand your concern, but I want to look in more detail at the precise examples you're speaking of. Because they don't--I need to understand those better, and I'll give you a thoughtful response.",Speech, 
"Mr. Bachus","Yes. And I'm talking about U.S. banks, federally insured U.S. banks, that made secured loans to a subsidiary of AIG, and they're being told--they're being offered 20 or 30 cents on the dollar, U.S. companies doing business in Florida, Alabama, Tennessee.",Speech, 
"Secretary Geithner","As I said, I'll work with the chairman. We'll come back to you and give you a detailed response.",Speech, 
"The Chairman","Thank you, Mr. Secretary. The gentleman from Indiana, Mr. Donnelly.",Speech, 
"Mr. Donnelly","Thank you, Mr. Chairman. Mr. Secretary, thank you for being here. When you read the papers today, you see there is continued work on getting General Motors and Chrysler squared away, trying to get across the finish line. And as I'm sure you know, if the dealers aren't working, nobody's working. And so that brings up the issue of floor plan financing, and I know the Treasury has been working on a solution. Could you, for all the dealers out there, whether they're RV or marine or automotive, could you tell us where you are and if there's a ray of hope for us?",Speech, 
"Secretary Geithner","As I said, we're working on it. We have been looking at this very carefully over the last several weeks. We're exploring a range of options. I can't tell you today whether we have found a way to solve it, but we agree it's important. We think it would be helpful as a part of the overall solution, and I certainly will be able to tell you and your colleagues in the next couple of days what we think is possible and what is not possible.",Speech, 
"Mr. Donnelly","Okay. Because, as I said, and I know I'm repeating myself, but if the dealers can't get floor plan financing, the whole point of General Motors and Chrysler working their way through this and other companies, there's no point to that if we can't fix this portion of it.",Speech, 
"Secretary Geithner","Right. And as you have seen, you know, we have tried to--we found something we could do on the supplier side. There are other things we need to do to make this work. But, again, we want there to be--we want to take our best shot at trying to see if there's a basis for a broader restructuring would leave these firms viable in the future without government assistance.",Speech, 
"Mr. Donnelly","When the chairman gave his opening statement, one of the things he said was that we want to have innovations with value added. We saw naked credit default swaps cause extraordinary devastation to our economy. And I know regulation is coming. Do these naked credit default swaps provide any value added, or is this simply just gambling?",Speech, 
"Secretary Geithner","I know there are strong opinions on this issue, so I say this with some trepidation. My own sense is that banning naked default is not necessary and wouldn't help fundamentally in this case. It's too hard to distinguish what's a legitimate hedge that has some economic value from what people might just feel is a speculative bet on some future outcome. If we could find a way to separate those two types of transactions from each other, we could do that--we would have done that a long time ago across a whole range of financial innovations. But it is terribly hard to do, and--but we will listen carefully to any ideas in this area and understand why people feel so strongly about this.",Speech, 
"Mr. Donnelly","I would love to see if there is something we can do in regulation in this area, because to me, those are just simple bets. And the American people have been required to take money out of our truck drivers' pockets, our waitresses' pockets, to pay off bets on Wall Street. And it's not that there was any real product there. It was simple, at least to me, from the Midwest on Main Street, it just seems like gambling.",Speech, 
"Secretary Geithner","Well, our issue is not whether we want to protect the American economy from these things in the future, which we do. The only question is how best to do that. And our view is that the absolutely essential thing is to make sure there is more capital held against those positions so that we never again face a situation where those type of judgments could imperil the system and therefore leave Americans in the position where they're facing, you know, much lower pension values, higher borrowing costs, much greater risk of losing their job. That is our basic objective. The only question is whether alongside what we do for capital and margin and these broad efforts to bring these things into central clearinghouses, whether we need also to look at banning certain instruments. And my own judgment is that we don't need to do that, very, very hard to do that, but understand there are other views on that and would be happy to listen to any suggestions.",Speech, 
"Mr. Donnelly","And we have seen IRA and 401(k) amounts significantly affected. People open their envelopes at the end of the quarter, and it takes their breath away. With the steps we're moving forward with, from what I understand and what I have read, mutual funds will be allowed to participate. Is that correct? Because that gives every one of the people in our country a chance to try to get back some of the money that they have lost. And so if mutual funds can participate in the programs that you have as opposed to just hedge funds and such, then actually the American people are part of it, and it should go in their pockets first.",Speech, 
"Secretary Geithner","Absolutely.",Speech, 
"Mr. Donnelly","Okay. Thank you.",Speech, 
"The Chairman","The gentleman from New Jersey, Mr. Garrett. At the conclusion of Mr. Garrett's questions, we will break for the votes. There are a lot of votes, but we will do the best we can in coming back. Mr. Garrett.",Speech, 
"Mr. Garrett","Great. Thanks. And I appreciate your comment with regard to the need for the comprehensive regulator going forward. I'm just sitting here thinking, if we had something like that in place, a systemic regulator, and also this idea of being able to wind things down as well, prior to what happened with the GSEs and the problems that we have today with them, would we be here where we are? Would they have done something different or what have you with the GSEs?",Speech, 
"Secretary Geithner","GSEs were allowed--talk about moral hazard.",Speech, 
"Mr. Garrett","Right.",Speech, 
"Secretary Geithner","GSEs were allowed to build up huge exposure to risk with inadequate oversight of their risk- taking. We got the balance of moral hazard and constraints completely wrong in that context.",Speech, 
"Mr. Garrett","Right. I agree.",Speech, 
"Secretary Geithner","And that's one reason why Congress acted to put in place a stronger framework of supervision going forward with a stronger conservatorship authority. And I think that like in many things, and I think it's true in lots of other parts of the system, I believe it would have been better for the country for that to happen sooner.",Speech, 
"Mr. Garrett","Right. And--now there's a case where I give credit where credit is due to the Federal Reserve was here many times, past Administrations, this Administration, and this chairman as well, worked as well, tried--we didn't get it done as quickly as some of us would like, but we did work together to try to get that done, but it didn't happen soon enough. So you're saying that had we had what you're looking for in place 10 years ago, this new entity, whether it's the Federal Reserve or this, I'll call it an uber regulator, or what have you, they could have taken some sort of action and put it into receivership or done something else to get us not where we are today?",Speech, 
"Secretary Geithner","I see where you're going, but let me just make a broader point. Across the financial system--",Speech, 
"Mr. Garrett","I'm just looking at that.",Speech, 
"Secretary Geithner","No, I understand. But it is a bigger issue.",Speech, 
"Mr. Garrett","I know. But I'm just looking at that.",Speech, 
"Secretary Geithner","Right.",Speech, 
"Mr. Garrett","Would they have done something different than what Congress did with regard to the GSEs?",Speech, 
"Secretary Geithner","You know, this is kind of a hard question to answer in some sense.",Speech, 
"Mr. Garrett","Okay.",Speech, 
"Secretary Geithner","Because it's easy with hindsight to go back and say that if only ``X,'' then ``Y.''",Speech, 
"Mr. Garrett","They should have. But you can say that they probably should have?",Speech, 
"Secretary Geithner","More generally, I would say that, again, this country, our Nation, did not have effective means to prevent the buildup of risk that would be threatening to the system nor to protect the economy from the consequences of the unwinding of those big bubbles.",Speech, 
"Mr. Garrett","Okay. Let me just go to a second area, and I always apologize, but the time is short. With regard to setting up something like FDIC, FDIC has a set class of people you're trying to protect, the depositors, right? Here you're trying to do something else. It's really not a set class of depositors for these other institutions. It could be the equity holders, bond holders, what have you, that are not just like them, so you have a situation there where it's not so clear who exactly it is that we're trying to protect, it's the systemic risk. If that's the case, when it's not so clear which values or who you're going to weigh over, doesn't that potentially create some inverse or perverse incentives and create even more moral hazard? I'll just throw one last little twinge to that, too.",Speech, 
"Secretary Geithner","Right. Okay.",Speech, 
"Mr. Garrett","And that--I'll watch my time--is this. Someone over there said we regulate hedge funds now. I don't think we do. But if you set up a system like that and they come into it, right, even if it is to regulate them, and even if you regulate just the big guys, again, don't you say now we create an inverse, perverse incentives there because now there may be the same GSE implicit guarantee, which is now explicit?",Speech, 
"Secretary Geithner","Yes. I completely agree. There is real risk that if you identify some class of institutions as systemic, imply they're too-big-to-fail, imply they will get support in extremis, that would create a huge amount of moral hazard, perhaps leaving our system more vulnerable even than it is today.",Speech, 
"Mr. Garrett","Right.",Speech, 
"Secretary Geithner","So we need to make sure we design this in a way that mitigates that risk. On the other hand, and I think you're right to be worried about that. The question is how we balance that. On the other hand, it is true that, as we have seen, firms can develop to the point where their fate--",Speech, 
"Mr. Garrett","I understand that.",Speech, 
"Secretary Geithner","--could threaten systemic stability. And I think--and that creates moral hazard itself.",Speech, 
"Mr. Garrett","Right.",Speech, 
"Secretary Geithner","And so what we have to do is to make sure that those institutions are subject to a more effective set of constraints on leverage and risk-taking. I don't see any other way to do it, because market discipline alone is not going to protect a system from that. But you're exactly right that you can do this in ways that will make the problem worse.",Speech, 
"Mr. Garrett","One really quick question. And moving too quickly on this, yes--AIG--with regard to AIG, that's a company that has foreign subsidiaries, right?",Speech, 
"Secretary Geithner","Right.",Speech, 
"Mr. Garrett","And if we today set up a situation that says we're going to have to have a way to wind down companies where they have foreign subsidiaries, might it be--I know you want to go global, but if we don't do the global thing at the same time, might the other countries look at it and say, wait a minute. We're going to wind down these companies that are in the United States but they're over here in other foreign countries, those countries might say we're going to seize these assets here before the United States does--",Speech, 
"Secretary Geithner","Part of the international agenda is a more effective globally coordinated approach to resolution of globally active firms.",Speech, 
"Mr. Garrett","So we have to do that at this exact same time before we have a wind down system, don't we?",Speech, 
"Secretary Geithner","Well, you know, we don't want to leave our country vulnerable because of the time it takes to build consensus globally. So we need to do these things together. But ultimately, we have interests as a country we have to protect, and we can't be hostage to the difficulty of getting the rest of the world to move. We need to move as much as we can in this case, but an important part of the international agenda is more effective cooperation around the resolution of large, globally active financial institutions.",Speech, 
"Mr. Garrett","Thanks for squeezing in that one.",Speech, 
"The Chairman","The gentlewoman from Ohio.",Speech, 
"Ms. Kilroy","Thank you, Mr. Chairman, and thank you, Mr. Secretary, for returning here. You know, certainly we have talked a little bit about what happened last fall and whether or not things could have--what you're proposing now could have prevented what happened then. And certainly at that time, you know, I was not here. Along with other citizens, we sort of watched and listened to the issues with Lehman, the failure with Lehman, Bear Stearns, and AIG, and we saw government officials scrambling to try to prevent collapse. So, you know, what seemed to me is that Treasury at that time had no Plan B, had no preparation for what to do in that sense, and were winging it, were scrambling. So I appreciate the fact that you are engaging in this kind of process, taking a bigger picture look at it about what we need to do so that we don't get into a situation of housing bubbles and egregious credit default swaps and overleveraged institutions, and even fraud on a dramatic scale, as you said in your earlier remarks. And I certainly look forward to working with you on these issues of systemic risk and capital requirements and over-the-counter oversight, and like some of my colleagues here, take a stronger view on credit default swaps. And I also appreciate the public-private partnership that you announced with addressing the issue of toxic assets and cleaning up that mess. But I think as we heard from Mr. Klein, you know, the AIG bonus uproar did offend a sense of justice that's ingrained in the American people, that those who broke their own company, broke the system and caused such anguish and real hurt out there on Main Street, are also continuing to benefit from that. And what I think we need to hear a lot more is how this will help the taxpayer, how this will help Main Street; the car dealer, the restaurant owner, the dry cleaners, and the hardworking people here who are planning to retire and seeing their 401(k)s that they had hoped to use in a couple of years disappear. So what would you say to them, that this is going to benefit them?",Speech, 
"Secretary Geithner","``This'' being the program of reforms we're announcing today?",Speech, 
"Ms. Kilroy","Right.",Speech, 
"Secretary Geithner","This will make our system more stable in the future, with better protection for consumers and for investors. So it's much less--we want to make it much less likely in the future that a working family, in your district or anywhere else, could be taken advantage of by a mortgage broker, could be sold a mortgage loan or some other type of financial product which they did not understand, and could not afford to meet in a sense, leaving them vulnerable to losing their house, that we have to prevent. We have a deep moral obligation to prevent that more effectively in the future. We won't be able to save all people from making bad judgments about their financial health, but we can try to do a better job of making sure they're not taken advantage of by predatory behavior at the basic level of the mortgage consumer lending market. That is necessary, but it's not sufficient. Because even if we did that well, but we still had large institutions taking on such risk that when we go into a recession, they suck the oxygen out of the overall economy, and pushing smaller businesses to the brink of failure, then we'll still leave the system as a whole more vulnerable in the future. So we have to prevent that, too, and that's going to require smarter, tougher, better designed constraints on risk taking at the core of the financial system as well. You need both of those two things. And just finally, because we won't be able to prevent all financial crises, nothing we do here today over the next 6 months will offer the prospect of preventing all future financial crises, we can make sure that when they happen in the future, we can act more quickly, more effectively to contain the damage, to put a firebreak around the most weaker parts of the system, to not allow the fire to jump that firebreak and spread to parts of the economy that were more prudent and careful in their decisions. That's the core objectives that have to guide what we do.",Speech, 
"Ms. Kilroy","One of the issues that arose in the wake of our financial distress in terms of getting the toxic assets off of banks' books was the issue of pricing them. And the proposal that you made earlier this week has had some criticism that we could be overpricing some of the toxic assets and that it would be a windfall for some of the hedge funds. Would you address that issue for us, please?",Speech, 
"Secretary Geithner","There are two tests of concerns people raise: One is this is going to be too generous to the bank; and the other is that it is too generous to the investor. Both can't be true. So you could design a proposal which is very generous to the bank, has the government overpaying for these assets, leaving the taxpayer bearing all the risk. We're not going to do that. You could also design a proposal that leaves the investors out there, private investors, getting more reward than we're going to give the taxpayer. We're not going to do that. So our proposal has a balance, leaves the taxpayer better protected, makes sure that private investors are taking risks alongside the taxpayer, and that we share in those returns. We think that's the better approach, better balance.",Speech, 
"The Chairman","We will reconvene after the votes.",Speech, 
"The Chairman","Would someone please close that door? Mr. Secretary, thank you. And I now recognize for 5 minutes the gentleman from Delaware, Mr. Castle.",Speech, 
