"Speaker","Speech"
"Mr. Bernanke","Congressman, that was very interesting. Could I respond to a couple of points you made? First of all, in the Great Depression, Milton Friedman's view was that the cause was the failure of the Federal Reserve to avoid excessively tight monetary policy in the early 1930's. That was Friedman and Schwartz's famous book. And with that lesson in mind, the Federal Reserve has reacted very aggressively to cut interest rates in this current crisis. And moreover, we have also tried to avoid the collapse of the banking system, which was another reason for the Depression in the 1930's. On the prices of housing and the like, we are not trying to prop up the price of housing. What we are trying to do is get the credit markets working again so that the free market can begin to function in a normal way instead of a seized-up way in which it is currently acting. And finally, on price fixing of so-called toxic or legacy assets, the plan that Secretary Geithner described this morning would have as an important component private asset managers making purchases based on their own profit-maximizing analysis. So that would be true market prices that would free up what is now a frozen market to get transactions flowing again and should restore real price discovery to those markets."
"Dr. Paul","But so far, every one of these suggestions over the past year was more money, more credit, more government involvement. Nothing seems to be working. Even today, the markets weren't very happy with these announcements. I think the market is still pretty powerful."
"The Chairman","The gentlewoman from California, Ms. Waters."
"Ms. Waters","Thank you very much, Mr. Chairman. I thank you, Mr. Bernanke, for being here today. And I suppose I am in awe of the kind of power and flexibility that I have learned that you have, particularly in the execution of section 13(3). Let me just ask, because I don't really know how these discussions are made, I don't understand how they are made. You participated using your section 13(3) authority with Treasury, as you indicated, for the acquisition of Bear Stearns by JPMorgan Chase & Company to prevent the failure of American International Group, AIG, and to stabilize Citigroup and Bank of America. Now, I suppose when you all get together, you all have a way by which you decide which of these institutions are systematically or systemically critical financial institutions. In doing that, you make a determination about whether or not, for example, Bank of America needs to be stabilized, and whether or not their attempt to purchase Merrill Lynch is in keeping with being stabilized, and your support of all of that. What do you determine about Bank of America, and what are you concerned about in terms of using your resources to stabilize them? Is the purchase of Merrill Lynch consistent with your wanting to stabilize Bank of America?"
"Mr. Bernanke","The Bank of America's purchase of Merrill Lynch was consummated or was initiated back in September and approved by its shareholders in the beginning of December. So that was a done deal as far as we were concerned. Our question was when Merrill Lynch revealed these very large losses, that we saw a risk that the combined company, Bank of America plus Merrill Lynch, would come under severe pressure in the market, and in some scenarios might fail or default. This is one of the largest financial institutions in the world. It has enormous numbers of counterparties and participates in many, many critical markets, and I don't think many people seriously would dispute the view that the failure of that company would have had enormously bad consequence not just for Wall Street, but Main Street as well."
"Ms. Waters","As you provide these resources under your tremendous authority, are you concerned at all about AIG and some of the reported ways that they spend money or have spent money? Does that concern you at all?"
"Mr. Bernanke","Of course. It is critically important that taxpayer money be used well and there not be waste or abuse or fraud in those companies. But if you want me to take the time where I can do it in writing, we have extensive controls, we have people on the ground in the company, we attend all the board meetings, we have a whole set of policies, we put in our own CEO. So we have quite a few checks and balances to make sure that the expenses that are incurred at AIG are legitimate business expenses that advance the interest of the company. After all, if we are going to get paid back as taxpayers, we don't want the company to fail."
"Ms. Waters","Didn't AIG continue to have expenditures that the average person would consider unacceptable after your support and participation with saving them?"
"Mr. Bernanke","There may have been a few occasions, but our overall view and our overall policy is that they have committed to making only expenditures which have a strong business rationale."
"Ms. Waters","Given that it appears that the policy is that these institutions are so important that, no matter what, you have to save them, because in the description of this kind of policy, it is just too detrimental to the overall economic system to allow them to fail, what do you think is your responsibility to the smaller institutions, the regional banks and others, who have been begging for support and assistance forever?"
"Mr. Bernanke","Well, of course, all banks were eligible, for example, for the Capital Purchase Program."
"Ms. Waters","Yes, but they must be--again, as you have described, they must be stable institutions where you are not taking any risk. But the game changes if you are too big to fail. How can we correct that?"
"Mr. Bernanke","Two comments. The first is when we get involved in a ``too big to fail'' situation, usually the terms are much more onerous and difficult. For example, with AIG we imposed much tougher conditions than we would on an average bank taking capital from the TARP. The second comment repeats what I said earlier: Too big to fail is an enormous problem. We are very unhappy with this problem, and it should be a top priority to fix it as we go forward so the situation doesn't arise again."
"The Chairman","The gentleman from Texas, Mr. Neugebauer."
"Mr. Neugebauer","Thank you, Mr. Chairman. Chairman Bernanke, I have a couple of questions. I think the first question is an overall concern that I have. When you look at the meltdown in the economy, it is just not a domestic issue, it is a global issue, and we are seeing major contractions in the Chinese economy, the Japanese economy, and the European economy. Many of these countries were countries that we enjoyed them being able to buy our debt because we had a credit deficit or surplus with them. Now, with their economies shrinking and our need to borrow more and more money, some of the countries that were selling us oil at $150 a barrel, those prices have gone down. So a couple of things. One is, what happens when we get to the point where there aren't any buyers for Treasuries out there and we continue to move down the road of throwing trillions and trillions of dollars at this problem and trying to borrow that? Now, one of the things, when you look at the overall bailout of the markets, some people are quoting $7- to $8 trillion that is committed to this. You have expended your bank at a pretty rapid rate. With the balance sheet, you are now about $2 trillion with a $42 billion, I guess, net worth. The question that I have is, what happens when we can't issue debt and there is more pressure then on the Fed to intervene in these? And when I look at your balance sheet, I see the monies that you have actually advanced, but I know, for example, you are on the hook for $37 billion if Bank of America has some additional losses; and with Citi, I believe it is $308 billion. I think with Fannie and Freddie, it is half-a-trillion dollars or maybe more we have committed to backstop them. I don't see those numbers on your balance sheet. So when I look at your balance sheet, you have a 2 percent net worth; you have these contingent liabilities out there. You would be on a watch list if you weren't the Federal Reserve. So I guess the question is, what happens if we get to that point, and what is the real number that the Fed is in this game?"
"Mr. Bernanke","So, first of all, a couple of points. One is that even though foreign investments in U.S. securities have gone down, the investments have gone down on the private sector side, and investments in Treasuries have gone up because Treasuries are very safe, so there is still plenty of funding for Treasuries. But I think it is very important that, even as we run a large deficit this year and next year, and the President has said the same, that we work very hard to make sure that we restore a fiscal balance as soon as possible. So I think that is very important, and if we do that, that will make it possible for us to finance our way through this emergency. On the Federal Reserve's balance sheet of $2 trillion, as you point out, there is no government debt involved there. There is no borrowing that is not Treasury. And also we have nothing to do with the GSEs. We are not lending anything to the GSEs. You are correct in pointing out that we have a fourth loss position for both Citi and Bank of America which under extraordinarily severe, unprecedented conditions could cause us to lose some money. But, right now, I feel very comfortable that we are not on the watch list, that we have plenty of capital, that our likely losses are quite small. In fact, while I haven't put together numbers, I would guess that the profits we make on our lending programs would be a very substantial offset to any losses that we might make."
"Mr. Neugebauer","What would you say is growing the Fed too much? Would you be comfortable growing the Fed to $5 trillion or $10 trillion?"
"Mr. Bernanke","The critical issue, sir, is that while the interest rate is at zero, there is no real bound, because with the interest rate at zero, we can essentially borrow at zero or close to zero in order to finance these funding programs. But, in practice, we have to worry about the fact that, at some point, and I hope it is sooner rather than later, the economy will begin to recover, and it will be necessary then for the Federal Reserve to begin to raise interest rates. In order to raise interest rates, we have to, among other things, there are various things we can do, but among other things, we will have to bring the balance sheet down to a more normal size. So all our expansion taking place at this point has to be very carefully planned to make sure we can unwind it and bring the balance sheet down in time to raise interest rates in order to prevent any insurgence or incipient surge in inflation."
"Mr. Neugebauer","So a $5- or $10 trillion Fed is not necessarily out of the question?"
"Mr. Bernanke","It would depend on the maturity of the loans. Longer-term loans, borrowing, some other mechanism for sterilizing the effects on the money supply, we couldn't go anywhere like that. But for overnight loans, we can go pretty high."
"The Chairman","The gentlewoman from New York, but first, I recognize the gentleman from Pennsylvania for a unanimous consent request."
"Mr. Kanjorski","Thank you, Mr. Chairman. I ask unanimous consent that the following statements be made part of the record: a statement from the National Association of Realtors; and a joint statement from the Commercial Mortgage Securities Association and 19 other entities."
"The Chairman","Is there any objection? There being no objection, they will be made a part of the record. The gentlewoman from New York is recognized for 5 minutes."
"Mrs. Maloney","Thank you. Welcome, Chairman Bernanke. Over the past 6 months, the Fed has been tremendously proactive in its efforts to preserve liquidity and help our economy to recover. By some reports, when you add in the stimulus and other activities, our government has spent or guaranteed over $7 trillion. The question I am hearing from my constituents is not so much transparency going forward, but backwards. They would like to know how that money was spent and who were the counterparties and what were the guarantees. I have been told there have been individual suits and suits by news agencies that have sued the Fed in a Freedom of Information Act request for disclosure of borrow banks and their collateral and that, to date, none of this information has been released. And I am not going forward on transparency. Everyone is talking about transparency, but what I keep hearing from my constituents, they want to know what happened to these guarantees. They want to know not just that it went to AIG, but then what did AIG do with it and tracking that. Is that information available? Can you make that information available?"
"Mr. Bernanke","Congresswoman, I think these numbers that get thrown around like $7 trillion and $9 trillion and $12 trillion, I think they are adding apples, oranges, bananas, and grapefruit all together. They are adding all kinds of incommensurate quantities into one big number."
"Mrs. Maloney","Well, they were adding the stimulus plan, the TARP plan, and the Fed window. But let's not use numbers. Let's say the Fed spending. The Fed spending, what happened to it? Is that available now? I have been told there have been suits and it is not available to the public."
"Mr. Bernanke","First of all, I want to insist that the Fed does not spend. We lend."
"Mrs. Maloney","Lend. Lend and guarantee."
"Mr. Bernanke","We are repaid. We are repaid, without exception. We are going to provide as much information as we can. But there is a good reason. The one, in particular, you mentioned is, why don't we reveal the overnight short-term loans we make to banks? In the recent period, almost every big bank and many of the medium and small banks in the country have borrowed from us for short periods, and we could give that list, I suppose. The risk we have is that during periods where fewer banks borrow, being put on that list is some sort of saying to the market, I had to go to the Fed, maybe there is something wrong with me, and that causes trouble for the bank. So if we have to give that information, and we will if Congress insists, but if we have to give that information, it will destroy that program and have a significant adverse effect on the liquidity provision and the stability of the financial system. So that is one case where I think that there is nothing devious going on."
"Mrs. Maloney","Well, that is one case. But in the guarantees, sort of the bulk guarantees, certainly to know the counterparties and the guarantees there should be made available."
"Mr. Bernanke","Which one are you referring to, ma'am?"
"Mrs. Maloney","I would say the ones to the major banks, to AIG, those."
"Mr. Bernanke","The information about AIG and Bear Stearns and Bank of America and Citi is a monthly report which is given to Congress. It provides all the information, and we are happy to try to make sure that all that information is available to the Congress."
"Mrs. Maloney","And that includes the counterparties and the guarantees and that information?"
"Mr. Bernanke","To whom we make the loans? Yes, of course."
"Mrs. Maloney","What gets me is we keep trying so many things, and what I am hearing from the public and what I hear from my colleagues in Congress is that the loans are not getting out to the public. Now, banks say that they are increasing their loans, but there is some type of disconnect. Maybe they are long-term loans that were made a long time ago. New credit is not getting out into the markets. We just came back from a retreat of the Democrats, and my colleagues were telling me across the country, in every State, they feel that their constituents are telling them they can't get access to credit. Very reasonable, respected businesses are having their long-term credit cut, and there is no credit for commercial loans. There seems to be a huge problem there, and I would like to hear your ideas. Obviously, the bank system is the wheel that has to get our economy going, yet we hear that part of the new program is there is going to be a business and consumer loan program coming from the Federal Reserve. Why is that coming from the Federal Reserve? Shouldn't that be coming from our financial institutions? Why can't we get them working properly? Is the problem the toxic assets? Do we need to get them off the books? I don't think we should have to create a new lending system. Why can't we get the lending system that has served this country for decades working? Why is credit not getting out there to the public, and what can we do about it?"
"Mr. Bernanke","Well, Congresswoman, one very important fact about the American financial system is that only about half of the loans in normal times come through banks. The other half go through other kinds of markets, like securitization markets. And all the programs I described today are about getting credit card lending, auto loans, student loans, commercial paper loans, mortgage loans, commercial mortgage-backed securities, all those things going again. That program will help get credit flowing outside the bank. So that is an important part because that is about half of our credit system. Then the other part of the program that Secretary Geithner talked about this morning is about recapitalizing, taking away the bad assets and getting the banks working again. So it is really two parts, and I think you have to address both parts or else you will not give people the access to the credit that they need in order to carry on their lives and their businesses."
"The Chairman","The gentlewoman from Illinois."
"Mrs. Biggert","Thank you, Mr. Chairman. Mr. Chairman, my constituents have the same problem and are questioning, when are we going to return to normalcy so consumers and small businesses and everybody would be able to get loans? But can you describe in more detail why banks are parking their excess reserves at the Fed instead of using those excess reserves to facilitate interbank lending as well as private and consumer and small business lending?"
"Mr. Bernanke","Well, in many cases, they don't have--so the reserves at the Fed are very, very safe and have a very low weight against capital. In many cases, they either don't have enough capital, or they are simply worried about the creditworthiness of the borrowers or the demand for lending. That inhibits their willingness to take those reserves and lend them out. If they were to lend them out and the money supply began to grow, I am sure Congressman Paul would be very concerned about that, then the Fed would pull back and let them take the lead. But for the moment, their capital, their worries about creditworthiness, and their lack of loan demand and uncertainty about the economy is causing them to be very reticent."
"Mrs. Biggert","Isn't this a vicious circle then? Because if we can't restore confidence of the banks, if we can't restore confidence of the consumer or anybody, it is just going to keep revolving around that without having the ability to make the loans that are necessary?"
"Mr. Bernanke","Well, I think at this point the reason the banks and the credit markets are frozen is no longer the legacy subprime mortgages and those things. It is more concern about where the economy is going. So I think we need strong action to stabilize the economy and the financial system. If we can do that, we will get a virtuous circle rather than a vicious circle that will get the economy back to a more normal state. But I have to say that this has been an extraordinary episode. This is the most severe financial crisis since the 1930's, and in all honesty, I have to tell you, we can't expect immediate results. We have to be patient and keep working with it."
"Mrs. Biggert","Well, then I would love to know what specific measures could Congress take to further stabilize both the short and long term of our financial system. But, at the same time, in your January 13th speech at the London School of Economics, you talked about a continuing barrier to private investment and financial institutions is the troubled hard-to- value assets that remain on the balance sheets of these institutions and that these assets significantly increase uncertainty about the underlying value. Have you looked at the proposal that AON submitted to the Treasury? And how do you or how will you value these mortgage- backed securities and the toxic assets? And will legislation be necessary, further legislation? It seems like we had that legislation a long time in the TARP."
"Mr. Bernanke","Well, there are many important legislative steps to take, including the resolution regime I mentioned and regulatory reform at a minimum. I am not familiar with the proposal you mentioned. The plan that Secretary Geithner described this morning would work to take assets off of the banks' balance sheets at market-determined prices, and the way we would have market- determined prices would be by using the private sector and the skill and interest and self-interest of those private sector participants in purchasing the assets from the banks, and that would reduce that source of uncertainty that is now plaguing bank balance sheets."
"Mrs. Biggert","Just for your information, the AON plan was really taking what we had originally proposed as the insurance in the TARP proposal, and that was just to codify that how that would actually work. So it has been enacted, but it has never been used. I would hope you would take a look at it."
"Mr. Bernanke","Thank you."
"Mrs. Biggert","Thank you. I yield back."
"The Chairman","In defense of the Chairman, I would note that the TARP is under the jurisdiction of the Secretary of the Treasury, so that is why that would be his. I would also note that one of the points that the Chairman has mentioned, the question of power to resolve institutions that are in trouble, which Mr. Paulson had also talked about, will be on our agenda when we get to the whole systemic risk issue. The chairman of the subcommittee, the gentleman from North Carolina, Mr. Watt."
"Mr. Watt","Thank you, Mr. Chairman. Chairman Bernanke, you indicate on page 7 of your testimony that many of the section 13(3) steps that you have taken could have been avoided or might have been avoided or not necessary had there been in place what you call a ``comprehensive resolution regime aimed at avoiding the disorderly failure of systemically critical financial institutions.'' That is a mouthful, but I think I understand. Now, some of these systemically critical financial institutions have a comprehensive resolution regime in place already, do they not?"
"Mr. Bernanke","The banks do, yes."
"Mr. Watt","The banks. So the ones that you are aimed--and with reference to those banks, whatever regulatory reform might include enhancing those steps. But outside the banks are other entities that do not have regulators that are systemically critical or too big to fail. Is that right?"
"Mr. Bernanke","Yes, sir. Examples would be the insurance industry, the AIG example, or investment banks like Bear Stearns or Lehman Brothers. Primary dealers would be examples."
"Mr. Watt","And as we approach the new discussions that we are having about a systemic regulator, I assume the thinking then would be to try to put some regulatory framework, or at least when those entities posed systemic risk to the broader system, a triggering mechanism in place that would avoid things getting worse and worse and worse. That is what you are saying?"
"Mr. Bernanke","Yes, sir. In the case of FDICIA, there is a systemic risk exception which requires majorities of the Federal Reserve Board, the FDIC and the Treasury Secretary in consultation with the President. So it is a very high bar. But if the systemic risk section is approved, that means the FDIC could take actions to resolve a bank, for example, that would be, not under normal circumstances, would be extraordinary actions--"
"Mr. Watt","It would be in place for an AIG or an insurance company?"
"Mr. Bernanke","That is what I am thinking of, yes, sir."
"Mr. Watt","Now, it is the Fed that stepped in under 13(3) to exercise the authority to keep systemic risk from materializing even and getting worse. Would it be appropriate to think of the Fed as a potential repository of the authority as the systemic risk regulator, or is that something that is really different in your mind from what the Fed's real purpose for existence is or has been at least historically?"
"Mr. Bernanke","I think there are two separate questions. One has to do with the resolution of large firms. I would think there the natural place for the authority would be in the Treasury, because fiscal funds might be used in consultation with the Federal Reserve and other agencies. The other question you are asking me is about a regulator that looks at the broader system and looks at how firms and markets interact and doesn't just focus on each individual institution, the way our system works now. I think that is an important idea. I think we need to work towards having more systemic oversight. I think the Federal Reserve would have a role to play in that, because we have a long-standing commitment to financial stability. We have very broadbased expertise. We have the lending authority under the discount window. But that being said, I think there are many ways that you could structure that that would be satisfactory and would be effective."
"Mr. Watt","And can you just identify some of the other players that would have a dog in that fight? The Fed, obviously?"
"Mr. Bernanke","Some of the other players would be the Treasury, the SEC, the FDIC, the OCC, a number of different agencies that have broad interests in the CFTC, have interests in various aspects of the markets, could work together in some way to look for risks that are emerging."
"Mr. Watt","But if you diffuse this too much, I mean, nobody has control of it."
"Mr. Bernanke","Yes, sir. I think you would have to think hard about what the right governance is, and I think that is a very big question."
"Mr. Watt","Thank you, Mr. Chairman. I yield back."
"The Chairman","The gentleman from Texas, Mr. Hensarling."
"Mr. Hensarling","Chairman Bernanke, allow me to somewhat follow up on my colleague's line of questioning since there is some serious discussion within congressional circles of adding additional responsibilities to the Fed, that being systemic regulator. Clearly you now have the responsibility of monetary policy. You could have the responsibility of becoming systemic regulator. You have the responsibility in many cases of being bank regulator. You have consumer credit responsibilities, and somewhere along there, I think, is taxpayer protection as well. Do you believe that the Federal Reserve is poised to handle what many view as competing interests or goals? Do you believe that this can compromise your ability to manage monetary policy?"
"Mr. Bernanke","Congressman, I think the overload issue is a real issue. I take it very seriously. Whoever manages the Federal Reserve would have to worry about allocating resources and so on. As I was saying to Congressman Watt, there are probably a number of different ways to organize in this, and the Fed might be the principal regulator or it might be coordinated with others. It would depend on what is Congress' view as the most effective mechanism. But I do think the Fed already has substantial systemic responsibilities that have gone back to the founding of the Federal Reserve. The Fed was founded principally not to manage prices or output but to manage financial crisis. That is why the Federal Reserve was created, and it has a long tradition of being involved in those issues. So I think that you would probably not have an effective system without the Fed's involvement. But, again, I am very open as to exactly how the governance of that would work and how resources would be allocated and so on."
"Mr. Hensarling","There has been some discussion as well within congressional circles of exploring specific inflation targets for the Fed. I am curious about your opinion of explicit inflation targets."
"Mr. Bernanke","Well, as you know, Congressman, I have long had the view that I think that would be a constructive step. We have gone slowly in that direction, and to some extent, we would be interested in Congress' views."
"Mr. Hensarling","Not by way of criticism, but by way of observation, many economists believe that but for the actions of the Federal Reserve earlier in this decade fueling the then existing housing bubble, that we would not have the economic turmoil we have today. Again, nothing is quite as clear to us as 20-20 hindsight. But do you have an opinion on, if we had had explicit inflation targets earlier in the decade, whether or not we might have avoided the present economic turmoil?"
"Mr. Bernanke","Congressman, I have a very open mind about this, and I think it is very important to understand what went wrong, and there are probably many elements that contributed to the crisis. I do not think the evidence supports the view that Federal Reserve monetary policy in the early part of this decade was the principal source of the crisis. I think the principal source of the crisis had to do with the huge capital inflows coming from our trade deficit which overwhelmed our system and made risk management inadequate. That being said, I think we need to review monetary policy and make sure in particular that we don't err in terms of leaving policy too easy too long. Now, whether inflation targets would have helped, I am not sure. One of the key proponents of this view that the Federal Reserve kept rates too low explains the worldwide nature of this crisis by saying all the other central banks did the same thing, and most of them had inflation targets."
"Mr. Hensarling","Let me change the line of questioning. In exploring your powers under 13(3) as I have studied this and asked experts, and certainly your opinion is a relevant one, what is it that Treasury can do under TARP that the Fed cannot do under 13(3)?"
"Mr. Bernanke","Well, critically, and this is why the former Secretary and I came to Congress to ask for the TARP, is that the Treasury can inject capital. The Federal Reserve can only make loans, and those loans must be secured to the satisfaction of the Reserve Bank that makes the loan."
"Mr. Hensarling","That is to your satisfaction."
"Mr. Bernanke","Yes, but we have legal counsel and other documentation, which means it is not a trivial requirement."
"Mr. Hensarling","My time is about to run out, but in your testimony on page 6, you say that at some point 13(3) will be ``wound down as required by law.'' As I read the law, I don't see what requires you to necessarily wind it down. Can you cite me the provision?"
"Mr. Bernanke","Yes, sir. The law requires that we find that conditions be unusual and exigent. So when financial markets begin to look more normal, we would no longer have the authority."
"Mr. Hensarling","But it is your determination?"
"Mr. Bernanke","That is correct."
"The Chairman","The gentleman from California."
"Mr. Sherman","Thank you, Mr. Chairman. We ask the country to strive toward the best possible policy options, not just to joyfully embrace anything on the theory that it is better than inaction. This especially applies to dealing with collateral benefit for the malefactors of risk on Wall Street. We need to work to eliminate the subsidies to Wall Street firms and to close the giant loopholes in executive compensation limits. Transparency is good, but insufficient. We see clearly, transparently, that the Federal Government was screwed out of $78 billion. We see billions of dollars in bonuses. And Wall Street firms are going to keep the $78 billion; the executives are going to keep the bonuses. Sunlight may be a disinfectant, but it does not kill all pathogens. Chairman Bernanke, your statement was good, but it did not contain a single dollar figure. I hope you would provide for the record in a simple dollar amount the total risk taken by the Fed so far. By that I mean, assume that every security that you own or have a lien against is worthless except for those backed by the full faith and credit of the United States; what is the total amount that taxpayers would have lost by actions taken so far by the Fed? Now, I know that you have told us you believe you are fully secured, but Wall Street gave AAA to Alt-A. The Secretary of the Treasury overpaid by $78 billion, and he says he was trying to pay par. He was just off by 31 percent. So you can imagine there is some distrust in the country as to what ``fully secured'' means or whether Wall Street and the financial establishment is correctly valuing assets and risk. Section 13(3) is an enormous grant of power. I know you have told us that you can only make loans if you are secured to your satisfaction, but as Mr. Hensarling pointed out, in the hands of another Chairman of the Board, that could be no limit at all. And under desperate circumstances, even you might say, well, I am satisfied with bad security; otherwise, the entire country is going to collapse, and so I am satisfied to be able to do something. I cannot think of the words that will really limit you in terms of the quality of the loans you make. It is up to you what is good security, what is bad security and what is in the national interest. So if we are going to limit your power at all, we can do so in terms of quantity. Mr. Chairman, would you actively oppose legislation that limited the total risks that you can take to $12 trillion, to say that all of the risks you take, other than the purchase of securities backed by the full faith and credit of the United States, cannot exceed $12 trillion? And if that is a bad dollar amount, what else do you suggest, or is it necessary for the quantity of your power to be utterly unlimited?"
"Mr. Bernanke","Well, our balance sheet is currently $2 trillion, of which 95 percent I would say is gold-plated secure and the rest is largely secure. So $12 trillion sounds very comfortable to me. I don't think that would be a problem. But, quite frankly, seriously, we take very seriously our obligation to make sure that our loans are well-secured, and I think that a loan to a strong financial institution overnight with collateral, given that we have never lost a penny in such a loan, is not adequately considered as being a highly risky loan."
"Mr. Sherman","I don't consider it highly risky, but I think there should be limits on the low risk that you take. Moving on to my next question, the oversight board on TARP has documented that the taxpayer got screwed by $78 billion by certain institutions who received cash and gave us securities worth far less than the cash they received. I believe that the taxpayer should be ``unscrewed.'' That is to say that these institutions should provide additional securities to Treasury to fully compensate us for the cash we have given them. Those firms that refuse to unscrew us, those firms that say, thanks for giving us $10 billion for $7.5 billion in securities and we are keeping the difference, can they do business with the Fed as if they were snow-white virgins; that they are eligible to participate along with everyone else? Or will you join in this effort to say that that $78 billion shortfall should be made whole, and that aside from purchase of U.S. securities, you will not provide bailouts to the malefactors that have underpaid us by $78 billion?"
"Mr. Bernanke","I think that $78 billion number has been misinterpreted. In the newspapers, it sounds like that is money that has been actually lost from the principal, which is not the case."
"Mr. Sherman","No, no, no. I think, Mr. Chairman, I do understand the report."
"The Chairman","The gentleman's time has expired. The gentleman from South Carolina."
"Mr. Barrett","Mr. Chairman, it is good to see you. We sent an e-mail out yesterday, Mr. Chairman, to folks in South Carolina, and these are just a sample of the questions that I had for you to be asked today, because people are concerned about what is going on. I am concerned. I am concerned about what happened with the Treasury and the implementation of the TARP, oversight, transparency. In the same breath, I am concerned about the Fed, too. You guys have spent hundreds of millions of dollars with a lot less oversight. So if you can, Mr. Chairman, let me just ask you a couple of simple questions, and I want you to explain these to these folks right here in terms that they can understand. Number one, after all the stuff that you have done, after all the stuff the Treasury has done, why haven't the credit markets come back?"
"Mr. Bernanke","A two-part answer. First of all, the financial crisis has been extraordinarily severe, and those financial effects are incredibly powerful. And the intensification of the financial crisis in September knocked the global economy for a loop, which it is now just beginning to get its feet. So I think that the actions that were taken prevented a much worse situation, a meltdown that would have led to a catastrophic and long-term low level of activity. So the fact that we haven't gotten back to normal is just consistent with the experience that financial crises are very, very serious matters. The second answer I would make, though, and I would just like to emphasize that all these programs I talked about, the program for consumer and small business lending, the mortgage- backed security program, the interbank lending program that affects LIBOR, all these things have already shown up as improvements in those credit markets which directly affect people in South Carolina. They are not banks and investment banks. The 30-year mortgage rate affects your constituents. The commercial paper rate affects the company they work for. The rate on auto loans, on student loans, on credit card loans, all those rates will be affected by the programs we are undertaking. We are doing this, not because we have some nefarious scheme; we are trying to help the American economy recover, and we are using whatever methods we have to overcome what has been an enormous blow from this financial crisis."
"Mr. Barrett","And I hear you, Mr. Chairman. A second question: Do you have, the Federal Reserve, do you have an overall arching goal that underpins the decisions of when and how you intervene into the market, that is what they want to know; and number two, when do you stop? When do you draw a line? When do you say, okay, no more? And I guess that is part of the third question, how much more is it going to take?"
"Mr. Bernanke","So, as I have tried to emphasize throughout the hearing, there are two types of intervention. There are the interventions that have involved trying to stabilize systemically critical firms whose failure would create substantial problems for the financial system and the economy. As I have indicated, I am very unhappy about having to be involved in those things, and the sooner I can shed that responsibility, the happier I will be. On the other side, the other type of activities has to do with our expansion, trying to create and stimulate credit markets where credit markets have broken down. And there, we want to keep looking for situations where we believe we have tools that can get the markets working again; that will create lower rates or better credit availability; and will stimulate the economy. I think those things are in the interests of the people and that it can be explained to them that it is in their interests. I don't know how much more, but I think, given the severity of the situation, that we do expect to expand somewhat more to address the severe dislocations we are seeing in a number of key credit markets, including consumer credit markets"
"Mr. Barrett","When you are talking about expanding more, can you be a little more specific?"
"Mr. Bernanke","For example, the so-called TALF, the assets- backed securities program, was slated for $200 billion to support new lending in credit cards, student loans, auto loans and small business lending. As part of the plan announced this morning by Secretary Geithner, the Treasury and the Federal Reserve would collaborate to bring that amount up to $1 trillion, which would be another $800 billion of credit made available to broad categories of consumers and businesses."
"Mr. Barrett","Last question. Yes or no, was the first $350 billion of the TARP spent well?"
"Mr. Bernanke","It was critical to stop the meltdown that would have occurred otherwise."
"Mr. Barrett","Was it spent like it was sold to the United States Congress? Yes or no?"
"Mr. Bernanke","There was a confusion in the sense that there was an honest representation of the goals of the program to focus on taking assets off of balance sheets, which I believe was an appropriate objective and we are now returning to it. But shortly after the bill was passed, the global financial crisis erupted. The purchase of assets was not fast enough to address it, and so capital infusion was the only method that would save the situation."
"Mr. Barrett","I will take that as a no. Thank you, Mr. Chairman."
"The Chairman","The gentleman from New York."
"Mr. Meeks","Thank you, Mr. Chairman. Mr. Chairman, I have really two separate questions that I want to ask. The first goes toward local municipalities. I actually had a big question with my comptroller in the City of New York, and we started talking about munibonds that the City of New York tries to, has to sell. It is important for them to sell the variable rate debt. One of the things that they had indicated to me that was tremendously important was that, under the numerous programs that were designed for banks and security firms to use as commercial paper to credit cardholders, that they can continue to get access to credit. But the one group of borrowers that I am told left out of all this help is State and local governments. I am told the conditions in the municipal bond market are better than they were 2 months ago but by no means back to normal, and many State and local governments want to borrow to finance new construction projects. We have a lot of new construction projects but cannot access the capital market at reasonable terms. So the question is, do you think to help these local governments and municipalities, would you support initiatives designed to make financing more readily available to States and localities, such as providing standby liquidity facilities for variable rate municipal bonds?"
