"Speaker","Speech","Type","Comments"
"Senator Bunning","Do you not think with the past history of the Fed and looking at interest rates, when we get them too high, the economy kind of does a little swan song and turns over for awhile and we have some kind of a recession? I am talking on Fed funds. Do you see that happening in the future or do you see that you would anticipate that before it happened?","Speech"," "
"Chairman Bernanke","Senator, there are two possible mistakes. One is to go on too long and one is not to go on long enough, and it is a very difficult balancing act, and as I said earlier, we do not have any kind of mechanical rule. We do not have built in any kind of set of future moves. As we go along, we are going to be looking carefully at all the data, trying to make our best assessment where the economy is, where it is going, and respond to that.","Speech"," "
"Senator Bunning","Last question. Is there a lot of discussion at the FOMC meeting on this very topic when you meet? In other words, it is not that the Chairman leads and everybody follows?","Speech"," "
"Chairman Bernanke","There is extensive discussion and I look forward to getting a lot of input from my colleagues on the FOMC.","Speech"," "
"Senator Bunning","Thank you.","Speech"," "
"Chairman Shelby","Senator Bayh.","Speech"," "
"Senator Bayh","Mr. Chairman, I would like to follow up on my brief comment in the introductory component here about our increasing global interdependence, some advantages, benefits that come from that, also some potential threats to both our economy and our national security, potentially even our sovereignty, and that is what I would like to ask you about. And increasingly, these are not hypothetical risks. Let me start by remembering, it was a year or so ago, maybe a year and a half, there was a rumor going through Seoul, Korea that they were going to begin to diversify out of dollar denominated assets, and for a brief period of time, that sent the U.S. dollar into a free fall. Sometime after that, a matter of months, the Prime Minister of Japan misspoke, and similar phenomenon followed. He said we perhaps will start diversifying out of dollar denominated assets; the dollar headed straight down. Someone from the ministry comes out and says, no, no, the Prime Minister misspoke. My question to you is twofold. Number one, does it trouble you that a mere statement by a foreign leader could have such a profound effect on our Nation's currency? And number two, what if the Chinese were to misspeak? Or even more, what if they were to announce a similar policy? What kind of impact would that have on our currency and should we be concerned about that? Is there not a loss of sovereignty involved in such a situation? So does this bother you that a mere misstatement can impact in our currency in a tangible way? And what about the Chinese and their possible course of action in the future?","Speech"," "
"Chairman Bernanke","Senator, as you know, the Chinese central bank and other Asian central banks do hold large quantities of U.S. dollar assets in the form of foreign exchange reserves. They hold those assets because they are very attractive assets to hold. They are highly liquid, they are very safe, and they are very good assets to hold in that form as reserves. I am not aware of any significant changes in the plans to hold U.S. dollar assets by foreign central banks and my belief is that moderate changes in the holding of dollar assets would not have significant impact on U.S. asset values. You have to remember that whereas Chinese holdings of U.S. dollar reserves of about $800 billion is an enormous number----","Speech"," "
"Senator Bayh","Could I interject just for a moment, Mr. Chairman, with my apologies? Boy, when the rumor was going through Seoul and the Japanese Prime Minister misspoke, the markets seemed to disagree with your evaluation and we are more reliant on the Chinese than we are either of them. So I want to--look, I do not expect you in an open forum here to give me--let me just fall back on my first question, and we will kind of save the others for a little bit later. Does it trouble you that a mere statement could have that kind of impact at least in the marketplace?","Speech"," "
"Chairman Bernanke","Well, I cannot speak to the marketplace, but I think that over a longer period of time, always there is information that comes in that can affect markets. Perceptions can affect markets. Psychology can affect markets. But over a longer period of time, the holdings of U.S. dollar assets by foreigners are only a portion of the very deep, very large markets in U.S. dollar assets, not only in treasuries but also in other high quality assets, such as corporates and the like, and I believe that those markets are sufficiently deep and liquid that they can withstand moderate changes in the holdings of any group, whether it be domestic or foreign.","Speech"," "
"Senator Bayh","I have time for one more question so I will move on. And I hope you are right. But with the kind of imbalances that we are building up, we may be testing the definition of moderate adjustments and that is my concern going forward, that the longer these things accumulate, the greater risk we run that there will be a disorderly rather than an orderly adjustment of some kind and that does put us--last comment I would make is I always hear the argument, well, they have to consider their own financial interests and that is true. But nation states sometimes have interests other than their own pecuniary gain, and I am concerned that we rely upon their financial interests perhaps at our peril because there are other interests that might motivate their actions moving forward. That is my concern as these balances pile up. My final thing is somewhat related. It is the energy front. This is no longer a hypothetical concern. Russia used their gas exports to leverage Ukraine and possibly Western Europe. Iran has now said, well, if you pressure us unduly on our nuclear program, we will just shut off the oil spigot. Does that concern you, and if so, what would the impact be on our economy if the Iranians were to make good on their threat?","Speech"," "
"Chairman Bernanke","Once again, of course, it cuts two ways. It would hurt the Iranians quite a bit to stop exporting their oil. It hurt the Russians quite a bit to stop exporting their natural gas. But I agree in the following general sense, that whereas there are substantial reserves of oil and natural gas in the world, a large share of them are in areas where there is geopolitical uncertainty or geopolitical risk, and that means that is a risk factor for the economy. We do not have a wide range of spare capacity in these energy areas so that a major change in the supply of energy available could make prices move a lot and that could have a major impact on the economy. That is a concern that we are going to have, I think, for a number of years. My view, in the long-run, is that with energy prices at current levels, over a longer period of time, there are going to be substantial new substitutes, alternative sources of energy, as well as new ways of conserving and reducing the use of energy. But over the next few years, our room for error is modest and we do face the risk that energy prices may fluctuate with changes in supply.","Speech"," "
"Senator Bayh","Thank you. My closing comment, Chairman Bernanke, would be, you know, interdependence is one thing, increasing dependency is another, and it raises potential risks that we best think about in advance so that we do not face a potentially difficult situation at some point down the road. That is the underlying theme of my remarks. Thank you very much.","Speech"," "
"Chairman Shelby","Senator Sarbanes.","Speech"," "
"Senator Sarbanes","Thank you, Mr. Chairman. Actually, I want to pursue a line of questioning that just follows along with what Senator Bayh has been examining in the course of his questioning, which I thought was right on target and, of course, this is an issue--he chairs our Subcommittee in the international arena--and this is an issue on which he has focused and made some very substantial and positive contributions. Chairman Bernanke, you said to Senator Bayh, they like to hold our dollar assets. They are attractive to hold. I am interested whether there is not something more than that here. Now, these dollar assets, at least according to Marty Feldstein, are being purchased by foreign governments primarily, not by foreign individuals. Feldstein writing in the Financial Times on January 10 said: My own belief, based on widespread conversations with officials and with private bankers, is that the inflow of capital that now finances the U.S. current account deficit is coming primarily, perhaps overwhelmingly, from governments and from institutions acting on behalf of those governments. Do you agree with that statement? Is that your perception as well?","Speech"," "
"Chairman Bernanke","We do not have complete information on these numbers, as you know, Senator, but I do not agree with the thrust of the statement. I think that there are substantial private sector inflows that play a big role in the financing of the U.S. current account deficit.","Speech"," "
"Senator Sarbanes","If Feldstein were right, that the holders or that this inflow is primarily from foreign governments, would that raise your concern, or do you have any concern about the current account deficit? Let me start there first. I mean it is now at, well, the trade deficit is at $725 billion last year. That is the largest figure we have ever had for a trade deficit. Is that a matter of concern for you?","Speech"," "
"Chairman Bernanke","Yes, Senator, it is.","Speech"," "
"Senator Sarbanes","Okay. All right. Now, if Feldstein is right, that it is foreign governments that are putting in the capital, would that cause you added concern?","Speech"," "
"Chairman Bernanke","I do not think he is correct, Senator. There is something on the order----","Speech"," "
"Senator Sarbanes","No, I understand that, and that would require presumably some factual examination, but if he were right, would that heighten your concern?","Speech"," "
"Chairman Bernanke","It depends really on which type of investor is more sensitive to changes in yields. Central banks have actually been less sensitive to changes in yields than private sector investors. So, I cannot say a priori which situation would be one of more concern. I think it is really not so much the portfolio situation; it is the fact that we are accumulating foreign debt over time, year by year. We can do that because foreigners are willing to finance that debt, but I do not think that we can continue to finance the current account deficit at 6 or 7 percent of GDP indefinitely, and it is desirable for us to bring down that ratio over a period of time.","Speech"," "
"Senator Sarbanes","Now it is your view, I take it, that they are doing this because these are attractive investments; is that right?","Speech"," "
"Chairman Bernanke","Attractive in not only the return sense but also in the sense that they are safe, liquid, and easily negotiated.","Speech"," "
"Senator Sarbanes","Well, now if the governments are doing it, would it not have an added significance in terms of trying to gain a trade advantage? Now this is the change in foreign currencies versus the dollar, the appreciation.","Speech"," "
"Senator Sarbanes","This line is the euro, which generally is seen as free floating, responding in a market forces and so forth, the euro-dollar relationship. And this line down here is the Chinese currency, the yuan, right down here. Now that is a pretty dramatic contrast. And China, which of course is holding more and more of our Government debt, actually our trade deficit with China last year was a record in terms of the trade deficit ever recorded with a single country; is that correct?","Speech"," "
"Chairman Bernanke","I believe so.","Speech"," "
"Senator Sarbanes","Over $200 billion. Does this not enable them to gain an unfair trade advantage?","Speech"," "
"Chairman Bernanke","Senator, if you are asking me whether I would support or advocate that the Chinese go to greater flexibility in their exchange rate, I certainly would.","Speech"," "
"Senator Sarbanes","Yes.","Speech"," "
"Chairman Bernanke","I think it is, in fact, in their own long-term interest to do so for a number of reasons. It will give them more monetary policy independence. It will reduce the overdependence of their economy on exports and I think it will be commensurate with their increasing global role for them to take an interest in the overall stability of global financial markets and trade.","Speech"," "
"Senator Sarbanes","But if they can do this on the currency relationship, does it not give them a step up in the trade relationship?","Speech"," "
"Chairman Bernanke","To the extent that their currency is undervalued, it does, yes.","Speech"," "
"Senator Sarbanes","Yes. In fact, we are becoming more and more dependent. Tennessee Williams has that wonderful line in ``A Streetcar Named Desire'' where Blanche DeBois says dependent upon the kindness of strangers, and there are some who look at the American economy and are increasingly concerned that that is what is happening. I quoted Warren Buffett earlier in my opening statement saying right now the rest of the world owns $3 trillion more of us than we own of them. In my view, it will create political turmoil at some point. Pretty soon, I think there will be a big adjustment. Aren't the Chinese accumulating a leverage over our decisionmaking as a consequence of increasing so substantially these holdings of our Government debt?","Speech"," "
"Chairman Bernanke","First, Senator, I think the $3 trillion should be put in some context. If I recollect, there is something like $15 trillion gross holdings of U.S. assets from foreigners and U.S. holders own about $12 trillion foreign assets, so that is a net number, part of a much bigger flow of in and out of capital.","Speech"," "
"Senator Sarbanes","But that is a big change from what it used to be----","Speech"," "
"Chairman Bernanke","We have much more open capital markets.","Speech"," "
"Senator Sarbanes","--not so long ago; is it not?","Speech"," "
"Chairman Bernanke","Yes, we have much more open capital markets, much greater capital flows, and it is worth noting that U.S. national wealth as of the third quarter was $51 trillion to compare that to the $3 trillion. Now, as I said, I think that we should work to reduce the current account deficit over time. I think that would reduce the possibility of an uncomfortable adjustment process. But, again, as I said earlier in response to Senator Bayh, I do not think that the Chinese ownership of U.S. assets is so large as to put our country at risk economically.","Speech"," "
"Senator Sarbanes","You do not think they could use it for political purposes?","Speech"," "
"Chairman Bernanke","It would be very much against their own interest to do so.","Speech"," "
"Senator Sarbanes","Well, it would be against their economic interest. It might not be against their political interests in the particular context of what the issue might be. I mean we are struck by the fact--Senator Bayh, I think, made reference to it--a South Korean Government official, and of course their holdings are much less, but still substantial, made a comment about South Korea continuing to hold the dollar, maybe that they would not do it and so forth, and it sent the stock market down over 150 points. Of course, then everyone scrambled and he pulled the statement back and so forth. But if it can have that kind of impact, is it not suggestive of the leverage that the Chinese may have in this situation, or others as well for that matter, but I mean since the deficit with China was at a record last year, I am focusing on them?","Speech"," "
"Chairman Bernanke","Again, information, psychology, and news can always affect markets in the short-term, but I think that over a longer period of time that the depth and liquidity of U.S. financial markets would be sufficient to sustain changes in holdings by foreign central banks.","Speech"," "
"Senator Sarbanes","Mr. Chairman, I see my time is up. I just want to, in closing----","Speech"," "
"Chairman Shelby","Take another minute.","Speech"," "
"Senator Sarbanes","--when we talk about the deterioration and the net international investment position, when you talk about so much, this is the chart which illustrates what has happened.","Speech"," "
"Senator Sarbanes","The first line back there is 1980. We had a positive net position. We then went into a negative position, but look at what has happened to it in recent years. I mean if you regard a minus or a negative position as something to worry about, it seems to me we have very good reason to be worried about what has happened to our net international investment position. It is no wonder Buffett is saying this or Volcker says, ``Under the placid surface there are disturbing trends, huge imbalances, disequilibria, risk, call them what you will. All together the circumstances seem to me as dangerous and intractable as any I can remember, and I can remember quite a lot.'' Thank you, Mr. Chairman.","Speech"," "
"Chairman Shelby","Thank you, Senator Sarbanes. I want to shift to Basel II capital requirements, Mr. Chairman. The Federal Reserve is presently in the process of implementing the Basel II Capital Accord, which will establish new capital requirements for our largest banks. Capital requirements play a vital role in protecting the safety and soundness of the U.S. banking system. I think it is very important that there be no surprises to this Committee and others in the implementation of Basel II, especially unanticipated reductions in capital requirements. Last year, Chairman Bernanke, this Committee held a hearing at which several witnesses here expressed concerns that the adoption of Basel II would result in the lowering of capital requirements. In addition, last year, the Fourth Quantitative Impact Study, unexpectedly, Mr. Chairman, showed that Basel II would result in substantially lower capital requirements which gives then this Committee concern. What steps, Mr. Chairman, need to be taken to make sure that Federal banking regulators, and you are one of these regulators, Congress and the public at large are confident that the implementation of Basel II will not, will not adversely impact the safety and the soundness of the banking system that we know today?","Speech"," "
"Chairman Bernanke","Mr. Chairman, let me just assure you that the Federal Reserve does not want to see a significant reduction in capital in the U.S. banking system. We are prudential supervisors. We have a very strong interest in maintaining a safe and sound banking system and a stable financial system. We are planning a very slow phase-in process, one that will involve considerable consultation, will involve a variety of safeguards such as floors that will be phased out over a period of time. Moreover, there are a number of other safeguards such as the leverage ratio and Pillar II which allows the supervisors to evaluate the overall safety and soundness of the bank and look at such things as compliance risk or interest rate or liquidity risk. We are very much on the same page as you are, Mr. Chairman. We think Basel II is very important because it will allow banks' capital holdings to be sensitive to the risks that they take, and it will be consistent with modern risk management techniques, so we think it is important to move forward with Basel II. But we do not see this, we certainly do not want this, to be a source of a significant reduction in aggregate capital in the U.S. banking system.","Speech"," "
"Chairman Shelby","Senator Sarbanes wants to be recognized now. Go ahead.","Speech"," "
"Senator Sarbanes","Mr. Chairman, I just want to observe that is kind of calming the waters in terms of assurance. Vice Chairman Ferguson did that when this Basel II was under his jurisdiction. Mrs. Bies has it now, I think, in her portfolio. And he told us that they were not going to lower capital and so forth and so on. But you ran the formula in the QIS-4 and it resulted in very substantial capital reductions. Everyone said, the regulators all rushed to say, well, we do not want that; that is not where we want to go. We do not intend to do that if the Congress raises questions about it. But you are moving ahead with a proposed regulation, as I understand it, that is still utilizing the same formula that produced the QIS-4 result, and you are saying, well, if it produces these bad results, we will take all kinds of band-aid measures in order to contain it. But why would you not pull the regulation back, develop a revised formula as part of the proposed regulation, which upon testing did not produce these kind of results about which everyone says, oh, we are very concerned about it, and yet they move ahead with the proposed regulation, still encompassing the formula that everyone admitted created a terrific problem?","Speech"," "
"Chairman Bernanke","Senator, the QIS-4 results were on a best efforts basis. The banks did the best they could with the information they had. They had not yet developed the models. They do not have all the data they need. It was just a very experimental kind of study. In order for this to be really put to the test, the banks need to have the guidance from the regulators about what our expectations are so that they can actually go ahead and develop the models, get the data, and take this to the next level. They really cannot proceed with the process and allow us to do further analysis without some guidance from us. This is very much a dialectical process. We are going to provide guidance, we are going to see the results, we are going to get commentary, and we are going to work together with the banks to make sure that the bank capital is adequate.","Speech"," "
"Senator Sarbanes","I understand all that, but why are you moving ahead with a formula that has been shown to be faulty? Why do you not pull back and develop a different formula?","Speech"," "
"Chairman Bernanke","We are adjusting the formulas based on what we have learned and we will continue to do so.","Speech"," "
"Senator Sarbanes","What is going to happen, and I just sound a warning, is you are going to continue down this path, you are going to become more committed, as it were, to your international partners. You are already very heavily committed, I think overcommitted, because you have moved way ahead there, created a problem, and then one day the Congress is going to say to you wait a minute, this is not the path we want to go on; this path is going to lead to a significant reduction in capital. And somehow or other we are going to put a stop to it. Now that is the potential that I see developing by what I think is a faulty process. I think once you had these bad results from the QIS, you should have pulled back, revised the formula, and gone back into a--so when you moved ahead on the process, you had some confidence it was meeting all of these concerns. You are moving ahead on a process now that still has within it the very seeds from which all this concern flows.","Speech"," "
"Chairman Bernanke","Senator, first, we cannot really evaluate the formulas unless we see the results from the banks' own models and their own analyses. There needs to be a dialogue process going on so that we can continue to learn, and second, it is, after all, a very flexible framework that allows for capital under Pillar II. It allows for multipliers and other changes. I hear you very clearly and I assure you once again that it is not in the Federal Reserve's interest to allow inadequate capital in the banking system because financial stability is one of our primary objectives.","Speech"," "
"Senator Sarbanes","Let me just add. Is it a conflict for the banks, to look to the banks to develop the model since the banks stand to benefit in significant ways if they can lower the capital requirement? It will enhance their competitive position vis-a-vis other banks in the U.S. and it will keep them, or they would argue presumably, in a competitive position vis-a-vis banks in other countries that are moving to Basel II. So you keep telling me, well, we are looking for the banks to give us the models, but don't the banks have a particular vested interest in what they want the models to produce?","Speech"," "
"Chairman Bernanke","Well, actually we are looking for them to give us statistical indicators of their own loss experience in their past credits. And part of the process will be validation. That is, they have to show us that their numbers were derived from their actual experience over a period that encompasses both strong and weak credit conditions and that they are using those models for their own internal analysis of capital. So there will be a lot of checks and we will continue to work with the banks and with the Congress on this issue.","Speech"," "
"Chairman Shelby","Mr. Chairman, before I recognize Senator Carper for his first found of questions, I just want to emphasize that Senator Sarbanes and I have talked at length to our counterparts in the House, Democrats and Republicans. They have the same concerns we do. We have all been on this Committee--Senator Sarbanes and I have been on this Committee during the thrift bailout and everything. We believe that capital is very, very important for the safety and soundness of our banking system, period.","Speech"," "
"Senator Carper","","Speech"," "
"Senator Carper","Mr. Chairman, I think I would like to ask you a human question before we get into some of the other things I mentioned earlier. I told you I wanted to talk about our savings rate, our poor savings habits in this country, and I wanted to talk about the interplay between the trade deficit and the budget deficit and potential impact on interest rates. But just really a human question at first. You have been in your new job for how long?","Speech"," "
"Chairman Bernanke","Oh, about 14 days now.","Speech"," "
"Senator Carper","And we were talking in the anteroom before we came in, and I was asking you how you are doing as a human being. And you mentioned jumping right into these hearings 2 weeks into the job was a challenge, and I can understand that. But where does so far 2 weeks into this job, where does it meet your expectations; maybe where is it a little bit different from the expectations you had for it? I say that recognizing that you are probably uncommonly well prepared for this position.","Speech"," "
"Chairman Bernanke","Well, it has been very challenging and very interesting, and I do have the benefit of having spent almost 3 years at the Board as a Governor, and that experience has been invaluable in trying to address the wide range of issues the Federal Reserve deals with.","Speech"," "
"Senator Carper","You will be scheduled to come back before us when? About 6 months or so from now?","Speech"," "
"Chairman Bernanke","That is correct.","Speech"," "
"Senator Carper","And one of the questions--this is telegraphing my pitch--but one of the questions I will ask you then is with 6 months of experience under your belt, how do you see the world or this job, your responsibilities, differently, if at all, then than you do as you assume these responsibilities? Let us talk about savings rates. Just share with us, if you will, your view of the kind of job we are doing as savers in this country, where we might do better, and some things that not just the Federal Reserve but those of us in the Congress should be thinking about to encourage a better savings rate? And why should this or should this not be a concern to us?","Speech"," "
"Chairman Bernanke","Senator, this actually ties back to the questions raised about the current account, for example. The reason we have a current account deficit is that we invest more, including housing, than we save, and we have to make up the difference by borrowing abroad, so our national saving is not sufficient to fund our domestic investment opportunities. It is a good thing in a sense that we are able to go to the international capital markets and find funding for good domestic investment opportunities, but we would be better off in some sense if we ourselves could fund those investment opportunities creating more wealth for Americans and greater capacity in the future for us to deal with the long-term challenges associated with demographic changes and the like. So, I think it is desirable for us to try to raise our national saving. There are various dimensions to that. One is on the fiscal side. We are looking in the next 5, 10, 15 years to increasing obligations and entitlement spending, for example, and increasing challenges in the Government's budget. Congress is going to have to make some very tough decisions about controlling the deficit, and by doing so, to the extent that the deficit can be reduced, that is a direct contribution to national saving and would be constructive. In addition, Americans, in part because of the increased wealth they have gained through increased home values and through other asset price increases, have not saved too much out of current income. In fact, the current saving out of disposable income is a negative rate.","Speech"," "
"Senator Carper","Say that one more time.","Speech"," "
"Chairman Bernanke","The savings rate, the ratio of household savings to after-tax income, is currently less than zero. That is, spending is more than income. Our expectation is that that saving rate will increase over time for a number of natural reasons, including the possibility that house prices will no longer rise as quickly as they have and so people will be forced to turn to saving out of current income in order to build their assets. But in addition, it would be desirable for Americans to save more to prepare better for the future. The problem is we do not have really good effective tools to achieve that. There are obviously ways of providing tax incentives or other kinds of tax-favored vehicles to help people save. There is a lot of debate about how effective those actually are and I really cannot give you a strong answer there. One thing which I think can be done and would be positive would be on the financial literacy front. When I was on the school board in New Jersey many years ago, I argued for more economics in the schools. I thought that it was very important for young people to understand early on that they need to put something away; they need to develop a habit of saving, and they need to understand enough about financial markets and financial instruments that they can save effectively. So that is one dimension where I think we can be helpful, but I agree that saving is something that needs to be promoted and that it is good for our long-term future to have greater wealth accumulation.","Speech"," "
"Senator Carper","I would just say, Mr. Chairman, and to my colleagues and to Chairman Bernanke, in our experience in Delaware, trying to get people to save through the State of Delaware's deferred compensation program, State employees, people who were higher income, and there are not very high- income State employees in Delaware, but people whose incomes are higher tend to save a lot. They maxed out in the deferred comp program. But in order to get the people who were at the lower end to save, we had to be able to provide some incentives for them, and to say for every dollar that you save, we will like match it with two dollars, and to get to prime the pump, and once we did, they would participate. And the other thing I would say, for most of us, the biggest source of savings is really the equity in our homes, and to the extent that we can include homeownership opportunities not for people like $150,000 or $200,000, but to the people who are making $25,000, then we do a very good thing for them as they prepare for their golden years. Thank you, sir.","Speech"," "
"Chairman Bernanke","Thank you.","Speech"," "
"Chairman Shelby","Senator Schumer for your first round.","Speech"," "
"Senator Schumer","Thank you, Mr. Chairman, and I thank you, Chairman Bernanke--that has a nice ring to it. I am glad you are here. I thought your confirmation process was both a tribute to you and a model of how we should do other confirmations, particularly on other Committees on which I might serve or do serve, with a lot of consultation, bipartisanship, et cetera. I have a bunch of questions. The first relate to the overall global situation of the United States and as it relates to China. You said yesterday that we need to increase national savings as one of the ways to deal with our big trade deficit with the rest of the world and China. Yet, the budget we passed 2 weeks ago increased the debt we have further and there is a push to put new tax cuts in that. Now, I am not asking you to opine on tax cuts. I know you do not want to do that. I do want to ask you does it make sense, from a global perspective, for us to continue to increase this deficit, whether it is by tax cuts or increased savings? Does that not weaken the position of the United States in trying to accomplish many of our other international economic goals?","Speech"," "
"Chairman Bernanke","As I indicated to Senator Carper, I think reducing the fiscal deficit is an important priority. It is important because looking forward 10, 15, 20 years, we have a demographic challenge coming, and we need to be prepared for that, and it does contribute to national savings which enhances our wealth creation and the strength of our economy in the future. So, I do think that we should look at that. There really are two separate questions. I just would note the first one is the size of the Government itself. I mean what we should agree on how big the Federal Government, that is the Federal budget, should be, and then we need to make sure that the revenues we collect are commensurate with those expenditures over a period of time.","Speech"," "
"Senator Schumer","You do agree that, again, now looking more at the type of actions that Senator Graham and I have been active in, not commenting on our methodology, that it would be better for the world economy and for the United States if China were after some point of time to allow its currency to float, which would adjust for trade imbalances that would occur. Do you agree with that?","Speech"," "
"Chairman Bernanke","Yes, Senator, I do. I think China should move toward a more flexible exchange rate.","Speech"," "
"Senator Schumer","And why do you think we are making so little progress with China right now?","Speech"," "
"Chairman Bernanke","That is a good question. They have, I think, mixed views about the benefits to their own economy of making that change.","Speech"," "
"Senator Schumer","Right.","Speech"," "
"Chairman Bernanke","They see some benefits in what they view as stability. They see an advantage in exports from keeping their exchange rate where it is. But as I was suggesting, I think, to Senator Sarbanes, it is very much in their interest to move toward a more flexible exchange rate to increase their monetary independence, to reduce their reliance on exports, and just to continue to play an appropriate role in contributing to global financial and trade stability.","Speech"," "
"Senator Schumer","Right. And I agree with the thrust of your comments there. The Chinese seem to want a lot of the benefits of being part of the global system, but are much less quick to take their responsibilities. What would you suggest to people like Senator Graham and I? Now make no mistake about it, our legislation is very popular in Congress, but lots of economists and people I respect say you are right on your goals and you are right that China is not moving quickly enough, but this is the wrong way to go. The problem is we are ready to tear our hair out. There seems to be no other way to go. The Administration has tried talking softly and talking loudly. It just seems nothing gets them to move. Do you have any suggestions on how we can get the Chinese to let the currency float? No one is saying it has to float freely, completely, immediately. There have to be adjustments. But what can we do other than the legislation that Senator Graham and I have introduced? We do not see any other solution at this point. The Chinese say to us if you put pressure on us, we will not move, and then when we do not put pressure on them, they do not move.","Speech"," "
"Chairman Bernanke","I appreciate your frustration, Senator Schumer. As you probably know, I think it is not a good idea to break down some of the gains we have made in terms of free and open trade in the world economy. We should be very careful about that. But in terms of working with China, there are really two things we can do. We can continue to try to be persuasive and we can try to offer technical assistance in helping them. They have taken some steps in terms of increasing their trading platforms and their capacity to allow the exchange rate to float. I agree they need to do more and we just need to continue to work with them and be as persuasive as possible.","Speech"," "
"Senator Schumer","One final question on this, if I might,","Speech"," "
"Mr. Chairman","","Speech"," "
"Chairman Shelby","Go ahead.","Speech"," "
"Senator Schumer","Doesn't the fact that China and other countries, Japan, have such large amounts of American reserves mean that they could, if they wanted, actually have a little bit of your job, have some effect over interest rates in the United States by what they do?","Speech"," "
"Chairman Bernanke","As I indicated already this morning, I think that the capital markets for U.S. dollar assets are sufficiently large, deep, and liquid that the impact of such changes would be mostly transitory and could be managed.","Speech"," "
"Senator Schumer","Thank you, Mr. Chairman.","Speech"," "
"Chairman Shelby","Senator Bunning.","Speech"," "
"Senator Bunning","Thank you, Mr. Chairman. We are on 5 minute round of questions, are we not?","Speech"," "
"Chairman Shelby","Or as much time as you need.","Speech"," "
"Senator Bunning","Thank you. Just to follow up on Senator Schumer's discussion about China. We took six Senators to China to talk trade with the Chinese. They would not even visit with us. Six U.S. Senators, five were on the Trade Subcommittee of the Finance Committee, and we got number six in line in the Chinese bureaucracy and he knew nothing about trade. So, I just want you to know what a problem there is, and we worked like the devil to get them into the WTO, and I wish that they would just follow the rules of WTO. That is an aside. Yesterday, you talked a lot about our budget deficits and particularly our long-term obligations that are only going to increase. You also rightly said those decisions are ones that Congress needs to make. How much of a factor are those long- term entitlements in your economic forecast? I am speaking about Medicare, Medicaid, and Social Security. It looks like by the year 2030 that they will take up about 70 to 75 percent of our budget. So we will be squeezed down to about 25 percent for discretionary spending. So how much do they come into your forecast?","Speech"," "
"Chairman Bernanke","Senator, your basic facts are absolutely right. The numbers I have are that in the next 40 years the share of GDP being devoted to Social Security, Medicare, and the Federal part of Medicaid is going to go from about 8 percent today to about 16 percent 40 years from now. Since the historical share of GDP collected as tax revenues is something in the order of 18.2 percent, that suggests there will be very little room in the budget for anything other than entitlement spending and suggests it is very important for Congress to begin thinking about how it wants to reorder or set its priorities. It is important to get that going soon, first of all, to assure financial markets that Congress will be responsible and, second, and perhaps even more importantly, to give people the time they need to plan for retirement and make provision based on any changes that Congress might decide to make. In terms of our forecast, as I reported today, are usually only a year or two in the future, uncertainty being what it is. So only the near-term effects are reflected in our forecasts. We are already beginning to see some effects of entitlement spending on the budget deficit. We factor that in, but since we are only looking at the near-term effects, we obviously are not incorporating these very large, long-term entitlement obligations into the near-term forecasting exercise.","Speech"," "
"Senator Bunning","If nothing is done to shore up these programs, and I am speaking about entitlements, for several more years, what kind of impact is this going to have on our economic growth and employment and how will that affect your ability to act?","Speech"," "
"Chairman Bernanke","Well, the widening deficits over a period of years will reduce national savings, will probably exacerbate the current account deficit, may raise interest rates, and will probably inhibit the dynamism of the economy. I do not foresee, in the near-term, that these factors are going to substantially affect monetary policy or the way monetary policy functions in the economy, but from a broader perspective, the health of our economy, in the long-run, requires that we achieve a better fiscal situation and higher national saving.","Speech"," "
"Senator Bunning","In reference to the trade deficit, how long do we have to reduce trade imbalances before our economy starts to suffer because of them?","Speech"," "
"Chairman Bernanke","Senator, it is very hard to judge. It took us about 10 years to get where we are today from about 1995 when the current account deficit began to open up. It might take that long to reverse. It might take a number of years to reverse, and I think that it is certainly possible to have a decline in the current account taking place over a number of years, but it is very hard to judge exactly how long the process is going to take.","Speech"," "
"Senator Bunning","Thank you, Chairman.","Speech"," "
"Chairman Shelby","Mr. Chairman, the January survey of senior loan officers indicated that 40 percent of respondents felt that the outlook for delinquencies and chargeoffs of nontraditional mortgages was likely to deteriorate somewhat. Would this type of credit quality deterioration be consistent with the forecast that you outlined for a soft landing in housing markets? And do you believe that bank regulators including the Fed, yourself, acted quickly enough in putting out supervisory guidance regarding these types of nontraditional mortgage products?","Speech"," "
"Chairman Bernanke","I cannot really speak to the timing. We have put out----","Speech"," "
"Chairman Shelby","First of all, I realize you have just gone to the Fed.","Speech"," "
"Chairman Bernanke","We have put out guidance for comment on nontraditional mortgages and I think that it is good guidance. It addresses what I think are the main issues. First, are banks underwriting nontraditional mortgages in an appropriate way? In particular, are they selling these mortgages to people who are able to manage them effectively?","Speech"," "
"Chairman Shelby","Will you as a regulator at the Federal Reserve require banks to take any additional steps to mitigate the risk and how might these steps affect the economy if you see it is necessary?","Speech"," "
"Chairman Bernanke","Mr. Chairman, as I was saying, the guidance includes several components, including both underwriting and consumer disclosure to protect consumers, but also safety and soundness. The banks should manage the risks associated with nontraditional mortgages in a way that maintains their capital at a safe and sound level.","Speech"," "
