"Speaker","Speech"
"Senator Johnson","In your view, does the President's proposal allocate cost fairly between large and small financial institutions given that most community banks and credit unions had little role in the creation of the crisis?"
"Mr. Bernanke","If you are referring, Senator, to the fund or the cost of resolving failing financially systemically critical firms, my understanding of the proposal is that assessments would be based on noninsured liabilities. So in principle, any bank holding company or almost any financial company might be subject to assessments to help pay for an intervention when a large systemically critical firm is failing. However, small banks, small community banks, most of their liabilities are insured, their deposits, for example. And so the portion of their liabilities which would be subject to an assessment would be relatively small. So I would imagine that the bulk of the costs would be borne by larger banks, and indeed, you could make the costs progressive and put a heavier weight on the assets or liabilities of larger firms. So I do think that is an important issue and I do think it would be appropriate for larger more systemically critical firms to bear their fair share, obviously, of the costs of resolving any systemically critical firm."
"Senator Johnson","There has been speculation in recent weeks about the effectiveness of the economic stimulus package that was enacted in February and if enough has been done at the Federal level to bolster our economy. In your judgment, is the stimulus package mitigating some of the effects of the economic crisis, and are there additional fiscal policy responses that Congress can take to help the current economic situation?"
"Mr. Bernanke","Well, based on our economic analysis, which draws heavily on previous experiences, we would infer that, for example, income provided to workers and seniors and veterans would affect their consumer spending, to some extent. Likewise, money flowing to States and localities should relieve, to some extent, their budget pressures and allow them to spend more on services than they otherwise would be. And so the economic presumption is that there would be some effect on activity and spending from a fiscal package. That being said, at this point, less than a quarter of the monies have been disbursed and probably fewer than that have been actually put into action, spent. And so I think it is somewhat premature to make a strong case one way or the other in terms of the impact of this program, and I also think it is premature to consider an additional package at this time. With respect to strengthening the economy, I do think, although the impact is indirect, I do think that financial regulatory reform should be a very high priority and I know that this Committee will be spending a lot of time on making sure that our financial system is stable and able to provide credit to the economy in the future."
"Senator Johnson","Finally, we have repeatedly heard testimony in this Committee that families and investors will continue to be wary of the housing market until a bottom can be found. Has the mortgage market finally hit bottom?"
"Mr. Bernanke","It is difficult to know, and we have had false dawns before, but the recent data have been mildly encouraging. We have seen demand fairly stable now for some months in terms of housing. We have seen some increase, actually, in construction and permits. The data on house prices, there are a number of different series, and they don't always agree, but there seems to be, at least for the moment, there seems to be some leveling off in house prices. And, of course, in part because of the Federal Reserve's actions, mortgage rates are a good bit lower than they were last fall, and indeed housing affordability right now is the highest it has been in many, many years. So there are some positive indicators on the housing front. That being said, we still also have problems of foreclosures coming on the market which will put downward pressure on prices, and so we can't get guarantee by any means that the price declines are over, but we are seeing a few positive indicators in the housing market."
"Senator Johnson","Thank you, Chairman Bernanke."
"Mr. Bernanke","Thank you."
"Chairman Dodd","Thank you very much, Senator Johnson."
"Senator Bennett",""
"Senator Bennett","Thank you, Mr. Chairman. Welcome, Chairman Bernanke. I appreciate your service in a time of great stress and difficulty. I appreciate your willingness to hang in there and try to remain as calm and serene as you can. When we were having these discussions a year ago, and we have heard you now first with Bear Stearns, and we thought that was over, and then we had additional problems all the way through, through it all, the one overriding principle that motivated me was if we are going to get stability in the market in these very difficult times, we have to inject public capital, or sovereign capital, if you will, into the market to produce stability. And then, as quickly as we can, we want to remove that sovereign capital so that private capital can come in and fill that vacuum, and that is the 50,000-foot view of what it is we have been trying to do. Now, you talked about the difficulty with commercial real estate and the potential that it could be as bad as the housing difficulty. I have heard that there is currently as much as $450 billion of private capital waiting to be invested in financial institutions, and that is a substantial amount of money. My question is, why is this private capital waiting on the sidelines? Do you have any sense of that?"
"Mr. Bernanke","Well, Senator, we have had some recent success in this area, as you know. The Federal Reserve led an interagency evaluation of 19 large banks simultaneously, which was an enormous effort, I must say, in the so-called stress tests, and what that did apparently was give the markets some more confidence about what the eventual losses would be and what these firms' needs for capital would be in the future. And as a direct result of those stress test, virtually every one of the 19 firms was able to go out and raise private capital. And, of course, about $70 billion of Government capital is repaid. So I think that what the private capital is waiting for is greater clarity and assurances both about the state of the banks, their potential losses, but also there is a lot of uncertainty in the economy, and as the economy has looked a bit better and stabilized somewhat, the credit markets in general have improved and I think that that will lead to more confidence in the banking sector, as well. So I am not sure what steps we can take other than to try to provide as much clarity as we can to the markets so they will understand both our policies and also the state of the balance sheets of the banks and that would give them every opportunity to inject capital."
"Senator Bennett","Well, obviously they are waiting for the bottom, waiting for a sense of, OK, this has now stabilized. The concern about commercial real estate suggests that it has not stabilized. Now, wouldn't it be true that a concern, OK, if we are not at bottom, public money will still come in, that there is still money to come from the Fed or recycling TARP money will still come in, so we will wait on the sidelines in addition? Wouldn't it be a further signal to the public money, the time to come in, if statements could be made that this is the end of the public money that would be available?"
"Mr. Bernanke","Well, the stress test did that, to some extent. We did a 2-year, forward-looking analysis and we included commercial real estate, all different categories of assets, and tried to project loss rates, and we concluded for the banks that, quote, ``passed the test,'' we concluded that without new public money and with these heavy losses still to come, that they would at the end of 2 years still be well capitalized. And so that was essentially as much of an endorsement as we could give. I don't think we can unequivocally say that no public money will come in under any circumstances because there could be situations of systemically critical firms which, you know, for one reason or another are on the verge of failure and we need to consider whether or not the cost to the broad system of allowing a disorderly failure outweighs the cost of putting more Government capital in. So I don't think it would be reassuring to the market to say that there is no more capital under any circumstances. But what we are trying to do is point out that there are institutions which seem to be in a situation where they are unlikely to need any further Government assistance."
"Senator Bennett","Looking at the economy as a whole, getting into is this a ``V'' shape, a ``U'' shape, a ``W'' shape, or an ``L'' shape kind of thing, we have seen inventory liquidations, and that was inevitable. When the whole world economy fell off the cliff, there were a lot of people who had excess inventory and they liquidated it and thereby did not help stimulate the economy. Now the liquidation seems to be over in many areas in the world, so new manufacturing, new products have to be produced to meet the demand. My sense is that in the contracted world we are facing, the demand is not at the level that it was before and that argues for more of an ``L'' shaped kind of circumstance. Yes, we have hit bottom, but what signs do we see that we are going to come back up, particularly if the American consumer, which is the driving force really for the whole world, because the economic model of the Chinese and the Indians and the Koreans and so on and Japanese are following, let us produce to sell to America. If the Americans can't afford to do it or the Americans aren't willing to do it at the same levels they were before, the whole world economy remains in kind of an ``L'' shaped circumstance. Could you respond to all that and give us your sense of where we are with respect to inventory liquidation and further manufacturing and consumption?"
"Mr. Bernanke","Yes, sir. You are absolutely right. Inventory liquidation is not complete yet, but it is substantially advanced, and that will be a support to production both here and perhaps even more so abroad, which will create a stronger global economy, which will be helpful indirectly. We expect a recovery, and there is still a great deal of uncertainty, but we expect a recovery to start off relatively slow, and in part it is because of the consumer who is facing a damaged balance sheet, still has high debt on the balance sheet. Wealth has been reduced by housing and equity price declines. So we do not expect the consumer to come roaring back by any means, particularly with the labor market in the condition that it is in. So the American consumer is not going to be the source of a global boom by any means. On that very topic we are continuing to encourage our trading partners in Asia and elsewhere to understand--and I believe that they do--that they need to substitute their own domestic spending, their own domestic demand, for American consumers as the engine of growth in their economies. And we are seeing, for example, in China, with their large fiscal package there and their attempts to strengthen their infrastructure spending, we are seeing some motion in that direction. So our anticipation is for a recovery that will start slowly, begin to pick up speed over time, but it depends very much on to the extent consumers can get comfortable with their financial situations going forward, and also to the evolution of the labor market."
"Senator Bennett","Thank you."
"Chairman Dodd","Thank you very much, Senator. Senator Jack Reed."
"Senator Reed","Thank you, Mr. Chairman. Thank you, Chairman Bernanke. As Senator Dodd pointed out in his opening comments, the real measures, for most Americans, of our success are jobs that are stable and housing prices that are stabilized. You understand that. But had we not taken action, the Congress in TARP and the Federal Reserve with their programs, TALF and other programs, where do you think we would be with respect to the average American in terms of access to credit, jobs, et cetera?"
"Mr. Bernanke","Senator, it is very hard to get credit for something that did not happen, but in September and October, I believe we faced the worst global financial crisis since the 1930s and perhaps including the 1930s. Beyond the crisis of Lehman and AIG and Merrill and Wachovia in September, in mid- October we faced a global banking crisis where not only the United States but many other industrial countries were on the verge of collapse of the banking systems. There was a loosely coordinated effort around the world involving injection of capital, provision of guarantees, purchases of distressed assets, provision of liquidity, which succeeded in stabilizing the global banking system in mid- October, which set the basis for the slow stabilization of the financial system and recovery that we have seen since then. By the way, there has been so much focus here, of course, on AIG and the interventions here, but there have been about a dozen similar interventions around the world. So we are not alone in that respect as other countries have also moved in to protect and avoid the collapse of systemically critical firms. I believe that if those actions had not been taken, if the TARP had not been available to prevent that collapse, if there had not been an aggressive international policy response, I believe we would be in a very, very deep and protracted recession which might be almost like a depression, I think much, much worse than what we are seeing now. The situation--I do not want to understate--the situation now is very poor. The unemployment rate is unacceptably high. Americans are suffering. But I do believe that we have a much better situation than we would have if we had seen a collapse of the global financial system last October."
"Senator Reed","Mr. Chairman, let me focus on the point that you just made about unemployment. Approximately 540,000 Americans will exhaust their unemployment benefits by the end of September; 1.5 million will run out by the end of the year. We all understand this is a central problem, maybe even a systemic risk. Would you urge us to extend unemployment benefits?"
"Mr. Bernanke","Well, I would urge you to look at the unemployment problem. I think one issue that you should at least think about is that there may be different ways to extend unemployment insurance. For example, should there be a training component, as I mentioned to Senator Dodd? But I think clearly there are a lot of people who are unemployed for significant periods of time through no fault of their own, and I do think we need to provide them some kind of support and, I hope, some way to continue to remain in touch with the labor market and developing new skills so that as the economy does begin to recover, they will be productive workers once again."
"Senator Reed","Mr. Chairman, we are in the midst of a very important debate on health care, but just let me ask you, if the current system persists, if there is no change--and there are many versions of change--do you see that as imperiling economic growth and prosperity going forward?"
"Mr. Bernanke","We have a very significant problem, which is that medical costs have been rising at about 2.5 percent a year faster than per capita income for some number of years. The Medicare trustees just assume that that difference will go down to 1 percent, and even so, even with that magical reduction in cost increases, they still see an enormous $35 trillion unfunded liability for the Federal Government. So whether we stick with our current general system, whether we adopt a new system, I am really not qualified nor is it my place to give detailed advice on health care reform. But I do believe for the broad economy's health and for fiscal health, we do need to address the problem of increasing cost. And so any program that is undertaken should look to how we are going to get control of costs so that it will not bankrupt both our Government and eventually our economy."
"Senator Reed","Would you agree that action now is probably necessary with regard not just to cost but to access, to affordability, and to the whole range of issues?"
"Mr. Bernanke","Well, there are multiple objectives, including access, quality, and others, and I think everyone would agree that probably a number of improvements can be made on all those fronts. And, of course, Congress is looking at that, and I encourage you to keep looking at ways to improve our health care system. But, again, I come back to the cost issue, which I think is the one that is most relevant to the broad economy and to the fiscal stability of this country, and just urge you that, as you look at other aspects of health care reform, that you keep cost on the front burner, because it is very important to achieve."
"Senator Reed","Mr. Chairman, we will engage shortly in a debate about systemic regulation, and I know you are interested in not only the debate but the topic. But one of the things that, looking back, we discovered is that we did not have a coordinated mechanism to evaluate risk to the system; we did not anticipate the risk, et cetera. In that complex, what would you describe as the systemic risk that we face today?"
"Mr. Bernanke","Well, first let me agree with what you said, which is that our system was too siloed, too much looking at individual firms, individual markets, not enough attempt to look at the entire market, and so a more macroprudential approach I think would be very valuable. The systemic risks today I think come from the fact that the financial markets are still unstable. We have some areas like commercial real estate, which pose concern. They could cause problems in a large number of banks. We have foreclosures and their implications for the housing market. So we have a number of pretty clear stresses. I do not think in this case that they are hidden problems. I think there are some very clear threats to the recovery, and we are, of course, trying to deal with those. But going forward, I do think it would be a good idea to have some kind of mechanism to look broadly across the financial markets to try to establish whether there is some new systemic risk evolving and what measures should be taken to address that risk."
"Senator Reed","Thank you, Mr. Chairman. Thank you, Chairman Dodd--excuse me. Chairman Johnson."
"Senator Johnson","Senator Bunning."
"Senator Bunning","Thank you very much, Mr. Chairman. Thank you for being here, Chairman Bernanke. Lately, the Fed has spent a lot of effort fighting transparency in a real audit. When you were in front of this Committee beginning and begging for TARP, you promised transparency but haven't delivered. Yesterday, we learned from the IG on TARP that nearly $24 trillion--I said ``trillion''-- of support has been offered, including $6.8 trillion by the Federal Reserve. And in your statement today, you again said how important transparency is, but you still resist fully opening your books. I understand you are concerned about the Fed's independence, but you are the one that threw away the independence by acting as an arm of the Treasury and engaging in fiscal policy. Now, here are the questions: One, would you rather have an audit of the Fed or give up all of your nonmonetary policy functions?"
"Mr. Bernanke","We will work with you on an audit of the Fed. I want to respond to the SIG TARP. That number makes all kinds of assumptions which are just simply not realistic. For example----"
"Senator Bunning","Well, but they are not our numbers, sir. The IG is in charge of those numbers. So whether you want to fight with the IG, that is your business. Do not fight with me about it."
"Mr. Bernanke","So, Senator, to answer your question, I will be more than happy to work with the Congress to give access to all of our operations relating to how we use taxpayer money, how we secure the loans, our financial controls, all those things to make sure that you are comfortable that we are protecting taxpayer money. Where I am resisting is congressional intervention in monetary policy decision making, which I think would----"
"Senator Bunning","No one is asking for that."
"Mr. Bernanke","That is what is in the law. There is no carve-out for that in the law. There would be nothing to stop you, for example, from saying, ``I did not like''----"
"Senator Bunning","There is no law presently."
"Mr. Bernanke","The proposed law. In the proposed bill."
"Senator Bunning","Well, then, we would carve that out and make sure that that would not be there."
"Mr. Bernanke","Then I am very open to working with Congress with that carve-out to giving access."
"Senator Bunning","Second question: Do you understand why Congress and the public think the Fed's independence has already been compromised?"
"Mr. Bernanke","Well, I understand, but I think it is a misconception. The Federal Reserve has worked with the Treasury, both the Republican and the Democratic Treasury, because in a situation of financial crisis, it is very important; I think the American people want to see their financial leadership working together to protect the stability of the system."
"Senator Bunning","But your job is monetary policy, not fiscal policy."
"Mr. Bernanke","My job is also financial stability."
"Senator Bunning","So you think interfering or assisting the Treasury with fiscal policy is part of the Fed's task?"
"Mr. Bernanke","Not fiscal policy. We have a joint statement with the Treasury which makes clear that the Fed should not be responsible for credit allocation or fiscal policy. We are looking at financial stability. That is our objective."
"Senator Bunning","This question is about unbiased reports of the facts, not reports with an agenda. Are you opposed to objective external review of monetary policy and other Federal functions? If so, what monetary policy information do you not want in the hands of the public?"
"Mr. Bernanke","We provide a great deal of information, including the minutes and eventually the transcripts, and this meeting today was posited, was put together by the Humphrey- Hawkins bill. This is a review by the Congress of monetary policy."
"Senator Bunning","This is by law."
"Mr. Bernanke","Yes, and I think it is an appropriate way for oversight."
"Senator Bunning","How does providing factual information on the Fed's discussions and the data that goes into the Fed's decisions compromise the Fed's independence?"
"Mr. Bernanke","Because it would inhibit discussion, it would inhibit the provision of information, and it would, implicitly at least, provide the sense that Congress was second-guessing or trying to overrule the FOMC's decisions."
"Senator Bunning","OK. This one includes you, but it includes the former Chairman. It has been clear to me for years--and finally it is now to just about everyone else--that the Fed's monetary policy for the last decade has been flawed. Former Chairman Greenspan's attempt to smooth normal economic cycles killed the so-called great moderation and led to bigger recessions than we would have had if he followed traditional monetary policy like the Taylor rule. The way to get the Fed back on track is to reduce your responsibilities, not increase them. To start, we should move consumer protection and banking regulation to somewhere like the FDIC. Then we should make the Fed's sole responsibility the stability of the dollar since a stable currency would lead to a stronger economy with higher employment. What I want to know from you is what you think the goal of monetary policy should be: stable currency or something else?"
"Mr. Bernanke","The law, the Humphrey-Hawkins law, says that the goals of monetary policy should be full employment and price stability, and that is what we are looking to. On the issue of taking away other powers, I would just like to point out that this was what was happening a few years ago in a number of countries, including, for example, the U.K."
"Senator Bunning","Please answer my question. We know what the law is. I am asking for your opinion."
"Mr. Bernanke","I think that law is appropriate, and I follow that law."
"Senator Bunning","You follow the law to the letter?"
"Mr. Bernanke","To try to achieve full employment and the price stability, yes."
"Senator Bunning","OK. The last question then, since my time is running out. Yesterday, you made it clear that you think the Fed has the tools to stop the coming inflation by controlling all the new money you have printed. You may be right, but do you have the will, as former Chairman Volcker did, to tighten even if the economy is still weak?"
"Mr. Bernanke","Senator, it was in 1978 in the Humphrey- Hawkins bill that the Congress put in the exclusion for monetary policy in the GAO audit bill, and that was right before Volcker came in. And Volcker was able to take those decisions because Congress did not intervene, although there were plenty in Congress who said they should intervene. So, yes, we will do----"
"Senator Bunning","But I am asking you, would you do it?"
"Mr. Bernanke","We will absolutely do it, so long as we are not forced to do something different by Congress."
"Senator Bunning","Even if the economy is still weak?"
"Mr. Bernanke","We will take the necessary actions to balance off appropriately the price stability and full employment parts of our mandate."
"Senator Bunning","You know, it is a balancing act, as most Fed Chairmen have found out, including you, that if you start to pull too fast, the economy stops recovering; and if you act too quickly, you have a tendency to put the economy in a recession. So I wish you good luck."
"Mr. Bernanke","Thank you, sir."
"Senator Johnson","Senator Schumer."
"Senator Schumer","Thank you, Mr. Chairman. I thank you, Chairman Bernanke, for these 2 long days of hearings. This job is a very tough one, and, of course, you are subject to criticism, and that is part of it. And some of it is valid, and some of it I agree with, but I just would remind people where we were 6 months ago--worried that we might enter a Great Depression. And I think the actions that you and others have taken have avoided that. We still have a long way to go, but it is easy to take all the shots, and certainly I have my criticisms. But also we should remember where we were 6 months ago and where we are today and give you some good credit for that. So I thank you for that. Now I would like to talk about credit cards, something I care a lot about. I know Chairman Dodd has mentioned them briefly. And the JEC hearing back in May, we had an exchange about the Federal Reserve's new credit card rules, and I was troubled by the 18-month delay. Senator Dodd and I asked you to use your emergency authority to put the new rules into effect immediately. And we talked about how consumers were suffering from an increase in predatory credit card practices, arbitrary rate increases, and you had said you would look into it. So the first part of my question is: Have you looked into it? It looks to me as if nothing has changed; things are getting worse. Credit card issuers right now are changing fixed rates to floating rates so that they can say when the law takes effect, as the rates go up, well, we are not raising the rates. That is outrageous. That is against the whole intent of the law. They are also increasing fees for balance transfers. They are cutting credit card limits, hiking up interest rates. So I would like to ask you: How do these new advance notification rules help consumers hit hard by this kind of behavior? Isn't it true that consumers slammed with fee or rate hikes have no recourse other than to pay the increase and cancel the card? Canceling a credit card adds insult to injury by lowering a consumer's credit score. So I have a question for you. I do not think we can afford to wait until our legislation goes into effect. Can the Fed take some actions now, which you have the power to do, to deal with these practices, some of which are clearly predatory?"
"Mr. Bernanke","Well, Senator, I think all our focus now is on implementing the law which Congress passed, and, in particular, we put our regulations last week which will come into effect on August 20th, 3 or 4 weeks from now, and those regulations will require a credit card company to give a customer 45 days' notice before raising interest rates. And, of course, that gives the customer options to find alternatives, to opt out."
"Senator Schumer","Then their credit rating is now lowered in many cases."
"Mr. Bernanke","Not if they choose voluntarily to move to another credit card. I do not think so. I agree with you it is a problem, but as we discussed earlier and I got back to you, you know, we just did not think we had the authority, given the process involved, to move it up substantially. And given that the Congress had passed new legislation that was very explicit, we thought our best objective would be to implement----"
"Senator Schumer","What do you think of the idea of switching people from a fixed to a variable rate? Do you think that is within the spirit of either your regulations or the law we passed?"
"Mr. Bernanke","It is not prohibited if the variable rate is tied to some publicly available rate, like the LIBOR or something like that."
"Senator Schumer","I would just say to you--and to everyone else here--that is why so many of us feel we need a Consumer Product Financial Safety Commission, because they always find ways around this. I mean, for years I said disclosure will do the job. It does not. And every law you pass, they find a way around it. Frankly, the Fed is not very lithe about these things. That is way before you got there, but it continues. And we need somebody who is going to focus on consumer products, on making sure when they find a new way to get around the intent of the law, if not the letter, that somebody is able to stop it and stop it quickly. I know you were asked about the consumer products financial safety commission. I hope you will be supportive of it and help us draft it, because we need a regulator who is not going to-- who is going to be a little more lithe than you, than the Fed has been, to be honest with you. What is happening is outrageous, and you have the power to change some of those things. Chairman Dodd and I wrote it. Small business lending. The CIT problems have made clear how vulnerable small business is to problems. I have heard stories all over my State of small businesses who need lending. They are profitable businesses. They still have collateral. They cannot get loans for reasons nothing to do with their fault--nothing to do with them and not their fault. Is the Fed considering any additional programs to help small business obtain access to credit?"
"Mr. Bernanke","Well, first, we are, again, urging the banks to make loans to creditworthy borrowers. We do not think it is desirable from a safety and soundness point of view to be cutting off borrowers who can repay, even if they are small business or----"
"Senator Schumer","But you admit that is happening."
"Mr. Bernanke","Of course, it is happening. Yes, I realize it is happening. So I just wanted to point out we are working with the banks. Beyond the banks, the Fed, as you know, has included small business in our TALF program, and we have had some issuances which seem to have helped that market. And----"
"Senator Schumer","Can you give us some numbers on the small business TALF?"
"Mr. Bernanke","I would have to get back to you with the exact numbers, but we have seen improvements on the interest rates and spreads in the secondary markets, which suggest some increased availability of funds and lower rates. And although it is not a Federal Reserve initiative, I would just take note of the Treasury's initiatives under the TALF to put money into SBA lending and to support that area. But I absolutely agree with you, this is one of the toughest areas because traditionally, in a downturn, small business is the first to get cutoff."
"Senator Schumer","Right. And what about lifting the credit unions' cap on small business lending? It was put in as part of a political compromise years ago, maybe decades ago. I do not think there is any reason not to lift it. If this is another place where small business could get loans, and credit unions are often tied into their communities and want to help, what do you think of that idea? I think it is now 12.5 percent. Some of us have proposed legislation to lift it."
"Mr. Bernanke","I would be happy to look at that with you. It sounds like a direction to consider. I would have to understand better the rationale, but it is certainly worth looking at."
"Senator Schumer","Thanks, Mr. Chairman."
"Senator Johnson","Senator Martinez."
"Senator Martinez","Thank you, Mr. Chairman. Chairman Bernanke, welcome, and I want to join with my colleague Senator Schumer in also acknowledging the fact that you had a very difficult situation back several months ago. Everything is not perfect, but you have tried, I know, sincerely and, I think, avoided a whole lot of problems that on a dark day back in the fall we all were fearful might be right around the corner. I also want, by way of a question and a comment, to also strongly disagree with my colleague from New York, because I believe that the worst thing we could do right now under the current environment is to overregulate, to overreact to circumstances that happened in the marketplace. I have not had a more unanimous negative reaction about anything here in the Congress than what I have heard for the last several days about this regulator scheme that would, I think, take the banking industry at a time when it is in a perilous state and choke it. And I think it would be an overreaction, and I think we ought to take our time before we overregulate the banking industry in a way that I think will drive away investment money and everything else from the industry. I am very sensitive to consumer issues, but I really think we should go slowly on that issue and think thoroughly through it. Along those lines about investment, private investment money into the marketplace, you indicated that investors seemed to be returning. It concerns me greatly that I do not believe there is any significant private investment going on in the mortgage-backed security arena, and, obviously, we have been through a very difficult time there. I wonder if you could tell me what you anticipate there. I come from a State where we have some high-value markets, and even though all of them are depressed, conforming loan limits do not always cut it. Do you anticipate that we will be in a position to see private investment money coming into securitized mortgages so that we can get away from Fannie and Freddie being the only game in town when it comes to mortgages?"
"Mr. Bernanke","It is not exactly a question of private investment money. It is a question of private label securitization, which is not Government guaranteed."
"Senator Martinez","That is really what I am----"
"Mr. Bernanke","Yes. We are not seeing much activity or really any activity in that area right now, and I think it will take two things to get that going. One will be a little bit more confidence that housing prices are stabilizing because right now there is too much concern on the private label side that house prices might go further and that would create losses for mortgage holders. The other is I think there is still scope to improve the instruments, to increase the transparency and the standardization of these securitization instruments. And industry has an incentive to do that. It has been a pretty slow process, in part because activity has been so low, but I think there might be scope for trade associations, like the Securitization Association, to work with private issuers to try to develop a more transparent, more standardized securitization issuances."
"Senator Martinez","And I guess rating agencies would come into that as well."
"Mr. Bernanke","The rating agencies as well, absolutely. But the rating agencies have to show that they have good criteria, that they have eliminated potential conflicts of interest and that they are transparent as well. So they are also a part of the problem as well as the solution at this point."
"Senator Martinez","The issue of bank regulation and getting money out on the street from banks out at the local level, I continue to hear complaints that banks are not lending, but I also hear from bankers that there is not a clear message and that regulators are giving a different message than what I hear here, from whether it is the FDIC or yourself. What can we do to make sure that the message gets down to the local level and that we are not seeing a situation where bank regulators are overreacting to the situation and expecting banks to do the impossible while the marketplace is in desperate need for credit?"
"Mr. Bernanke","Let me use this opportunity to make a clear statement to Federal Reserve examiners everywhere and I hope to examiners of other Federal agencies. It is good for the bank, it is good for safety and soundness for banks to make safe loans to creditworthy borrowers, to maintain those relationships, and to extend credit to profitable and economic purposes. We recognize that there is a kind of a built-in bias among examiners in a period like this where the economy is weak and there is a lot of risk to be overconservative and push banks to be overconservative in their lending decisions. On the one hand, we certainly do not want banks to be making bad loans. That is how we got into trouble in the first place."
"Senator Martinez","Right."
"Mr. Bernanke","But I do think that examiners should be appropriately weighing the fact that profitable lending to creditworthy borrowers is good for the bank and that maintaining those relationships is good for the bank. At the Federal Reserve, we have for a long time tried to communicate that message, and we have ongoing training, workshops, manuals, and other communications with the examiners and with the regional directors of supervision to try and put that message through. Now, I have to admit that it does not always get through, but, on the other hand, it is also probably true that, you know, bank terms and conditions just are going to be tougher now for a while given the difficulties in the economy. And so, you know, not everybody who was used to getting credit is going to get credit, but to the extent that we can continue to make loans to creditworthy borrowers, we really want to support that, and we are trying to put that message to our examiners."
"Senator Martinez","I think your statement is very helpful and I think also, with no question, that what used to be a good credit may not be a good credit in current circumstances, and we have to be wary of that. But along the same lines, the Federal Reserve implemented a TALF program to restart the securitized debt markets and my question has to do with the commercial real estate and the potential shortfall there. What do you think in terms of your program for the private commercial real estate lending, investing, and what may be coming in the months ahead, which is a very, very serious situation."
"Mr. Bernanke","It is a very serious situation and that is why we have brought both new commercial real estate, CMBS, and legacy CMBS into the program. The addition of those two asset classes is relatively recent, so we haven't yet seen a whole lot of activity, which is not surprising because it takes time to put together CMBS packages, CMBS deals. What we have seen with the TALF in other categories of securitization, like in consumer loans, small business loans, student loans, and the like, is that it has been very helpful, even without a great deal of lending. So we are optimistic that this will be helpful, but it will be a few more months before we really have a good read on the effect. But at a minimum, I think it will get the CMBS market moving again, get new deals being made, and that should create more interest on the part of investors in getting involved in financing commercial real estate."
"Senator Martinez","My time is up and I thank you. I just want to mention in conclusion that there is in TALF, I think, still room for there to be more lending in the area of--or more encouragement to do lending in the area of floor planning for RVs, boats. You know, there is a big boating industry in Florida which is back on its heels, as well as the securitized mortgage market for vacation rentals. I don't mean vacation rentals, but time share type of vacation opportunities. Those are all industries that employ a lot of people in a State like Florida that are currently just wanting for credit availability. Thank you, Mr. Chairman."
"Senator Johnson","Thank you."
"Senator Menendez",""
"Senator Menendez","Thank you, Mr. Chairman. Chairman Bernanke, thank you for your testimony, your service. As you know, the Congress is in the midst of a very rigorous debate about health care and there are those in this debate who suggest that we can put off for tomorrow further seeking reform of our system. It seems to me that when we look at obligations of the Federal Government, that both under Medicare and Medicaid, these long-term obligations are unsustainable at the rate that we are going, not to mention that it is unsustainable for the private sector in terms of rising costs for health care which they seek to provide for their employees and therefore creating more and more challenges to people who have health care coverage today. Is it not true that this is one of our significant economic challenges moving forward and that the longer we delay, the greater the consequences will be?"
"Mr. Bernanke","Yes. As I indicated before, there are a lot of challenges for health care, including access. There are a lot of people who are uninsured. The quality, in the sense that we see very different costs in different areas with not different results. What is the transparency of the process, and so on. But speaking as the Federal Reserve Chairman and interested in macroeconomic stability, I think for me, the most important issue is cost and the current structure has many benefits and other problems, but one of the main issues is it has not controlled cost. Given the aging of our population, given the rapid increase in medical costs, we have both the threat of an unstable fiscal situation going forward and a tremendous tax essentially on our private economy, which has to bear the costs of medical care. So I think Congress will be looking at a whole set of these issues, but the one that I would try to focus you on is making sure that you address the question going forward of bending the curve, as they say, or slowing down what is now a really very worrisome increase in the rate of costs of health care."
"Senator Menendez","I appreciate that. Let me ask you this. In March of 2007 at a Banking hearing, I said that we were going to have a tsunami of foreclosures in the residential real estate market. I was told at that time that that was an exaggeration. Unfortunately, I wish I had been wrong and those who told me it was an exaggeration were right. Now I look at the commercial real estate market, several trillion dollars that there seems to be no present market for as these mortgages become due. I heard that you gave an answer previously on this issue with reference to TALF. Should we not, as I believe we should have done in the residential real estate market, been proactive to be ahead of the curve instead of facing an enormous challenge after the curve? You mentioned TALF. Do you think that the Reserve and the administration are focused on dealing with this up front in a way that is aggressive and can meet the challenges, not just to that industry, but more importantly to our economy and the jobs that flow from it?"
"Mr. Bernanke","Well, from the Federal Reserve's perspective, we have basically a two-pronged approach. One is to work with banks to work out commercial real estate projects which are no longer performing, in very much the same spirit as we have work-outs for residential mortgages that are not performing. There, as with residential mortgages, there is an incentive to do that if the costs of foreclosure are sufficiently high. I think one slightly positive thing is that I don't think that commercial real estate experienced quite the increase in prices or the bubble component that housing did, but nevertheless it is still under a lot of pressure. The second element of our program is the TALF, which now also will allow borrowing from the Treasury's PPIF program also to come in and buy CMBS through the TALF. Whether Congress wants to take additional steps, you know, you could intervene with guarantees or other kinds of support that would have fiscal implications. It would mean the Government was bearing risk. So I haven't really seen a full-fledged proposal and I would be somewhat reluctant to strongly endorse one. I think really the Congress has to make those tradeoffs between the fiscal cost, the fiscal risk, and what is, I will agree, a very real risk on the side of foreclosures and problems in commercial real estate----"
