"Speaker","Speech"
"Chairman Dodd","Thank you, Senator."
"Senator Corker"," "
"STATEMENT OF SENATOR BOB CORKER"," "
"Senator Corker","Senator Bayh made some good comments. I want to say to all of you that I thank you for coming. I think it is absolutely reprehensible that in the biggest financial crisis in modern history, our timeline is to get out of here on Friday so we can adjourn for the year in September. And I agree with those who think we ought to get this right. I will focus these comments to Secretary Paulson and Chairman Bernanke. I cannot imagine two people that have a better background to deal with this, nor people that I respect more from the standpoint of that and their perspective. I did not support the rebate stimulus, and I did not support the ``bazooka in the pocket'' theory. And history will judge whether that was a good decision or not. But in both cases, you came to us with strength of commitment and telling us that that absolutely was the right thing to do. I disagreed. In this case, what bothers me is that each of you--and I realize you are trying to solve a problem, and I truly believe you are trying to do it in a way that you think is best for the country. I believe that with all of my heart. But I get a sense that it is with more of a deer-in-the-headlights mentality. This is a much bigger undertaking, this bailout, and I do not, by the way, criticize you for not knowing exactly what to do. But this is being done on the fly. If this $700 billion were to be extended per Bloomberg data today, it would add up to $1.8 trillion that we have extended to the markets, not counting the rebate checks that went away at $168 billion or somewhere thereof. So I just have to tell you that I hope today that what you will do in questions and answering is talk about some of the options that you have thought about that Senator Bayh brought forth, and I hope you will be able to convince us that this solves the problems that we are dealing with. I am getting letters from bankers throughout the State of Tennessee that were not involved in this, and yet they have severe issues that are caused by some of the things that have happened on Wall Street. So I hope this meeting will be full, Mr. Chairman. I did the math for you. I hope you do not object. But 21 times 8 is 168 minutes. I know no one will stay within that 8 minutes, and I do hope that this hearing will last long enough so that we leave here fully understanding what it is we are talking about."
"Chairman Dodd","I appreciate that very much, and, again, I thank my colleagues. And there are a couple more members who want to be heard from, but this is, as many have pointed out, probably the single most important hearing this Committee has held, certainly in my tenure. Therefore, having the opportunity for Members to be heard on this I think is particularly important. And it is important, I think, that our witnesses have the opportunity as well. They are reflecting the views of their constituents about these matters, and it is clearly important that we be working together on this. So I apologize for the length of it, and I will try and make sure we move along here, recognizing our witnesses have work to do as well. But it is a critical moment in our system that we hear from Members. So I thank my colleagues for their comments as well. Let me turn to Senator Akaka and then Senator Allard, and then we will then go to our witnesses. Senator Akaka. "
"STATEMENT OF SENATOR DANIEL AKAKA"," "
"Senator Akaka","Thank you very much, Mr. Chairman. I appreciate your conducting this hearing today, and I want to add my welcome and thanks to the witnesses who are here today. Mr. Chairman, I understand the need to act to stabilize the markets. However, we must not give the Secretary of Treasury a blank check with no accountability or oversight. We must deliberate and provide a solution that protects taxpayers as much as possible and limits the potential for this new authority to be abused. Seven hundred billion dollars is a huge sum of money. I know the President has said that the whole world is watching Congress now. I remind all of you that the Members of this Committee and the rest of the taxpayers will be closely watching the development of the Troubled Assets Program. The purchase and sale of assets has great potential to be abused and lead to corruption. Members of Congress, the GAO, the Treasury Inspector General, and the public must review the activities of Treasury authorized by this proposed act. We must make sure that this situation, which has been caused partially be greed, will not be exploited to enrich individuals and corporations. In addition to stabilizing the markets, we must do more to help working families. We need to help those who have already suffered the consequences of the current economic downturn. We must do more to try and keep people in their homes. Consumer protections must be improved to better protect families from being exploited by predatory lenders. Mr. Chairman, we are here today due to a massive market failure. In addition to this emergency legislation, we need a complete reexamination of our financial services oversight system in order to strengthen regulation and prevent the need for future bailouts. While most of those issues will be considered in the next session of Congress, I look forward to working with all of you to bring together a fair proposal to stabilize the markets, improve the lives of working families, and overhaul the financial services regulatory system. Thank you very much, Mr. Chairman."
"Chairman Dodd","Thank you, Senator."
"Senator Allard"," "
"STATEMENT OF SENATOR WAYNE ALLARD"," "
"Senator Allard","Thank you, Mr. Chairman. I want to thank the panel for being here with us today. This is a critical time in our Nation and our economy, and we must move forward from here. I hope to get more details on how we do that. We need to act on solid facts so that we can act in the interests of the taxpayers of this country. I urge the administration to be more forthcoming with facts on their plan, their cost estimates and implementation. Telling Congress to give full discretion in implementing the bailout program is not the way to go. Congress needs to be involved, and I urge more cooperation and sharing with the Congress in the hope that we can act in a limited way and avoid going beyond what is necessary to stabilize the markets. This Committee, this Congress, must act to preserve our free market tradition. We have tried to avoid propping up failed businesses on Main Street. We should not prop up failure, malfeasance, and avarice on Wall Street. Second, we cannot do so successfully, even if we wanted to. The history of Government's ineptitude at running business is known now the world over. And, third, we must prevent panic both in the market and in the Government. Overreaction will in the long run be worse for our freedom and our economy. We must remember the long run. Mr. Chairman, thank you."
"Chairman Dodd","I thank the Senator very much. Before turning to Secretary Paulson, let me just say for the benefit of my colleagues and others, our intention had been, quite frankly, barring events of the last few days, to actually use this month and next month to have some hearings and informal conversations on exactly the issue of long-term restructuring of our financial service regulatory system. My intention is as some point to do this. In fact, Chairman Bernanke and I ever chatted about this yesterday as well, and we hope to get to that to be able to start that process before the inauguration of the new President in January to be able to present some ideas. It is impossible this week to do that, but I want my colleagues to know it is our intention. I know certainly Members--Senator Allard and others--have worked on regulatory reform for a long time, and so I am going to be calling upon us as a Committee, informally or formally, to actually have those conversations in the coming weeks even before we commence our work in January to actually consider ideas that would allow for the restructuring of that. So I want the witnesses as well as our colleagues to know that. With that, Secretary Paulson, let me underscore what has been said by others here. We admire immensely your willingness to serve our country, and that goes for all of you there at the table. There are obviously concerns that are being expressed here strongly this morning. I hope it has been valuable for you to hear from across the country how our colleagues are hearing from their constituents and their own concerns about these issues. In no way should this be an interpretation of our lack of respect and admiration for those willing to serve our country, and we appreciate immensely your willingness to do it. We admire as well your background and experience you bring to this issue. So, with that, we thank you for being here this morning and are anxious to receive your testimony and ask some questions. "
"STATEMENT OF HENRY M. PAULSON, JR., SECRETARY, DEPARTMENT OF THE TREASURY"," "
"Secretary Paulson","Thank you very much, Chairman Dodd, Senator Shelby, Members of the Committee. Thank you very much for the opportunity to appear before you today. I very appreciate the comments you made, and I understand them and I appreciate them."
"Chairman Dodd","Could you pull that microphone a little closer?"
"Secretary Paulson","I also share the comments that you all made about the importance of the situation and the importance of this hearing. This is a difficult period for the American people. I very much appreciate the fact that congressional leaders and the administration are working closely together so that we can help the American people by quickly enacting a program to stabilize our financial system. We must do so in order to avoid a continuing series of financial institution failures and frozen credit markets that threaten American families' financial well-being, the viability of businesses both small and large, and the very health of our economy. The events leading us here begin many years ago, starting with band lending practices by banks and financial institutions and by borrowers taking out mortgages they could not afford. We have seen the results on homeowners--higher foreclosure rates affecting individuals and neighborhoods. And now we are seeing the impact on financial institutions. These loans have created a chain reaction, and last week our credit markets froze. Even some Main Street non-financial institutions--or, excuse me, some non-financial companies had trouble financing their normal business operations. If that situation were to persist, it would threaten all parts of our economy. Every American business depends on money flowing through our system every day, not only to expand their business and create jobs, but to maintain normal business operations and to sustain jobs. As we have worked through this period of market turmoil, we have acted on a case-by-case basis, addressing problems at Fannie Mae and Freddie Mac, working with market participants to prepare for the failure of Lehman Brothers, and lending to AIG so it can sell some of its assets in an orderly manner. And here I would make the comment, you know, I have heard your comments on executive compensation. I share your frustrations. I feel those frustrations. Practices throughout America also upset me. Let me just say that, with regard to Freddie and Fannie and AIG, in case you or your constituents do not know, in those cases CEOs were replaced, the Government got warrants for 79.9 percent of the equity, golden parachutes were eliminated, strong action was taken. I will also say to the comments made about Freddie and Fannie and the bazooka, you all can be darn glad you gave us the bazooka, because we needed it. Let me tell you something. The root of that problem was in congressional charters started many, many years ago. We were living up to our obligations here. There are ambiguities. There are obligations around those charters. And what we did was we came in, we stabilized the market, mortgage rates went down so that capital could flow through our system. And I can just say I for one--and I know that the other witnesses feel very glad about this--thank goodness that was done and they were stabilized before we had some investment banks report their earnings, or let me tell you, this would be a much more serious situation than it is today. So there is an example of broad authorities working the way they were supposed to work to stabilize our system. Sorry for that ad hoc response, but we have also taken a number of powerful tactical steps to increase confidence in the system, including a temporary guaranty program for the U.S. money market mutual fund industry. These steps have been necessary but not sufficient. More is needed. We saw market turmoil reach a new level last week and spill over into the rest of the economy. We must now take further, decisive action to fundamentally and comprehensively address the root cause of this turmoil. And that root cause is the housing correction, as you have all pointed out, which has resulted in illiquid mortgage assets that are choking off the flow of credit which is so vitally important to our economy. We must address this underlying problem and restore confidence in our financial markets and financial institutions so they can perform their mission of supporting future prosperity and growth. We have proposed a program to remove troubled assets from the system. We would do this through market mechanisms available to thousands of financial institutions throughout America--big banks, small banks, savings and loans, credit unions--to help set values of complex, illiquid mortgage and mortgage-related securities to unclog our credit and capital markets and make it easier for private investors to purchase these securities and for the financial institutions to raise more capital after the market learns more about the underlying value of these hard-to-value, complicated mortgage-related securities on their balance sheets. This Troubled Asset Relief Program has to be properly designed for immediate implementation and be sufficiently large to have maximum impact and restore market confidence. It must also protect the taxpayer to the maximum extent possible and include provisions that ensure transparency and oversight while also ensuring the program can be implemented quickly and effectively. And let me give you another ad hoc comment there. When we all met Thursday night, as you will recall, Chairman, with the leaders of Congress, you all said to us, ``Don't give us a fait accompli. Come in and work with us.'' We gave you a simple three-page legislative outline, and I thought it would have been presumptuous for us on that outline to come up with an oversight mechanism. That is the role of Congress. That is something we are going to work on together. So if any of you felt that I did not believe that we needed oversight, I believe we need oversight. We need oversight. We need protection. We need transparency. I want it, we all want it. And we need to do that in a way that lets this system, lets this program work effectively, quickly, because it needs to work effectively and quickly, and it needs to get the job done. Now, the market turmoil we are experiencing today poses great risk to U.S. taxpayers. When the financial system does not work as it should, Americans' personal savings and the ability of consumers and businesses to finance spending, investment, and job creation are threatened. The ultimate taxpayer protection will be the market stability provided as we remove the troubled assets from our financial system. Don't forget that. This system has to work, and has to work right, and that will be the ultimate market protection. I am convinced that this bold approach will cost American families far less than the alternative--a continuing series of financial institution failures and frozen credit markets unable to fund everyday needs and economic expansion. Again, I am frustrated. The taxpayer is on the hook. The taxpayer is already on the hook. The taxpayer is going to suffer the consequences if things do not work the way they should work. And so the best protection for the taxpayer and the first protection for the taxpayer is to have this work. Over these past days, it has become clear that there is a bipartisan consensus for an urgent legislative solution. We need to build upon this spirit to enact this bill quickly and cleanly, and avoid slowing it down with provisions that are unrelated or do not have broad support. This troubled asset purchase program on its own is the single most effective thing we can do to help homeowners, the American people, and to stimulate our economy. Earlier this year, Congress and the administration came together quickly and effectively to enact a stimulus package that has helped hard-working Americans and boosted our economy. We acted cooperatively and faster than anyone thought possible. Today we face a much more challenging situation that requires bipartisan discipline and urgency. When we get through this difficult period, which we will, our next task must be to address the problems in our financial system through something you have all talked about. We need reform that fixes this outdated financial regulatory structure. You have all heard me talk about that a lot. And we need other strong measures to address other flaws and excesses in the system. And there are plenty, and we have all talked about them, and they cannot be addressed this week. We need to take time to address these. I have already put forward my recommendations on this subject. Many of you have strong views based on your expertise. We must have that critical debate, but we must get through this period first. Right now, all of us are focused on the immediate need to stabilize our financial system, and I believe we share the conviction that this is in the best interest of all Americans. Now let's work together to get it done. Thank you."
"Chairman Dodd","Thank you very much, Mr. Secretary. I would be remiss if I did not just point out--and thank you, by the way--that but for the cooperation that Senator Shelby and the overwhelming majority of Members of this Committee, we were able to enact that legislation in July that you have referenced. It does not mean that everybody was supportive of every detail of it, but it was an example of coming together and getting a job done. It took some time, but we got it done, and I thank you for your comments about it, and I thank Senator Shelby and Members of this Committee, Democrats and Republicans, who worked with us to get that done."
"Chairman Bernanke"," "
"STATEMENT OF BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
"Mr. Bernanke","Mr. Chairman, Senator Shelby, I have submitted formal written testimony for the record. With your permission, I would like to speak just a few minutes about the Treasury proposal. The Fed supports the Treasury initiative. We believe that strong and timely action is urgently needed to stabilize our markets and our economy. But I believe some clarification is needed about why this proposal could make a positive difference, and I would like to offer a few thoughts on that subject. Let me start with a question. Why are financial markets not working? Financial institutions and others hold billions in complex securities, including many that are mortgage related. I would like to ask you for a moment to think of these securities as having two different prices. The first of these is the fire- sale price. That is the price a security would fetch today if sold quickly into an illiquid market. The second price is the hold-to-maturity price. That is what the security would be worth eventually when the income from the security was received over time. Because of the complexity of these securities and the serious uncertainties about the economy and the housing market, there is no active market for many of these securities. And, thus, today the fire-sale price may be much less than the hold- to-maturity price. This creates something of a vicious circle. Accounting rules require banks to value many assets at something close to a very low fire-sale price rather than the hold-to-maturity price, which is not unreasonable in itself given their illiquidity. However, this leads to big writedowns and reductions in capital, which in turn forces additional sales that send the fire-sale price down further, adding to pressure. Meanwhile, private capital is unwilling to come in because of uncertainty about the value of institutions and because of the prospect of more writedowns. One suggestion that has been made is to suspend mark-to- market accounting and use banks' estimates of hold-to-maturity prices. Many banks support this. But doing this would only hurt investor confidence because nobody knows what the true hold-to- maturity price is. Without a market to determine that price, investors would have to trust the internal estimates of banks. So let me come to the critical point. I believe that under the Treasury program auctions and other mechanisms could be designed that will give the market good information on what the hold-to-maturity price is for a large class of mortgage-related assets. If the Treasury bids for and then buys assets at a price close to the hold-to- maturity price, there will be substantial benefits. First, banks will have a basis for valuing those assets and will not have to use fire-sale prices. Their capital will not be unreasonably marked down. Second, liquidity should begin to come back to these markets. Third, removal of these assets from balance sheets and better information on value should reduce uncertainty and allow the banks to attract new private capital. Fourth, credit markets should start to unfreeze; new credit will become available to support our economy. And, fifth, taxpayers should own assets at prices close to hold-to-maturity values which minimizes their risk. Now, how to make this work. To make this work, we do need flexibility in design of mechanisms for buying assets and from whom to buy. We do not know exactly what the best design is. That will require consultation with experts and experience with alternative approaches. Second, understanding the concerns and the worries of the Committee, we cannot impose punitive measures on the institutions that choose to sell assets. That would eliminate or strongly reduce participation and cause the program to fail. Remember, the beneficiaries of this program are not just those who sell the asset, but all market participants and the economy as a whole. But, finally, and very importantly, this is not to say that the financial industry should not be reformed. It should be. It is critical. I agree with the Treasury Secretary. The Federal Reserve will give full support to fundamental reform of the financial industry. But whatever reforms the Congress makes should apply to the whole industry, whether they participate in this program or not. So, in summary, I believe that under the Treasury authority being requested, a program could be undertaken that will help establish reasonable hold-to-maturity prices for these assets. Doing that will restore confidence and liquidity to the financial markets and help the economy recover without an unreasonable fiscal burden on taxpayers. So I urge you to act as soon as possible. Thank you."
"Chairman Dodd","Thank you, Mr. Chairman, for that testimony. Christopher Cox. "
"STATEMENT OF CHRISTOPHER COX, CHAIRMAN, SECURITIES AND EXCHANGE COMMISSION"," "
"Mr. Cox","Thank you, Chairman Dodd, Ranking Member Shelby, and Members of the Committee, for inviting me here to today to discuss the current turmoil in our markets and our policy responses to it. The extraordinary nature of recent events has required an extraordinary response from both policymakers and regulators. Last week, by unanimous decision of the Commission and with the support of the Secretary of the Treasury and the Federal Reserve, as well as in close coordination with regulators around the world, the SEC took emergency action to ban short selling in financial securities to stabilize markets as you consider this legislation. At the same time, the Commission unanimously approved two additional measures to ease the crisis of confidence in the markets. One makes it easier for issuers to repurchase their own shares on the open market, thus providing additional liquidity. The second requires weekly reporting to the Securities and Exchange Commission by large investment managers of their daily short positions. In addition, the SEC recently issued new rules that more strictly enforce the ban on abusive naked short selling under our Regulation SHO. Beyond these immediate steps, the SEC is vigorously investigating how illegal activities may have contributed to the subprime crisis and the recent instability in our markets. First and foremost, the SEC is a law enforcement agency, and we already have over 50 ongoing investigations in the subprime area alone. The Division of Enforcement has undertaken a sweeping investigation into market manipulation of financial institutions, including through the use of credit default swaps, a multi-trillion-dollar market is completely lacking in transparency and is completely unregulated. Last month, the Enforcement Division, working with State regulators, entered into agreements that will be the largest settlements in SEC history, in behalf of investors who bought auction rate securities from Merrill Lynch, Wachovia, UBS, and Citigroup. Happily, the terms of these agreements would provide complete recovery for individual investors. The Commission also recently brought enforcement actions against portfolio managers at Bear Stearns Asset Management for deceiving investors about the hedge funds' overexposure to subprime mortgages. The Commission is using its regulatory authority simultaneously to ensure that the market continues to function. Last week, the Commission's Office of Chief Accountant provided guidance to clarify the accounting treatment of banks' efforts to support their money market mutual funds. This will help protect investors in those funds. And our examinations of the major credit rating agencies for mortgage-backed securities exposed weaknesses in their ratings processes and led to our sweeping new rules to regulate this industry under the new authority that this Committee and the Congress have given us. We are also moving quickly to mitigate the impact of recent events. In the past week, the SEC oversaw the sale of substantially all of the assets of Lehman Brothers, Inc., to Barclays Capital. Hundreds of thousands of Lehman's customer accounts with over $1 billion in assets can now be transferred in a matter of days, instead of going through a lengthy brokerage liquidation process. With all that has happened, it is important to keep in mind how we got here. The problems that each of these actions has addressed have their roots in the subprime mortgage crisis, which itself was caused by a failure of lending standards. The complete and total mortgage market meltdown that led to the taxpayer rescue of Fannie Mae and Freddie Mac was not built into the stress scenarios and the capital and liquidity standards of any financial institution. Bank risk models in every regulated sector, for better or for worse, failed to incorporate this scenario that has caused so much damage in financial services firms of all kinds. The SEC's own program of voluntary supervision for investment bank holding companies, the Consolidated Supervised Entity program, put in place in 2004, was fundamentally flawed because it adopted these same bank capital liquidity standards and because it was purely voluntary. It became abundantly clear with the near collapse of Bear Stearns that this sort of voluntary regulation does not work. Working with the Federal Reserve, the Division of Trading and Markets moved quickly last spring to strengthen capital and liquidity at investment bank holding companies far beyond what the banking standards require, and we immediately entered into a formal Memorandum of Understanding with the Fed to share both information and expertise. But the fact remains that no law authorizes the SEC to supervise investment bank holding companies let alone to monitor the broader financial system for risk. For the moment, this regulatory hole in the statutory scheme is being addressed in the market by the conversion of investment banks to bank holding companies. But the basic problem must still be addressed in statute by filling that regulatory hole, as I have reported to Congress on previous occasions. I will conclude, Mr. Chairman, by warning of another similar regulatory hole in statute that must be immediately addressed or we will have similar consequences. The $58 trillion notional market in credit default swaps, to which several of you have referred in your opening comments--that is double the amount that was outstanding in 2006--is regulated by absolutely no one. Neither the SEC nor any regulator has authority over the CDS market, even to require minimal disclosure to the market. This market is ripe for fraud and manipulation, and indeed we are using the full extent of our antifraud authority, our law enforcement authority, right now to investigate this market. Because CDS buyers do not have to own the bond or the debt instrument upon which the contract is based, they can effectively ``naked short'' the debt of companies without any restriction, potentially causing market disruption and destabilizing the companies themselves. As the Congress considers reform of the financial system in the current crisis, I urge you to provide in statute for regulatory authority over the CDS market. This is vitally important to enhance investor protection and to ensure the continued operation of fair and orderly markets. Mr. Chairman, I appreciate the opportunity to discuss the current market turmoil, and I look forward to answering your questions."
"Chairman Dodd","Thank you, Mr. Chairman. Just very briefly, we received your testimony about 20 minutes before the hearing began today. Other Chairmen over the years have talked about it, and again, I would just raise it briefly here with you. We need to get the testimony--and I appreciate the fact we did from other witnesses last evening. We need to get it from the SEC earlier than 20 minutes before a hearing."
"Mr. Lockhart"," "
"STATEMENT OF JAMES B. LOCKHART III, DIRECTOR, FEDERAL HOUSING FINANCE AGENCY"," "
"Mr. Lockhart","Chairman Dodd, Senator Shelby, and Members of the Committee, thank you for the opportunity to testify on the Federal Housing Finance Agency's decision to place Fannie Mae and Freddie Mac into conservatorship. Fannie Mae and Freddie Mac share the critical mission of providing stability, liquidity, and affordability to the Nation's housing market. Between them, these enterprises have $5.3 trillion of guaranteed mortgage-backed securities and debt outstanding, which is equal to the total publicly held debt of the United States. Their market share earlier this year reached 80 percent of all new mortgages made. During the turmoil that started last year, they had played a very important role in providing liquidity to the conforming mortgage market. They required capital to support a very careful and delicate balance between safety and soundness and mission. That balance was upset as house prices, earnings, and capital have continued to deteriorate. In particular, the capacity to raise capital without Treasury Department support vanished. That left both enterprises unable to fill their mission. Worse, it threatened to further damage the mortgage and housing markets if they had to sell their assets. Rather than letting those conditions worsen and put the financial markets in further jeopardy, FHFA decided to take action. The goal of these dual conservatorships is to help restore confidence in Fannie Mae and Freddie Mac, enhance their capacity to fulfill their mission, reduce systemic risk, and make mortgages--and this is the most important--make mortgages available at lower cost for the American people. FHFA based its determination on five key areas, each of which worsened significantly over the last several months: First, there were accelerating safety and soundness weaknesses. Second, there was a continued and substantial deterioration in equity, debt, and MBS market conditions. Third, the current and projected financial performance and condition of each company, as reflected in the second quarter financial reports and our ongoing examination. Fourth, the inability of the companies to raise capital or to issue debt according to normal practices and prices. And, last, the critical importance of each company in supporting the country's residential mortgage market. I shared our growing concerns with Federal Reserve Chairman Bernanke, who was made our consultant in the law you passed in July, and with Secretary Paulson. They agreed that a conservatorship was necessary, as did the boards of both firms. A detailed list of events leading to our conclusion to appoint a conservator is provided in my written statement. I will just highlight a few. It became apparent during this intense supervisory review that began in July that market conditions were deteriorating much more rapidly than anybody expected. We supplemented our examination team with senior examiners from the Fed and the OCC. All three sets of examiners corroborated that there was a significant deterioration in the credit environment and it was a threat to the capital of these two companies. We also finished our semi-annual examination ratings of the companies and, across the board, there were significant and critical weaknesses. The companies themselves disclosed in their second quarter filings how rapidly the environment had deteriorated and was negatively affecting their outlook and their ability to raise capital. Freddie Mac reported losses of $4.7 billion over the last year. Fannie Mae reported losses of $9.7 billion. Now, let me turn to the conservatorships. The first signs are that the conservatorships are positive. The enterprise funding costs and the spreads on MBS have declined. This lower cost has been passed on to homebuyers, with 30-year mortgage rates well below 6 percent for the first time since January. On the first day, business opened as normal but with stronger backing for the holders of their mortgage-backed securities, their debt, and their subordinated debt. Over the next 15 months, they are allowed to increase their portfolios to provide support to the housing market. They will also be able to continue to grow their guaranteed MBS books. As the conservator, FHFA assumed the power of the board and management. Highly qualified new chief executive officers and non-executive chairmen have been appointed. They will be delegated significant powers. In order to conserve over $2 billion in annual capital, the common stock and preferred dividends were eliminated. The U.S. Treasury financing facilities, which are critical to this conservatorship, are all in place and will provide the needed support to Fannie Mae and Freddie Mac to fulfill their mission over the long term, while giving upside potential for taxpayers. FHFA will continue to work expeditiously on the many regulations needed to implement the new law. The new legislation adds, importantly, affordable housing, a trust fund, and mission enforcement to the responsibilities of the safety and soundness regulator. We are also continuing to work with the enterprises on loan modifications, foreclosure preventions, pricing, and credit issues. The decision to appoint a conservator for each enterprise was a tough but necessary one. They can now become part of the solution. Unfortunately, all the good and hard work put in by the FHFA and the enterprises was not sufficient to offset the consequences of the antiquated regulatory structure which was overwhelmed by the turmoil in the housing markets. Conservatorship will give the enterprises the time to restore the balances between safety and soundness and their mission. Working together with the enterprises, Congress, the administration, and other regulators, I believe we can restore confidence in the enterprises and, with the new legislation which you passed, build a stronger and safer future for the mortgage markets, homeowners, and renters in America. Thank you. I would be pleased to answer questions."
"Chairman Dodd","Thank you very much, Mr. Lockhart. Senator Tester was presiding over the Senate when we were gathering here, and everyone else had a chance to make a brief comment. And, Senator Tester, do you have a brief comment you would like to make? "
"STATEMENT OF SENATOR JON TESTER"," "
"Senator Tester","I do. Thank you, Mr. Chairman, and thank you for allowing me to just ask a few questions. Ten years ago, I got involved in politics because of electrical deregulation in the State of Montana. It was a total disaster. I have got plenty of questions to ask about the plan, and I will as they come forth. But I guess my concern is this: Six months ago, we heard about Bear Stearns, and then we have had Fannie and Freddie, and we have had some other ones come down the pike. A week ago, you came forth with a $700 billion bailout plan--$700 billion, and it was made clear that this was going to be--there was going to be nothing added on to it. Accountability, demand of re-regulation was not going to be accounted. And my question--and this is the concern I have. You guys are a lot smarter in financials than I am. I am a dirt farmer. You guys have been in the business, former Chairman of Goldman Sachs. Why do we have 1 week to determine $700 billion that has to be appropriated or this country's financial systems go down the pipes? Wasn't there some opportunity sometime down the line where we could have been informed of how serious this crisis was so we could take some preventative steps before this got to this point? That is it. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you, Senator, very much. Well, again, we will turn the clock on here and try and move along, and let me pick up sort of on that question. I appreciate, Chairman Bernanke, your laying out why you think this particular plan will work. But I would like you, if you could, to step back, in addition to laying out why you think the plan would work, tell us--and, again, Senator Schumer mentioned the other evening when we sat on Thursday night, the reason why we have to act. Put aside whether or not we are going to act this week or next week. But for a minute tell us why you believe it is critically important, one, that we act; what are the circumstances out there that warrant us responding as quickly as we are being asked to; and, second, do you believe that the amount being asked for is going to adequately address the issue, particularly if we adopt the plan as suggested by the Secretary?"
"Mr. Bernanke","Mr. Chairman, the financial markets are in quite fragile condition, and I think, absent a plan, they will certainly get worse. But even in the current state, they are not serving the necessary function to support the economy. Credit is not being provided. As Secretary Paulson mentioned, non-financial companies are not able to finance themselves overnight. Credit is just not going to be available. It is going to also affect savers because of the values of their assets that they have. So even in the current condition, even if things do not get severely worse--but I think they would get worse without some kind of action--this will be a major drag on the U.S. economy and will greatly impede the ability of the economy to recover in a healthy way. The amounts involved are intended to be enough. We do not want to go in and underwhelm the situation. That might be to suggest more problems down the road. There have been some ways of looking at it. This is about 5 percent of all the mortgages outstanding, for example, $700 billion. But it certainly illustrates the size of these markets and the size of the problem. I think it is important to state that, as I mentioned before, this is not an expenditure of $700 billion. This is a purchase of assets, and if auctions are done properly, if the valuations are done properly, the American taxpayer will get a good value for his or her money. And as the economy recovers, most all or perhaps more than all of the value will be recovered over time, as was the case in other similar situations in the past."
"Chairman Dodd","Let me ask you this. Again, we have heard our colleagues, again, across the spectrum here, both politically and geographically, talk about the impact this is having beyond, obviously, the information we are aware of in terms of firms that have disappeared or been consolidated and the concerns about what is happening to people in the country, their homes being lost and the like. Explain, if you would, what is your concern as Chairman of the Federal Reserve if we were not to act. Give us some idea of what you think the implications would be if we did not respond in one way or another to this situation that you just described."
"Mr. Bernanke","Well, again, I think----"
"Chairman Dodd","In terms of what happens outside of the financial services sector, what happens to people out there who have a job, are getting ready to retire, are worried about their kids' education? These are matters which are going to be directly affected, I presume. That is the argument you are making. Give us some sense as Chairman of the Federal Reserve why those people's concerns are going to be even more dire straits than they would be if we did not act."
"Mr. Bernanke","Senator, you made my point for me. I am a college professor. I was criticized for taking the job without having worked on Wall Street. I never worked on Wall Street. I do not have those interests, those connections. My interest is solely for the strength and the recovery of the U.S. economy. I believe that if the credit markets are not functioning, jobs will be lost; the unemployment rate will rise; more houses will be foreclosed upon; GDP will contract; that the economy will just not be able to recover in a normal healthy way, no matter what other policies are taken. I, therefore, think this is a precondition for a good, healthy recovery by our economy. These institutions provide credit for homeowners. They provide credit for businesses that create jobs. It is about the people who need those services and that credit. It is about people retiring who need to have assurances about the value of their investments and their assets. Again, I think that if this is not done, there will be significant adverse consequences for the average person in the United States."
"Chairman Dodd","And that is your recommendation as Chairman of the Federal Reserve?"
"Mr. Bernanke","Yes, sir, it is, and I do believe we need to act to stabilize the situation, which is continuing to be very unpredictable and very worrisome."
"Chairman Dodd","Let me, if I can, look just quickly at the foreclosure mitigation issue. I think there is general consensus here about oversight and accountability. We may argue about specifics, but I think every one of us here feels very strongly that there has got to be strong areas now. I think we all sort of agree as well on the issue of taxpayer protection, one way or the other how the taxpayers are going to be covered in this proposal. There is, I think, greater debate probably about foreclosure mitigation, but let me run back, if I can, and remind you in May what you told this Committee. You said, ``High rates of delinquency and foreclosure can have substantial spillover effects on the housing market, the financial markets, and the broader economy. Therefore, doing what we can to avoid preventable foreclosures is not just in the interest of lenders and borrowers. It is in everyone's interest.'' That was Federal Reserve Chairman Bernanke. Would policies that help American families keep their homes and prevent foreclosures help address the root cause, in your view, of the present crisis?"
"Mr. Bernanke","Well, foreclosures are not all of it, but it is an important part. The housing market is very central to this whole issue, and I support and I have supported efforts to avoid preventable foreclosures. I have spoken about this on a number of occasions, and I think it would be helpful to the economy. I would note that steps have been taken. The GSE conservatorship, for example, has already lowered interest rates and has helped to stabilize the mortgage market, which will be supportive of house prices and, therefore, reducing foreclosures. The Federal Reserve is on the board of the Hope for Homeowners bill that was just passed by this Congress that involves $300 billion of purchases of mortgages to be refinanced into the FHA. I am sure much more could be done. I will support further action. I would note two things. First, as a minor point, one of the things that this program being discussed could do would be to purchase second liens, which have proved to be a very significant barrier to the resolution of foreclosures. But, more importantly, the housing market is not going to recover if the economy is declining, if jobs are being lost, if credit is not available. And so I do think you cannot separate these as two completely separate issues. You need to have financial stability and financial markets working properly for the economy and the housing market to have a chance to recover."
