"Speaker","Speech"
"The Chairman","A brief response, if you wish?"
"Secretary Geithner","I believe I agree with you. You cannot allow a system to be created again where institutions exist and operate with the expectation there will be government support if they mismanage themselves to the extent they can't survive with that. That's the central lesson of this crisis, and the central responsibility that we have to make sure that doesn't happen. And that requires us to make sure we have strong constraints on risk-taking and leverage, and we limit dramatically any expectation of government support."
"The Chairman","The gentleman from Illinois."
"Mr. Gutierrez","Thank you, Mr. Chairman. First of all, Secretary Geithner and Chairman Frank, I think the proposal is really a step in the right direction in terms of imposing the tougher standards, in terms of the constraints, in terms of allowing us to create a system that will prevent to the extent humanly possible the kind of calamity that we have suffered already. And to that extent, let's move forward, let's get that job done. That's the last piece that we need to get done. We have done a lot of work here, and we really need to this last piece done. It's really not my issue here this morning or with the proposal. The main issue with the proposal is that we have this reckless and dangerous and risky behavior, which we have no evidence is going to cease to exist. So we should assume that Wall Street and those on Wall Street, the Goldman Sachs of the world, are going to continue to conduct themselves and behave as they have in the past. And so therefore, we have these new powers and this new regime to constrain them. But we also know that they were great at getting around those constraints in the past. We also know that, with all due respect to you, that in the past, we had one CEO of Goldman Sachs after the another in your job. How do we know the next Secretary of the Treasury won't be the former CEO of Goldman Sachs, as they have been in the past? They seem to be interwoven. And that's what the American public sees. They see this interconnectedness in terms of their power, their influence, and always to their benefit. So as we see American workers' dreams of retirement being delayed and postponed, and vanquished, and we see them losing their homes, as we see them losing their small businesses, we see record profits over at Goldman Sachs. And so I think we have a responsibility here to say, if indeed in the future, after we have used all of our power, all of our intelligence, every power that we have, to make sure that doesn't happen, that they be the ones paying for this. So my proposal is very simple: No more TARP. No more bailouts. Let them create the fund, the systemic risk fund that will guarantee that the American taxpayer will no longer have to be involved, should they cause such a crisis ever again. You said to us here this morning--I think we're headed in the right direction--you said to us here this morning that you would like there to be a resolution of a systemically risky financial institution, much in the same way that the FDIC deals with banks. Good. We have an FDIC insurance corporation. They pay into the fund. Let's create the fund, just like the FDIC, so that when you need to resolve it, it stands. Your argument is, ``Oh, but Luis, moral hazard. If the fund exists, they'll ask risky.'' I don't see banks racing to the precipice of destruction and bankruptcy because the FDIC exists. Nor do I go to an insurance company and take out a life insurance policy on myself and the next day decide, ``Wow, maybe I'll just start smoking. Maybe I'll start drinking. Maybe I'll start driving my car in a crazy manner. Maybe I really don't care whether or not I live or die. I have life insurance. What the hell if I die? Everything's taken care of.'' No, that's not the way it works. And if that is the way it works, then you should use your new power to say, ``You will not drive, you will not smoke, you will not exist, because we will not allow that kind of behavior to incur a debt to the insurance fund.'' So I think you can use your new power to make sure that they don't behave recklessly any more. And at the same time, should they escape you--because that's why we take insurance-- should they escape you and there is an accident, that the American taxpayer is not once again asked to repay. So can we work to create the fund, like the FDIC fund, and make sure that those who engage in riskier behavior are the ones who pay more into the fund, and the greater your likelihood of creating a debt to the fund that you pay into the fund? Can we talk about that?"
"Secretary Geithner","I think we generally agree. But this is a very important issue. And the difference between doing a fund in advance versus assessing a fee on banks to cover any losses in the event is a very important thing. And this is not quite like an insurance. Deposit insurance is explicit insurance. Explicit contract for insurance. In that case, it makes a lot of sense to establish a pre-existing fund to help give depositors confidence there will be money there to protect their deposits. We don't want to provide explicit insurance for creditors. If you create a fund in advance, there is a risk you're going to create more moral hazard. People will live the expectation, where the government will come in and protect them. We don't want to create that expectation. That's why we think it's better to do it after the fact."
"The Chairman","The gentleman's time has expired. The gentleman from Texas?"
"Dr. Paul","Mr. Secretary, more and more people today are looking critically at the Federal Reserve and wondering what's going on and of course, the people are asking more questions and they want to know exactly what role the Federal Reserve has played in our financial crisis. In the past, the Federal Reserve was held in very high esteem; that they produced prosperity and full employment and stable prices. Today, they are viewed somewhat differently. And many economists are joining in this. Today the Congress is, by the number of 307, who are asking for more transparency of the Federal Reserve. But also, everybody agrees that we have a financial crisis and we're working very hard on regulations. And I think, sometimes, we get misdirected in this because if indeed the source of our problem is coming from the Federal Reserve, then you're depending too much on regulations without looking at the real cause. We're treating symptoms rather than the cause. Just the idea that the Federal Reserve is the lender of last resort, contributes horrendously to moral hazard, especially when we're dealing with the reserve currency of the world. But everybody knows that, no matter what happens, the lender is going to be there to bail them out. But, you had an interview this year and you were asked what you thought were the really, the causes of this crisis, and I was fascinated with your answer. Because, in a way, it seems like you might have agreed a little bit with what I'm saying. Because you listed as number one, you say, one, the monetary policy was too loose, too long, and that created this just huge boom in asset prices, money chasing risk, people trying to get a higher return. That was just overwhelmingly powerful. And I think that really makes my point and unless you deal with that, and the suggestion is, is that what we do is move in with more regulations and hope and pray that'll work. But again, if this is true, that a monetary policy way too loose lasted too long, how can the solution be speeding it up? How can you say, this is the real problem, so we'll double the money supply. Interest rates were too low at 1 percent, let's make them \1/4\ percent. I can't reconcile this. How can you reconcile this on just common sense?"
"Secretary Geithner","Congressman, there is one part of that quote you omitted, which is, I said, monetary policy around the world was too loose, too long. But I think it's very, you're right to say that this crisis was not just about the judgment of individuals to borrow too much or banks to lend too much. It wasn't just about failures in regulation supervision. It was partly because you had a set of policies pursued around the world that created a large credit boom, asset price boom. And I think you're right to emphasis that getting those judgments better in the future is an important part of the solution."
"Dr. Paul","Okay. On the issue that it's worldwide and we don't have the full responsibility, there's a big issue when you are running and managing the reserve currency in the world and other countries are willing to take those dollars and use those as their asset and expand and monetize their own debt, so it's all, we're not locked in a narrow economy, it's a worldwide economy and it's our dollar policy and our spending habits and our debt that really generated this worldwide crisis. That's why it's not a national crisis; it's a worldwide crisis."
"Secretary Geithner","And again, I'm not sure we disagree, but I would say it slightly differently, which is that a bunch of countries around the world made the choice to tie their currencies to ours and effectively adopt our monetary policy and that made monetary policy too loose in their countries. But it also created this wave of investment and savings into U.S. financial assets, which pushed interest rates down here and pushed up asset prices here, but you're right to say, you have to look at the global mix of policies. We have responsibilities to get that right, but we can't do that on our own. And that's important to think about, not just about regulation."
"Dr. Paul","I do think we do have responsibility on our own, if we're managing the world reserve currency, we can deal with that, we can deal with our spending policies, our deficits, the pressure on the Fed to inflate, so I think if we do what's right, it will benefit the entire world."
"Secretary Geithner","I agree with that."
"Dr. Paul","In your testimony, you also talk about a new international accord and that you're working on internationalizing regulations, which literally scares me. I think we have way too many already and they don't solve the problem. But, in those negotiations, since this issue of a new reserve currency is being discussed in the ordinary media you hear reports. Just this morning, I read, U.N. planning a new reserve currency. In these accords, could you tell me, every time this conversation comes up, and what is being talked about, and how you relate to what the Chinese are saying, yes, they would like to see a new reserve currency, they would like to participate--"
"The Chairman","The gentleman's time has expired."
"Dr. Paul","And it seems like that would be some very important information for us."
"Secretary Geithner","I would be happy to come and talk to you about that privately or in another context."
"The Chairman","The gentleman's time has expired and I recognize myself for questions next. Secretary Geithner, I have started to review the draft, the discussion draft that has been introduced and just want to clarify for the record one thing, and I think I know the answer to this without you answering it, but I just want to get it in the record. I noticed that in the council that is created, the financial services oversight council, there is not a designation of the consumer protection financial agency representative. I presume that is because no such agency currently exists, but as part of this whole reform process, if we create a consumer protection financial agency, am I correct in assuming that person, the director, would be on this council? Is that your intention?"
"Secretary Geithner","Yes."
"The Chairman","Okay. I thought that was the case. It just doesn't exist yet."
"Secretary Geithner","And you had the right explanation for why it's not explicitly named there."
"The Chairman","All right. Let me kind of pose the question Mr. Gutierrez has posed in a slightly different way because one concern that has been raised by banks is the integrity of the FDIC, the insurance fund itself. I take it that resolution authority, this new resolution authority is different than what currently exists under the FDIC because there's already in place a mechanism for resolving banks that are regulated and insured under the FDIC. It could involve the resolution of a non-bank. Is that correct?"
"Secretary Geithner","Yes. We're creating a system modeled on the existing system for banks and thrifts to make sure they could be used for a major bank holding company."
"The Chairman","But it could be, theoretically, a non-bank entity that's causing systemic risk or acting out of control in some way. That's true, right?"
"Secretary Geithner","Yes, carefully constrained authority with a lot of checks and balances. That's correct."
"The Chairman","So, one concern that has been raised is, what are the implications of that for the integrity of the FDIC fund, the insurance fund itself? Are we sending a message that we may be in someway endangering that because that has become an asset of the public, so, how do we clarify that? Is there a way to create an entity that, for bigger systemically risky entities or non-financial entities that may be systemically risky that makes it absolutely clear that the insurance fund itself is not going to be put at risk in any way?"
"Secretary Geithner","You're making a very important point. And the insurance fund cannot be used for this; it needs to be separate and completely protected."
"The Chairman","Okay, so--"
"Secretary Geithner","The mechanism we're proposing for these large institutions would be completely separate."
"The Chairman","So, how do you do that without creating some kind of separate fund that's separate from the FDIC fund, itself, or do you just say, we're going to take care of this, but there at least needs to be a guarantee in here that you're not using FDIC funds."
"Secretary Geithner","I think that can be done very clearly and explicitly and therefore, create no risk that the fund, the existing fund, could be used for these other purposes. That would be an important to do. I would support that."
"The Chairman","Where would you contemplate getting funds to do that outside the FDIC?"
"Secretary Geithner","Again, the way the FDIC framework works today, the FDIC does have the authority to go out and temporarily use resources that are not in the fund to do its job to manage the failure of banks. But, it has to recoup any losses that might produce by imposing a fee on banks in the future."
"The Chairman","But, we don't want to impose that fee on banks in the future because they weren't responsible in this context, so--"
"Secretary Geithner","But again, we're really talking about what are effectively banks. They're just not small banks and thrifts. And I think the basis principle of fairness is the right one in this context, which is, if in the future, the government's exposed to any losses as it acts to protect the economy from the failure of those institutions, then I think that the taxpayer shouldn't bear the cost of that. And the cost of that should be imposed on the banks that benefitted from the action. And what the bill proposes to do is to make sure that banks below, I believe, $10 billion is the threshold in the statute, would not be exposed to fees to cover any losses from this authority."
"The Chairman","Okay. We need to keep talking about this, but my time has expired and we obviously can't do it right now. Ms. Biggert is recognized."
"Mrs. Biggert","Thank you, Mr. Chairman. Secretary Geithner, it seems to me that an ex post assessment proposal that you have been talking about to pay for the failure of a firm, that the government deems ``too-interconnected-to-fail,'' could create perverse incentives. The firm that fails and their creditors don't have to pay the cost of clean up, but the survivors, those other firms, who had no control over the firm's risk taking, do. So, as a result, no individual firm, and none of the creditors, has an incentive to minimize the firm's risk-taking because the gains are internalized and yet, the losses are borne by others. More than that, knowing that the firms that act prudently will end up at a competitive disadvantage to those firms that are taking the risk, and be having to pay for the failure of those firms, undermines the incentives to manage risks."
"Secretary Geithner","If the proposal did that, I would agree with you. But, that's not what it is designed to do. In fact, it's quite the opposite. We want to make it very clear and credible that again, if a firm manages itself to the point where it's at the edge of the abyss, can't survive without the government, then equity holders and creditors would be exposed to losses in that context. And that would happen before the taxpayer was exposed to any loss. And if the taxpayer was exposed to any loss, then you would have to recoup that loss with a fee on the industry. And I think that, again, that's the model we have today for small banks and thrifts and it makes sense because other banks will benefit from the actions taken to protect them from the risks, that the panic spreads to them. So, I think it's fair in that sense."
"Mrs. Biggert","What happens, though, is that the taxpayer is the interim lender, aren't they?"
"Secretary Geithner","But again, this is taking a model that Congress designed for small banks and thrifts, and just adapting it to a system that has outgrown that framework. But that system exists today and I think it's the best way to do it. The alternative way, which is again, to create an ex-ante insurance fund that would create an expectation of explicit insurance, I think would create more moral hazard."
"Mrs. Biggert","Wouldn't bankruptcy be faster? I think that this proposal, you have what, 60, I forget what it is, 60 months or something to settle this while bankruptcy--"
"Secretary Geithner","Bankruptcy just, again, I think Lehman makes this clear and compelling. And it's why Congress designed a bankruptcy-like system, but it's a different kind of system. We call it resolution authority for banks and thrifts because banks are different. And if they lose the capacity to fund, then they can cause enormous damage to the system as whole. So, you need a slightly different regime for banks because banks are different from regular companies."
"Mrs. Biggert","Okay, if just, let's say, an institution the size of Citi or Bank of America failed, how many institutions would have to be assessed to cover the cost of that resolution?"
"Secretary Geithner","Again, the proposal we made is that banks above a certain size would have to pay a fee, because they would benefit indirectly and directly from the actions taken to contain the risk of panic. So, I think it's fair--"
"Mrs. Biggert","They would benefit because there's one less competitor? Is that what you're saying?"
"Secretary Geithner","No, no, no, no. Because in the absence of action to manage the failure in a way that's safer for the system, does convey some broader benefits. So, it's not like, and so again, they should bear some, now, the choices, which we don't think should--"
"Mrs. Biggert","What would be those benefits?"
"Secretary Geithner","Well again, the way financial panics work, is that viable institutions face the risk they lose their funding and therefore, have to collapse. That's what financial panic did to define the second half of the 19th Century, the first quarter of this century, help produce the Great Depression, led the Congress, this government to act in the Great Depression to set up some protections for that. What we didn't do is extend those protections to institutions that are very much like banks. Again, the alternative approach, which we would not support, is to say, the taxpayer would be there in the front of the line absorbing the cost of that failure. That, we think, is not necessary and would be a mistake."
"Mrs. Biggert","All right. Then, do you think that the government control and concentration of power and the increased unchecked powers to control both the consumers and businesses, as outlined in your plans, is the answer? Isn't this really a huge amount of power that's going to the Administration?"
"Secretary Geithner","Again, let's just step back. Right now, the Congress of the United States has given more than four Federal agencies and a whole number of other agencies the power to do consumer protection. They just did not do it well and we're proposing to consolidate that responsibility in one place so that it can be done better. Now, outside of consumer and investor protection, what we're proposing to do is to make sure the government has the same tools to manage risk it now has in small banks and thrifts for institutions that now define our modern financial system and can bring the economy to the edge of collapse. That's a necessary function for governments to do because banks can pose enormous risk. If you don't constrain the risk-taking of banks, we'll be consigned to repeat the crisis we just went through."
"Mrs. Biggert","I yield back."
"The Chairman","The gentleman from California."
"Mr. Sherman","Thank you. Mr. Secretary, you have submitted about 900 pages of proposed legislation. I strongly agree with well over 90 percent, I commend your work and that of your staff and the chairman and his staff. I hope my colleagues have gotten this ``Dear Colleague'' letter that I have distributed. If anybody doesn't have it, please ask me, I do have a few extra copies. And Mr. Garrett has already put it in the record. Unfortunately, you have in here what I call ``TARP on steroids.'' You have permanent, unlimited bail-out authority. This is the most unprecedented transfer of power to the Executive Branch to make decisions about both spending and taxes in history, all without congressional approval and in a sharp departure from our Constitutional values. And depending upon what some future executive chooses to do, it authorizes the greatest transfer of money from Treasury to Wall Street, ever. The bill allows for the bailout of both solvent and insolvent financial institutions and Mr. Secretary, the last time you were here, I asked you to embrace a $1 trillion limit on this total bail-out power and I'm still waiting for that embrace. Specifically, Section 1109 allows the Executive Branch to loan unlimited amounts to any solvent financial institution. When such a loan is made, the executives keep their jobs, the shareholders retain ownership of the company, and their shareholder and company value is dramatically enhanced. Section 1604 allows for the bailout of troubled financial institutions with unlimited loans and unlimited investments in the equity of the troubled firm. Now, when the troubled institution gets bailed out, the chief beneficiaries are its creditors. This will cause creditors to lend money on favorable terms to the systemically important institutions. Because after all, if the institution fails, the creditor will probably get paid by the government. However, the shareholders of the bailed-out institutions also stand to benefit handsomely. The taxpayer takes the enormous risk, perhaps investing in the entity or lending money to it. And if things go well, the taxpayers get their money back and the shareholders get a previously comatose and now revived giant institution that they reassume ownership of. Now, Sections 1109 and 1604 provide a multi-step process for bailouts. The first step is that we transfer billions, perhaps over a trillion dollars to Wall Street. The second step is that the taxpayers are supposed to get their money back from a new tax imposed on large and medium-sized institutions. The proposed statute directions the Executive Branch to get our money back within 60 months and then specifies, or such longer amount of time as the Executive Branch decides. So, it could be 60 years. I find it difficult to think how we would ever recoup from a single financial industry, particularly one in extremis, the hundreds of billions of dollars which might be necessary to repay the taxpayer from the next bailout. Now, the Executive Branch is empowered, and look at this from a Constitutional perspective, the Executive Branch is empowered to write the new tax law. So, how much money is paid by a medium-sized financial institution in your district, whether it is $100,000 or $100 million, is totally at the whim of the Executive Branch and can go up or down by that factor, depending upon what the Executive Branch wants to do. The law will allow those institutions that are systemically important to borrow at a lower cost. This will help the largest institutions get larger so that they become greater systemic risk. And by becoming a greater systemic risk, such an institution becomes even more bail-out eligible, further lowering its cost of funds. Now, those institutions that are medium-sized are going to have to pay whatever tax the Executive Branch chooses to impose. However, they're not going to be able to get money at lower rates because savvy investors are not going to believe the local regional banks are going to get bailed out. So, the medium-sized institutions will fund the program, which benefits only their large competitors. It's like being forced to pay insurance on your competitor's business while yours goes uninsured. Now, this tax is sometimes referred to as ``polluter pays,'' but it's hardly that. The financial institution that is the polluter, the one that took big risks and became insolvent, pays nothing. Instead the prudent financial institutions have to compete with the high fliers and then pay to bail them out in the bad times. I yield back."
"The Chairman","The gentleman's time has expired. The gentlewoman from West Virginia, Ms. Capito."
"Mrs. Capito","Thank you. Thank you, Mr. Secretary for being here today."
"Secretary Geithner","Excuse me. Mr. Chairman, am I going to have a chance to respond to Congressman--"
"The Chairman","Yes, if there is no objection, we will take a minute to respond."
"Secretary Geithner","I'll just say very briefly because--"
"The Chairman","Let me say to the Secretary, you will probably have many opportunities to respond."
"Secretary Geithner","Can I just say one thing? I actually think, Congressman Sherman, we agree on much more than 90 percent. And what you were describing is something I would oppose. And it is not what we have proposed. And I share, very much, your basic concern that we not create a system that would create those risks. I would be against that. I would not support it. I would not want to have to live under it and administer it. And it's just not the proposal we're describing."
"Mr. Sherman","If the Secretary wants to correct any of my statutory citations, I hope he does for the record. I yield back."
"The Chairman","The gentlewoman from West Virginia."
"Mrs. Capito","Thank you, Mr. Chairman. Thank you, Mr. Secretary. Quickly, I would like to ask, are you now imposing larger capital requirements on the systemically ``too-big-to- fail'' institutions at this moment?"
"Secretary Geithner","The current rules which are old and outdated and did not work do establish slightly different ones, but they're not conservative enough, they're not tough enough, and they weren't applied broadly enough."
"Mrs. Capito","So, you are or you aren't? Requiring higher capital?"
"Secretary Geithner","They are somewhat different than what would apply to community and regional banks, but they're not different enough, they're not conservative enough, they're not tough enough, they're not designed well enough, they're not applied broadly enough."
"Mrs. Capito","All right. Well then, let me go to GMAC, which announced yesterday the Treasury was looking seriously, I guess by November, to decide whether to do another infusion to them of taxpayer dollars for the third time. And they're under this regime of trying to raise more capital. Is that correct?"
"Secretary Geithner","I'm glad you raised that--"
"Mrs. Capito","How would this bill be different then, in terms of GMAC?"
"Secretary Geithner","This bill has nothing to do with GMAC."
"Mrs. Capito","Okay, but let's put GMAC under this bill. Right now, today."
"Secretary Geithner","It wouldn't fit, so let me explain and clarify this."
"Mrs. Capito","But wait a minute, but I thought--"
"Secretary Geithner","But let me explain and clarify this. It's very important. My predecessor, the Secretary of the Treasury, made the judgment under the authority Congress gave him in the fall of last year, in the middle of the worst financial crisis in 3 generations, to lend money to 2 automobile industries and to 2 auto finance companies, including GMAC. When I came in, we put the major institutions, including GMAC, through a very tough stress test forcing them to disclose what their losses might be, how much capital they would need, in the event of a worse recession. At that time, we disclosed to the market and to the world, including for GMAC, what their likely capital needs would be. And we committed in the event that they would be able to raise capital from the market, that the government would put that capital in. Now, GMAC, at the time, there was no prospect, frankly, they were going to be able to raise that capital from the market. All the other institutions, in contrast, have been able to go out and raise that capital from the market. The only thing we're doing is making sure we follow through on that commitment and in fact, although I don't want to go into any detail here, in fact, we're likely to have to put in less capital than we expected. Now, no government should be in the position of having to do this kind of thing again. And we want to make sure that our role in those institutions is limited, we're not in there a minute longer than necessary, we get the taxpayers' money back as quickly as possible, with interest, and that is what we are doing for the major banks already where you've seen $70 billion in capital come out, more than $12 billion in returns to the taxpayer on those investments, and we're going to work very, very hard to unwind those positions as quickly as possible. But, those initial judgments were not my judgments, although I support them, and we would like to make sure we get out of this as quickly as we can."
"Mrs. Capito","The fact is, this is the third infusion of TARP funds, taxpayer dollars into GMAC. I don't know what category they would fall in and so I would say, I think that the adaptability issue that you talked about on the resolution, I would like to see an enhanced bankruptcy resolution that provides that partition from the government into the court systems. I think we can create an enhanced bankruptcy through our court system that could address these adaptability issues and the GMAC issue and other issues. And even some of your fellow Presidents of the Federal Reserve have spoken in favor of this because, and I'll just take one quote, there's a widespread relief that public funds will soften the blow to private creditors. And I think this is an option we need to look at as we're working this through. My last comment, question, sort of, and clarification would be, the whole secrecy issue here. You even, in questioning the gentleman from Alabama, basically said, once everybody is required to have larger capital requirements, those will be out in the public realm. There really is no secret in Washington, D.C., for long; they are not too easy to keep, so I think we think that there will be, in the public domain, knowledge of these institutions, and there will be, they will be in a separate class from our community bankers, our credit unions and our other financial institutions. And I think that's problematic because I think that does bring about, whether it says it or not, brings about the ``too- big-to-fail'' concept that we have just seen over the last year."
"Secretary Geithner","That's exactly what we're trying to prevent. But if you want the big banks to have different, tougher capital requirements than small banks, you want them to have different standards because they create more risk, then you have to hold them to tougher standards. And if you hold them to tougher standards, they will disclose how much capital they hold and that's a good thing, not a bad thing."
"Mrs. Capito","No, disclosure's great. Transparency--"
"The Chairman","The time has expired. What I want to do is, I think we can get two more questions in. We have several votes. We're then going to have to excuse the Secretary. We'll come back to the panel of regulators. So, we can go to the gentleman from New York, the gentleman from Texas, if we hold right to the 5 minutes on the first vote. The gentleman from New York."
"Mr. Meeks","Thank you, Mr. Chairman. And thank you for the hard work you have been doing on this committee. Thank you, Mr. Secretary. Mr. Secretary, I would like you to consider, for the sake of this question, that we pass this bill. Say if had we passed this bill as currently drafted 5 years ago, and if that had been the case, I would like to know, one, do you think that Lehman bankruptcy would have still occurred, or would it have been averted? Two, if it had occurred, could you please walk us through how it would have played out differently than it actually did, specifically how and why the system as a whole would have been better able to withstand the shock, and what would have been the consequences or the sequence of events from the moment the precarious state of the firm was identified to when the resolution plan for the firm would have been implemented and finally, how long, in your opinion, would the resolution of such firm have taken place and how much would it have cost the taxpayers?"
"Secretary Geithner","Excellent questions, complicated questions and I won't be able to do them justice this quickly, but, let me make a quick attempt. If this set of authority and constraints had been in place ahead of this crisis, then you would have not have had AIG, you would not have had the world's largest investment banks, you would not have had firms like Countrywide and a bunch of other thrifts across the country, take on a level of risk that they could not manage. That would have been preventable. You would not have allowed a bunch of insurance companies to write a whole bunch of commitments in derivatives they did not have capital to support. That would have been enormously effective in limiting the risk, the build-up of pressures, that helped produce this crisis. You would not have let this terrible set of practices in mortgage underwriting, separate and lending in a bunch of other areas, get to the point they did. They would have been arrested more quickly. People would have been held to a level playing field with tougher requirements to constrain risk-taking. Now, firms will still make mistakes, even within a regime designed well like that. But if they do, then what this regime would allow for is us to take a firm, like Lehman, and have that put them out of existence, have the good businesses sold off, have them resolved, in a situation that would have caused less risk of broad panic and not put the position where you had millions of Americans, millions of investors, people who held pension funds, municipalities, counties across the country who invested money in money market funds that had funded Lehman. They would not have been exposed to that scale of losses and you would not have the extent of the panic you saw last fall, which did threaten the viability of a whole range of other institutions. In that case, what happened is, because the authority didn't exist, the government had to come in and do much more dramatic things, that created much greater risk of moral hazard, provided much greater protections to firms that should not have been exposed to those protections. And that's the basic rationale for this framework and that's what it would have provided. But, we will have firms in the future that make mistakes, we just don't want those mistakes to come at the expense of well-managed institutions and at the expense of the taxpayer."
"Mr. Meeks","Let me, and I want to go to the, in the short time that I have, there are two other things that I'm concerned about, of course. One of the major challenges in dealing with systemic risk going forward will also be the international coordinate and what will be necessary to handle systemic risk posed by financial firms with a global footprint. Could you please clarify for me how this plan before us today would manage the systemic risk posed by firms for which we are the home country, i.e., the firms that are headquartered in the United States but have major operations internationally, and for those where we are the host country from financial firms headquartered abroad but have major interests or major operations in the United States."
"Secretary Geithner","Again, a very complicated but excellent question. Two quick responses. These constraints on capital, on funding, on leverage, on risk-taking, they have to be negotiated and applied internationally so there's a level playing field. So, you want to make sure that other major institutions that compete with U.S. institutions but are Swiss or German or are British, are held to the same standards. Now, in the event, again, they manage themselves to the edge of failure, you make sure that in each of these major financial centers, you have the types of authorities that we're proposing to Congress establish in law today. If you have that authority to better manage failure, then you can better manage the unwinding dismantlement of these major globally active firms. Now, we're going to have to, once we have these national authorities in place, we're going to have to do a better job of coordinating than was possible in the Lehman case, for example. But the real problem in the Lehman case was the absence of resolution authority, both here and in the U.K., frankly. So, establishing at the national level first is probably the most important thing to do to achieve the objective that we both share."
"The Chairman","The gentleman's time has expired. The gentleman from Texas."
"Mr. Hensarling","Thank you, Mr. Chairman. Mr. Secretary, welcome. Chairman Frank and I will continue to debate the effectiveness of the GSE legislation that he brought to the Congress. What the facts are today, we have essentially 80 percent government control of Fannie and Freddie, their conforming loan limits have increased, increasing their exposure. Their market share has increased precipitously. Taxpayers, between the Treasury and the Federal Reserve now have roughly $1 trillion exposure out of a potential of $2 trillion. Does the Administration plan to offer GSE reform legislation before year's end?"
"Secretary Geithner","No."
"Mr. Hensarling","Thank you. But if not, when?"
"Secretary Geithner","But I am looking forward to that discussion with you because you're absolutely right, that the system we have in place we cannot live with going forward and that's why we have committed--"
"Mr. Hensarling","Is there a timetable for the Administration to propose GSE reform legislation?"
"Secretary Geithner","What we have said is, that we believe early in the year, we're going to outline at least our initial ideas on options for having to do that, so we need to begin that process soon. I agree with you and I look forward to it."
"Mr. Hensarling","Thank you, Mr. Secretary. I understand, I believe the Administration is endorsing the chairman's bill that we are discussing today. Did I understand that from your testimony?"
"Secretary Geithner","We worked very closely with the chairman on the bill and as I said, we think it needs the critical test of the strong package of reforms."
"Mr. Hensarling","Initially, under this bill then, taxpayers would shoulder the initial burden of ``too-big-to-fail,'' then I believe that we hope that the institution may be resuscitated, they may be able to pay, eventually, if that doesn't happen, competitors may end up having to foot the bill."
"Secretary Geithner","No, I wouldn't say that."
"Mr. Hensarling","This is not your understanding?"
"Secretary Geithner","Resuscitated is the wrong word, exactly the wrong word. As I said in my statement, the chairman said this, too. You don't want the government in that context to act with the objective of saving the institution to allowing it to live for another day. That would be a mistake. What you want to do is to make sure they live with the consequences of their failure and they can be unwound and sold and disassembled."
"Mr. Hensarling","I heard the chairman use the phrase ``death panels'' again in his opening statement, but as I have been able to read the 253 page bill, I do not believe that type of resolution is required. It certainly is permitted. I did not see where it was required. Perhaps I have missed that in the bill. That is the ultimate goal."
"Secretary Geithner","That's our objective, and I think it's a very important objective."
"Mr. Hensarling","I agree. Let me ask you this question, Mr. Secretary. In thinking through this idea that firms that are in the marketplace will be able to either repay money or their competitors will, do you believe, what portion of the $128 billion that AIG has received, do you believe, ultimately, they will be able to pay back?"
"Secretary Geithner","We are in the process now, as required by law, to provide a comprehensive evaluation of the range of actions the government was forced to take in this crisis, both my predecessor and me, and we're going to be putting out that report in mid-December."
"Mr. Hensarling","Do you have a range now of what you expect the taxpayer to recover?"
"Secretary Geithner","I can't give you a range now, but will be able to give it to you soon."
"Mr. Hensarling","Okay. How about with respect to General Motors and the roughly $63 billion?"
"Secretary Geithner","It is in the same case."
"Mr. Hensarling","Same category?"
"Secretary Geithner","So, we're going to provide a set of independent assessments of what the range of potential losses and gains are across those programs."
"Mr. Hensarling","Mr. Secretary, we have had this discussion before about what was written into the ESSE statute. The bottom line is, that GM and Chrysler, de facto, have been considered financial institutions under the TARP statute, have received extensive government funding or were designated essentially systemic firms. To many of us, that suggests that ultimately the number of perhaps Fortune 50, Fortune 100, companies that ultimate could receive government bail-out assistance, is not, unfortunately, a limited universe. And when I think about this regime where one's competitors pay to essentially clean up your mess, if WalMart were to become insolvent, how smart or how fair is it to impose that cost upon Target and Costco?"
"Secretary Geithner","Right now, Congressman, who bears the cost when firms screw up? What happens now is, is that companies, families, businesses, taxpayers, community banks, bear that cost. We're proposing to change that. For the simple reason, it's not fair. And what is fair, we believe, is that in the end, because banks are special and risky, if they manage themselves to the point where they're imperiling the system, then if the government--"
"Mr. Hensarling","Should Ford bear the cost of compensating the taxpayer for what happened to GM and Chrysler?"
"Secretary Geithner","Look, I think you're making a good point, but you have to look at the alternatives. The alternatives to what we are proposing, which is based on the existing framework for banks and thrifts, we're under the existing framework for banks and thrifts, under the laws of the land established by Congress. What happens is, if the government has to act to close an institution and it's exposed to any loss, it imposes a fee on banks. It's just, it's very simple, it's compelling and it's better than the alternatives."
"The Chairman","The gentleman's time has expired. The gentleman from Alabama has a brief request."
"Mr. Bachus","Thank you. As a unanimous consent request, I would like to submit for the record a series of questions to Secretary Geithner on various aspects of this highly--"
"The Chairman","Without objection, let me say that same right will be extended to any member who wants to submit questions."
"Mr. Bachus","And to get the answers, if possible, and or implore the Treasury Department to answer some of these questions and make them available for us."
"The Chairman","I would say, implicit in the request for questions would be a request for answers."
"Mr. Bachus","That's right."
"The Chairman","But if there's a need to make it explicit, we will do that."
"Mr. Bachus","Thank you."
"The Chairman","We are in recess. "
