"Speaker","Speech"
"Senator Corker","But they will be when these stress tests take place."
"Mr. Bernanke","No, I do not think so. Remember, we are looking not just at the main-line scenario; we are asking how much additional capital would be needed if you get this worse case, a stressed case. And it is important to add--Mr. Chairman, if I could have just a moment."
"Chairman Dodd","Please."
"Mr. Bernanke","That the way the capital we provided will be in the form of a convertible preferred stock, so this capital is available to the bank, but it does not have an ownership implication until such time as those losses which are forecast in the bad scenario actually occur. At that time, then the bank could convert the preferred to common to make sure it has sufficient common equity, and only at that time going forward, if those losses do occur, would the ownership implications become relevant."
"Senator Corker","Thank you, Mr. Chairman."
"Chairman Dodd","Thank you, Senator. Very important set of questions. Thank you, Mr. Chairman, for your responses."
"Senator Menendez",""
"Senator Menendez","Thank you, Mr. Chairman. Thank you, Chairman Bernanke. Let me ask you, on page 7 of your testimony, you were talking about the economic outlook, and you said, ``Another risk derives from the destructive power of the so-called adverse feedback loop in which weakening economic and financial conditions become mutually reinforcing.'' And to break that loop, it is--these are your words--``essential that we continue to complement fiscal stimulus with strong Government action to stabilize financial institutions and financial markets.'' My question is: Is what is already being done sufficient? Are those the strong actions that you are talking about, or is there more to be done? And do those actions require greater capital infusions? And if so, there are some who suggest that some of the major banks in the country already are somewhat in a frozen state because they may continue to lose significant amounts, and they are frozen. And what we ultimately want to see them do, which is lend into the marketplace. And if that is going to take even greater infusions of capital from the Government, at what point are we not ultimately being the entity that is running those banks? So give me a sense of what strong Government actions you are talking about here, because it is not about--I read your comments about it is not just simply about the financial institutions, it is about our economy as a whole that will depend upon whether or not these financial institutions are strengthened."
"Mr. Bernanke","Well, I think if the basic elements in the Treasury plan, supported by Federal Reserve actions of the type we discussed, our lending programs and so on, are effectively executed, patiently executed, that it will lead to stabilization of the financial system. We do not know exactly what the costs will be. It will be up to Treasury to make the determination. We will have to see how the economy evolves. We will have to see how the assessments evolve. But I think we need to follow through and understand that it is going to take a bit of time and certainly some resources to make sure that these institutions and markets are functioning again, because we all know--and we can see this in many, many other historical examples--that if the financial system is dysfunctional, the economy cannot recover."
"Senator Menendez","But isn't it true that, largely speaking, at least at this point in time, these banks cannot raise the type of private capital that they need? And if they cannot raise the private capital that they need and all we are doing is a flow and infusion of capital, wouldn't we be better off in getting to where we are going to have to get anyhow, to do it sooner rather than later? I think it will be less costly. We will begin to see the recovery a lot sooner. But it seems to me that we have a reticence to come forth to the American people and say, look, this is the true picture of the nature of what we face, and here is what it is going to cost. And at the end of the day, let's quantify that and then let's deal with it so that if we are going to have to get there by dribs and drabs at the end in a torturous process that will be increasingly more difficult politically, increasingly more difficult for the economy, and increasingly less likely to produce the turnaround as quickly as we would like to see, even understanding it is going to take time, isn't that really what we should be doing right now?"
"Mr. Bernanke","Well, Senator, I think it is very important that we do our very best to assess the costs and the need for capital as accurately as we can, recognizing that since we do not know exactly how the economy is going to evolve and how the housing market is going to evolve, you cannot put an exact number on the value of a mortgage asset, for example, but we can do the best we can. I would like to address, I think, a perception that we are putting capital into the banks and we are letting them do whatever they want. That is absolutely not the case. First of all, the regulators are now very actively engaged, particularly with the more troubled institutions, working with them to restructure, to sell assets, to take whatever steps they need to be viable again and profitable again. We are not going to let them do what they want. We are going to be very, very vigilant and make sure that they are taking the tough decisions they need to get back to viability. Beyond that, we have the TARP, which also has its own set of rules and oversight, and beyond that, if the Government has some ownership rights, that also has an effect."
"Senator Menendez","So are you telling the Committee that what you have already--you collectively, the Federal Reserve, the administration, Treasury--what you have announced, if implemented well, will be sufficient to meet our challenge? Or are there other chapters yet to be had?"
"Mr. Bernanke","Well, nobody's record in forecasting this thing has been particularly good, but I think that this----"
"Senator Menendez","We are agreed on that."
"Mr. Bernanke","We are agreed on that. I think, as I said earlier to Senator Corker, that this program has all the major components, including tough supervisory and Government oversight, of previous successful financial stabilization plans. If it is well executed and forcefully executed, it is our best hope of stabilizing the system."
"Senator Menendez","Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator."
"Senator Johanns",""
"Senator Johanns","Thank you, Mr. Chairman. Chairman Bernanke, yesterday I had the privilege actually of reading the farewell address from George Washington on the Senate floor. And it is hard to read; it is kind of a tough read, so I spent some time with it. And one of the things President Washington warned the very young Nation about was debt and the calamity that that can create for a nation. I want to turn to page 23 of the document that we got today to talk to you a little bit about maybe a big-picture issue, and that is the national savings rate. According to this document, in the third quarter of 2008, net national savings stood at a negative 1.75 percent of the GDP. But this is what I found most alarming by this report. It goes on to say, ``National savings will likely remain low this year''--that is not very surprising--``in light of the weak economy and the recently enacted fiscal stimulus package. Nonetheless, if not boosted over the longer run, persistent low levels of national saving will be associated with low rates of capital formation, which is the engine that drives our economy, certainly in part, and heavy borrowing from abroad, which would limit the rise in the standard of living of U.S. residents over time and hamper the ability of the Nation to meet the retirement needs of an aging population.'' I find those statements enormously concerning because what we are saying here is, with all that we are doing--and I agree with others. I think you are doing everything you can to try to get out in front of this problem. But all we are doing is borrowing money, borrowing money, TARP was financed with borrowed money, stimulus financed with borrowed money, national deficit will be $1 trillion or more this year, borrowed money, and it goes on and on and on. Tell me how we deal with that, because if we don't, I think what this report says is our children will suffer, and this aging population--baby boomers I think is what you are referring to--we may not be able to deal with their retirement. So give me the big picture here."
"Mr. Bernanke","Well, Senator, you are absolutely right. Your point is very well taken. The short story is that for the last decade or so, Americans have been made wealthy by either their stockholdings if they had a 401(k) or by the value of their house. And if the value of your home goes up, you feel richer, but you do not save more because you feel richer. Your house is saving for you in some sense. And as a result, over that period, as asset prices were rising, Americans saved less and borrowed more from abroad. Now, earlier Senator Dodd asked me about asset values. As those asset values have come down, that means there has been a very painful adjustment. People, in order to rebuild their balance sheets, are going to have to save again. And in a way, that is good because we will turn over the next few years to a higher rate of national saving, less foreign borrowing, lower current account deficits, and that is a desirable place to go. The transition, though, is very difficult because as people switch from being high-spending to trying to save, the decline in consumer spending has contributed to this great weakness in the economy, and we have a situation where instead of saving more, we are just getting a deeper and deeper recession. So we have currently an emergency situation that includes both a very severe recession and a significant financial crisis, which must be addressed or else we will not have the kind of growth we need to support saving and investment going forward. So we need to address that in the short term, but as we do that, we also have to keep a very close eye on the need to reestablish fiscal discipline, to increase Americans' savings, to reduce our current account deficit. And in doing all those things, over time we will be able better to address those issues that you referred to. But we are in the middle of a transition where, frankly, if we were to try to balance the Federal budget this year, it would be very contractionary and probably counterproductive."
"Chairman Dodd","Thank you, Senator, very much. Senator Bayh, you get a chance here. You were at the end of the line."
"Senator Bayh","Sneaking in under the wire."
"Chairman Dodd","Sneaking in under the wire. Have you voted yet, Senator?"
"Senator Bayh","I have not."
"Chairman Dodd","I will let you decide whether or not you----"
"Senator Bayh","I will, quickly. Mr. Chairman, my first question involves the importance of confidence in resolving the crisis that we face. It seems to me that an understanding of human psychology on both the individual and the group level is at least as important as quantitative analysis in getting this resolved. We have taken extraordinary action--you at the Fed, the Treasury, the Congress. We have tried to stabilize our financial institutions. We have moved to prop up consumer demand. We are trying to mitigate the adverse effects of home foreclosure. And yet confidence has not improved. As a matter of fact, very often the markets sell off the day that these programs are announced, suggesting that the public either does not have confidence in the solution or in our ability to implement the solution correctly. What will it take, in your opinion, to improve confidence and to improve the psychology that will be necessary to ultimately heading in a better direction?"
"Mr. Bernanke","Well, I think ultimately the words are not enough to inspire confidence. You have to start to show results. So I think we have to have a bit of patience to see fiscal stimulus, to see the financial program."
"Senator Bayh","It is a bit of a dilemma, isn't it? The results are somewhat dependent on confidence, which, of course, is affected by results."
"Mr. Bernanke","That is right. But, nevertheless, I think as, say, the Federal Reserve's programs begin to open up some of our key credit markets--and we have--to give you an example, we have seen significant improvement in the commercial paper market, money market mutual funds, and some other areas where we have intervened. And those improvements have been sustained despite the general deterioration in the stock market and some other financial markets. So I think enough concerted effort and finding our way forward, history will perhaps put this whole episode into some context. It has been a very, very difficult episode. Obviously, many people have failed to anticipate all the twists and turns of this crisis. But it is an extraordinarily complex crisis, and being able to solve it immediately is really beyond human capacity. As we move forward, as we show commitment to solving the problem, as we take credible steps in that direction and we begin to see progress, I think the confidence will come back. And I agree with you 100 percent that a lot of this is confidence."
"Senator Bayh","So perhaps there is a lag between material improvement, albeit modest and gradual, and the popular appreciation of that improvement. There is some lag there before people have comprehended and, therefore, confidence----"
"Mr. Bernanke","There well could be, yes."
"Senator Bayh","My second question involves the popular anger at the crisis that we face and some of the steps that have been proposed to deal with it, and it really gets to the dilemma between balancing the risk of contagion versus the risk of moral hazard. It has been said by some that some of the steps that we have taken to contain the damage in the aggregate have had the unintended consequence of absolving some individuals of mistakes that they have made in their individual capacity. This has been expressed by commentators on the financial shows and that sort of thing, and one this last week asked a question or basically made the statement: ``Our policies are rewarding bad behavior.'' A lot of people feel that way who behaved in prudent fashion, who did not extend themselves. They were not working on Wall Street taking these enormous risks. What would you say to them when we seem to absolve the people who created the crisis from bearing its full effects?"
"Mr. Bernanke","First of all, Senator, I hear that all the time, and I fully understand the sentiment. A lot of this goes against American values of self-reliance and responsibility. And I am very, very aware of that. I think I would give the following example: If your neighbor smokes in bed and sets his house afire, and you live in a neighborhood of closely packed wooden houses, you could punish him very severely by refusing to send the fire department, and then he would probably learn his lesson about smoking in bed. But, unfortunately, in the process you would have the entire neighborhood burning down. I think the smart way to deal with a situation like that is to put out the fire, save him from the consequences of his own action, but then going forward, enact penalties and set tougher rules about smoking in bed or the fire code or whatever it may be. So as we talk about these financial actions to the public, we have to say this is really a two-legged program. On the one hand, we are doing what we have to do now to prevent the economy from going into a deeper, protracted downturn associated with the financial crisis; but we have to commit, as part of this going forward, that we will do a substantial reform of financial regulation, that we will take all the steps necessary to make sure that this does not happen again and that the same situations do not arise in the future."
"Senator Bayh","Thank you, Chairman. I am going to need to run to vote. I have got 15 seconds left. The question I was going to ask, which I think Chairman Shelby raised in the course of his comments, it is going to take the wisdom of a Solomon to know when to change course on our current policies dealing with the crisis that we face, dealing with the longer- run risk of inflation and so forth. I would be interested at some point in knowing what sort of metrics you will be looking at to assess when a recovery has achieved enough momentum to begin to then shift the policy. But a question for another day, and that would be a happy state of affairs to face."
"Mr. Bernanke","We have put extensive work into that, Senator."
"Senator Bayh","Thank you, Mr. Chairman."
"Senator Reed","Senator Tester."
"Senator Tester","Thank you, Senator Reed. Thank you, Mr. Chairman, for being here. You have mentioned several times in your testimony and through some of the questions that you have answered about the global nature of this economic downturn. Could you give me any insight into what the European banks' status are? Is it similar, worse shape, and are all the skeletons out of their closets?"
"Mr. Bernanke","Well, the stories that relate this purely to the United States have to account for the fact that the entire industrial world has suffered from this credit crisis and many banks in Europe and in the U.K. have taken very significant losses. The U.K., Irish, and Germans have been involved in some interventions. So I think it depends really country by country. I don't want to generalize and create any misperceptions. But it is obvious that there have been very significant problems in the European banking system, and they face some issues which we may not face to the same degree. For example, there has been recent concern about Eastern Europe and the exposure they may have in that direction. So they are contending with the same set of issues that we are here."
"Senator Tester","OK. And you made the statement several times that the only way we are going to get out of this is if our financial markets are healthy, to pull us out of this. What impact does Europe, and as far as that goes, the Pacific Rim have if they don't do anything or do far less than they need to do on our economy?"
"Mr. Bernanke","Well, it will have impacts because of the interconnected nature of our global financial system and the interconnected nature of our global economy, as we depend on each other for trade and other terms."
"Senator Tester","Right."
"Mr. Bernanke","The Europeans have been somewhat more reluctant to engage in fiscal expansion than we have, although they have taken steps in that direction. The Germans, for example, after initially being disinclined, actually took a fairly significant step. But they are working also along similar lines as the United States to deal with bad assets, to deal with capitalization, and they are addressing many of the same situations."
"Senator Tester","Do we have the ability to get out of this financial situation if they don't make proper investments financially if they are in, regardless of what we do at this end?"
"Mr. Bernanke","I think we can improve our situation. I will give you an example----"
"Senator Tester","But can we get out of the situation?"
"Mr. Bernanke","I think a complete recovery would require a global recovery and that would require----"
"Senator Tester","Have you gotten any assurances from the banking markets that they are inclined to do that?"
"Mr. Bernanke","Senator, they are very aware of the situation. I talk frequently with Europeans. We were just at the G-7, the Secretary and I, in Rome and we discussed all these issues----"
"Senator Tester","Right."
"Mr. Bernanke","----and they are quite interested in addressing them."
"Senator Tester","Injection of capital is something that we have been talking about now for 6 months or so. Can you give me any sort of prediction, under the assumption that Europe does what they need to do and the Asian markets do what they need to do, can you give me any sort of prediction on how much money it will cost, how much capital do we need to inject into the marketplace?"
"Mr. Bernanke","Well, we have already done quite a bit."
"Senator Tester","Yes."
"Mr. Bernanke","We have done quite a bit. Honestly, Senator, I think it is not up to me to make that judgment. That is going to depend on the economy, on the scenarios, and on the amount of margin of safety that the decision is made to address. Ultimately the Treasury and the administration have to make that proposal."
"Senator Tester","OK. I would sure like your input on that, if that is possible. I mean, we are going to be talking about some--I mean, we have already directed some serious dollars and it is, from everything I am hearing, it is going to require some more. The worst thing that could happen is if we don't get cooperation from Europe, from Asia, we end up pumping a bunch of money in and then all it does is increase the debt. We don't get out of the situation we are in."
"Mr. Bernanke","I hear what you are saying."
"Senator Tester","OK. The other issue revolves around, just very quickly, the dollars that came from TARP, and Senator Bunning talked about for a little bit, you know, who is getting the money and where is it going to. Somebody pointed out to me in the banking industry that the banks aren't loaning this money out because they are using it to buy Treasury notes with, which is an interesting concept. Could you give me any insight into that? Is that what is occurring? Is that what they are doing with the TARP dollars?"
"Mr. Bernanke","Senator, the direct impact of the TARP dollars is to expand the capital bases of these companies which allows them to do all the activities they do, including lending----"
"Senator Tester","But the lending hasn't freed up, from everybody I have talked to."
"Mr. Bernanke","Well, a big part of that is the non-bank component, is the securitized markets, for example, which is what the Fed is working on right now. Let me just say that the Treasury's new proposal does involve more concentrated attempts to get banks to document how much they are lending, how much they would have lent without the TARP, and so on. It is a difficult problem, though, because you don't know what they would have done in the absence of the TARP money."
"Senator Tester","OK. Thank you very much, Mr. Chairman."
"Senator Reed","Senator Martinez."
"Senator Martinez","Thank you very much, Senator. Mr. Chairman, thank you for being with us and thank you for the terrific work that you are doing in very difficult stress circumstances. I wanted to ask about the housing market. You indicated that one of the things, and I agree with you, that we need in order to stabilize the entire situation in our economy is to stabilize the housing market and that it will help--I am not trying to paraphrase what you said, I may have said it wrong, but in any way, that it may help in the recovery. What additional steps can we undertake, in your estimation, that would help stabilize the housing market? I continue to be concerned by the rate of foreclosures. I welcome some of the ideas that the administration put forth last week. I continue to be concerned in places like Florida about a tremendous inventory of unsold homes that obviously needs to be drawn down before there will be vitality in the marketplace again. And obviously the same issues of credit continue to creep into the problem, particularly if we look at nonconforming loans and things of that nature. Any additional steps you think could or should be taken?"
"Mr. Bernanke","Well, the two principal steps that are being taken, first, is the set of measures to try to reduce preventable foreclosures, which will reduce the supply of homes in the market and would be helpful to prices and construction. The other step has been the Federal Reserve's concerted efforts to lower mortgage rates by the purchase of GSE securities. We have had some success in that direction. So house prices are down quite a bit, obviously, and interest rates are pretty low. So affordability is not the issue it was a few years ago. So at this point, I would recommend focusing broadly on the economy and the financial system as a whole. People are not likely to buy houses when they are feeling very unsure about their jobs, for example. So the more we can do to strengthen the overall economy and stabilize the financial system, and along Senator Bayh's line, restore confidence, I think that will be the best thing to get the housing market going again."
"Senator Martinez","In December, the Federal Reserve reduced the fund rates further, and then obviously you noted on February 18 that widening credit spreads, more restrictive lending standards, and credit market dysfunction have all worked against the monetary easing and have led to tighter financial conditions overall. What other tools is the Fed employing to ease credit conditions and to support the broader economy?"
"Mr. Bernanke","Senator, we have gone beyond interest rate policy to try to find new ways to ease credit markets, and I have talked about in some recent speeches and testimonies three general types of things we have done. The first is to make sure that there is plenty of liquidity available for banks and other financial institutions, not only in the United States, but around the world in dollars. So we have been lending to banks to make sure they have enough cash liquidity so they won't be afraid of loss of liquidity as they plan to make commitments on the credit side. Second, as I already indicated, we have been involved in purchasing GSE securities, which has brought down mortgage rates. The third group of activities encompasses a number of different programs which have been focused primarily on getting non-bank credit markets functioning again. We were involved, for example, in doing some backstop lending to try to stabilize the money market mutual funds and also to stabilize the commercial paper market, and we have had some success in bringing down commercial paper rates and commercial paper spreads and giving firms access to longer-term money than they were getting in September and October. Likewise, one of our biggest programs is just commencing now, which is an attempt to provide backstop support to the asset-backed securities market. That market is one where the financing for many of our most popular types of credit--auto loans, student loans, small business loans, credit card loans, all those things--have historically been financed through the asset-backed securities market. Those markets are largely shut down at this point. Through our TALF facility which is about to open, we, working with the Treasury, expect to get those markets going again and help provide new credit availability in those areas. So it is not just the banks. If we are going to get the credit system going again, we need to address the non-bank credit sources and we are aggressively looking at all the possible ways we can to do that."
"Senator Martinez","Speaking about the TALF and the credit facilities that have been opened, at some point, the concern shifts to what happens after a recovery begins to unfold in anticipation of perhaps in the latter part of this year, with some good fortune, and perhaps in the beginning of the next if not, that we will be in the recovery mode. At that point, how long will it take to phaseout those types of facilities like the TALF and what factors will determine the timing and the process by which you will do that?"
"Mr. Bernanke","Senator, that is a very important question, the exit strategy. We have been spending a lot of time working on that. In order to be able to start raising interest rates again and going back to more normal monetary policy, we are going to have to bring down the size of our balance sheet. Fortunately, a very large part of our balance sheet, well over half of our lending, is in very short-term types of loans, 3 months or even in some cases just a few days, so as the need for that credit weakens, is reduced by the strengthening economy, those programs will naturally tend to contract and the balance sheet will naturally tend to decline. So a lot of it will just happen as the economy strengthens, as the need for that credit dissipates, and in particular, since for many of the program we have created, the terms are somewhat more punitive than would be normal under normal circumstances, as the markets begin to normalize, then borrowers will tend to move away from the Fed facilities and into the private sector facilities. So we think that those markets, those programs will tend to contract on their own to some extent and we can always, of course, contract them ourselves as we determine that we need to reduce the size of the balance sheet. We have a number of other tools, and I don't want to take all your time, Senator, but just to give one example. In the EESA bill last October, the Congress gave the Fed the ability to pay interest on excess reserves, and our ability to do that will help us raise interest rates at the time it is needed even if the balance sheet is not all the way back down to where it was when we started this process. So we are very, very focused on making sure that we are able to normalize monetary conditions at the appropriate time. At the same time, we also don't want to give up opportunities where we think we can help the markets function better and provide some support for this economy."
"Senator Martinez","Thank you very much, Mr. Chairman."
"Senator Reed","Senator Kohl."
"Senator Kohl","Thank you very much. Chairman Bernanke, I am sure you have given this some thought and perhaps discussed it with many people down at the Federal Reserve. How much money do you think we will have to invest in our banks in order to make them stable and to resume their normal functions?"
"Mr. Bernanke","Well, Senator, as I said to Senator Tester, we have already put in quite a bit. How much more we will have to do depends on the state of the banks. It depends on how the economy evolves. And it depends on the margin of safety we want to have. So I am afraid I can't give you a number. I am going to have to leave that to the Treasury and administration. They are going to have to come up with a view on what is needed. But obviously, I think we have already done quite a bit and it has been helpful. It has stabilized the system to some extent."
"Senator Kohl","One of the assessments that you make with respect to our recovery is based on the stimulus. How would you assess the stimulus in terms of its size, its priorities, the amount of money we are spending quickly? If you would have written it yourself, what are some of the things you might have done differently?"
"Mr. Bernanke","Well, Senator, last October, in front of the House Budget Committee, I did indicate that given the weakness of the economy, given that the Federal Reserve was running out of space to lower interest rates, it was appropriate for Congress to consider a significant fiscal program. But I have deferred to Congress's prerogatives and not involved myself in adjudicating these elements which are obviously contentious. There is a tradeoff between the size of the program, the amount of debt that is incurred in the program, the efficiency of the spending. So it really depends a lot on Congress's judgments about how effective the spending will be, how quickly it can be put out. So I would prefer not to involve myself in that other than to say that I did agree and acknowledge that some substantial fiscal action was appropriate in helping get the economy moving again in the current environment."
"Senator Kohl","So you, in a general way, might have supported the stimulus plan that we finally passed?"
"Mr. Bernanke","I supported a substantial fiscal program, but I recognize the legitimate disputes and controversies about the size and the composition and the like and I, frankly, don't feel that it is my place in my particular role to try to intervene on that."
"Senator Kohl","Sure. Chairman Bernanke, one of the biggest reasons that we got into such a difficult situation obviously is the home buyers, the mortgage mess, and the loans that they were receiving that they could not afford from unsupervised lenders, and most of these lenders were overseen at the State level. In 2008, the Federal Reserve finalized rules to better protect home buyers from unfair and deceptive practices in the mortgage market which will take effect in October of this year. While these new rules will apply to all mortgage lenders, those who are not routinely subject to Federal oversight might not adhere to the new rules closely enough to make them, in effect, work. So what steps is the Federal Reserve taking to ensure full understanding and compliance with the new regulations by mortgage lenders which are not routinely examined by Federal regulators?"
"Mr. Bernanke","Well, Senator, we have a mismatch of the regulatory authority and the enforcement authority, as you point out, and we have worked hard to try to address that. The Federal Reserve has a very good relationship, for example, with the Conference of State Bank Supervisors, which brings together bank supervisors from around the country. We have engaged in a number of outreach efforts to work with them, and we have also conducted joint examinations with the State bank supervisors and other State authorities to provide each other information on how we go about our own assessments and try and establish some degree of consistency across State and Federal oversight. So we are doing as much as we can to try to increase the cooperation and communication between the Federal Reserve and the various State regulators. Having said that, it is certainly inevitable that some States will put more resources and effort and personnel into these oversight functions than others and so there is inevitably going to be a certain amount of unevenness in oversight. But we are doing what we can to work with the State authorities as best we can."
"Senator Kohl","But you would agree that, going forward, it is critical that we have this kind of oversight, and regulatory oversight, it was the lack of it that created the mess that we are in right now?"
"Mr. Bernanke","Well, it is by no means the only factor. There are plenty of things that went wrong. But it was certainly one factor, and as we look at regulatory reform, we need to ask the question, are all the sectors of the economy that need oversight, are they being watched by somebody or are there major gaps where there is no effective oversight where there needs to be, and that is, I think, a very basic aspect of the reform that Congress needs to address."
"Senator Kohl","Thank you. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator."
"Senator Hutchison",""
"Senator Hutchison","Thank you, Mr. Chairman and Mr. Chairman. I want to go back to the inflation threat, which I think today and also previously you have said that it is not a worry, that half of your obligations are short-term. But I am looking at the overall picture, where some economists are beginning to look at the $10.6 trillion debt that we have plus last week's stimulus, or 2 weeks' ago stimulus with interest is another trillion, and starting to look at the tipping point. Twenty- five percent of our debt is held by foreign entities. What if they start saying, hey, this risk is too high and they want a higher interest rate? That, on top of half of your obligations being somewhat long-term. Are you concerned in looking at the overall picture about the possibility of inflation and what could you do to keep that from happening through any kind of policy, because obviously that would be a devastating turn for our country."
"Mr. Bernanke","Well, inflation is primarily the responsibility of the Federal Reserve and we consider that to be a critical element of our mandate. Our view is that over the next couple of years, inflation, if anything, is going to be lower than normal, given how much commodity prices have come down, given how much slack there is in the economy. When the economy begins to recover, it is important that we raise interest rates and do what is necessary to prevent an overheating that would lead to inflation down the road, and as I have mentioned, we are confident that we can do that. Every time we use our balance sheet to try to support the economy, we are thinking about how can we unwind that in a way that will be kindly and allow us to take the actions we need to take. That is a somewhat separate issue from the debt issue. It seems to be, at least for now, that the dollar and U.S. debt are still very attractive around the world and there is a lot of demand for holding our Treasuries. That said, it is self- evident that we can't run trillion-dollar deficits indefinitely. It is going to be very important, as we emerge from the crisis and begin to go into a recovery stage, that we get control of the fiscal situation and begin to bring down the deficit to a sustainable level. So I agree with you that we do need to address that issue. For the moment, foreign demand for U.S. securities is strong, but you are absolutely right. If we don't get control of it, eventually, they are going to lose confidence."
"Senator Hutchison","Let me shift to the issue that many of us have talked about and that is getting credit into the marketplace. Because the balance sheet of the banks has gone up so much now, holding their reserves in the Fed, and you are still paying interest to the banks, do you think that is having an impact on banks leaving their money in the Fed to get interest and having the reverse effect on what we all want, which is getting credit out into the marketplace?"
"Mr. Bernanke","No, Senator. I don't think it works that way. If you like, one way of thinking about what is happening is that the banks are nervous about lending given their concerns about their own capital positions and about risk aversion and credit issues in the marketplace. So in a way, what the Fed is doing is borrowing by paying interest on reserves to the banks, and that is where we get the money, and then we are standing in between the banks and the marketplace, using that money, recycling it into commercial paper, asset-backed securities, and other forms of credit. So in a way, we are becoming the counterparty between the markets and the banks. Right now, we are paying one-fourth of 1 percent interest on reserves. When banks feel they have any kind of good opportunity to invest at better than one-fourth of 1 percent, they will. That will begin to create expansion in credit and money supply and will be the signal for the Fed to begin to pull back. But right now, it is clear that the banks are more willing to hold reserves at one-quarter of 1 percent than they are to make loans, so therefore we are stepping in to try to stimulate credit markets."
"Senator Hutchison","Let me just ask you, then, what practical advice would you give us to try to help get that credit out into the marketplace, because no matter what we say in Washington, go visit any person in a small business or medium-sized business that is trying to get credit for their business and they say it is impossible."
"Mr. Bernanke","That is why the economy is under such pressure. Absolutely. There is--it is useful to think about credit as coming from two places, the banks and then the non- bank sources like asset-backed securities and commercial paper. On the banking side, our objectives, for example, working with the Treasury, are to try to stabilize the banking system, make sure they have enough capital to lend, and make sure they have enough liquidity. In addition, as part of our supervisory oversight, we want to make sure there is an appropriate balance between caution, which is critical--banks need to be cautious in their loans--but on the other hand, we want to make sure that they make loans to credit-worthy borrowers and are not turning down good borrowers because their regulator told them they can't make a loan. We don't want that to happen. We know sometimes it does happen, so we are trying hard to tell our examiners if the bank has a good loan to make and it is a good customer, let them make that loan. We want that to happen. So that is the banking side. On the non-bank side, again, it is a difficult problem, but the Fed is doing its best to work through some of these markets together with the Treasury to try to get credit flowing again through asset-backed securities markets and other types of non- bank markets."
"Senator Hutchison","My time is up. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator."
"Senator Warner",""
"Senator Warner","Thank you, Mr. Chairman, and thank you, Chairman Bernanke, for your comments this morning. I have got two areas I would like to press on. One is that we talk about the stress test process, and I was happy to hear this morning a little more clarity on that. I understand you are talking about now 19 banks. I have heard 14 banks, 20 banks, 19 banks. I think the sooner we lay out to us and the markets which banks are actually going to go through this stress test so that we can make clear that there are hosts of many community-based banks and local banks recognizing it is not your regulatory oversight for these smaller banks, that these banks are still healthy and in good shape, I think we take an important step forward, at least to the markets, because in my State and I know so many of my colleagues' States, our local-based banks are getting drubbed down by this overall tower that is hanging over the industry at large. But as we go through this stress test, I guess you in some of the press reports yesterday gave us a little more clarity, but it seems like you are going to do a stress test that is going to say, if conditions get worse, will these banks have adequate capital. But that presumes, I suppose, that you are going to accept the banks' current recognition of what bad assets they may have and how they are marking them on their current balance sheets. You are not going to go in--I tried to press Secretary Geithner a little bit on this--you are not going to go in in the stress test and try to evaluate the so- called toxic assets or put a pricing on them."
"Mr. Bernanke","We are going to evaluate them but according to the accepted accounting principles. So there are two classes of assets, broadly speaking, the mark-to-market assets, and we try to evaluate whether they are using appropriate models or information to do that. There is also banking broker accrual assets, which banks don't have to mark to market because they are holding them to maturity. They do have to recognize credit losses and the like. We want to make sure that they are applying the right GAAP procedures there, and we are going to be looking not just at 1 year ahead, but 2 years ahead. The usual practices focus on the first year, but we want to make sure that even 2 years ahead, they are looking at projected losses and taking that into account. So we are going to be doing, as we always do, examinations based on Generally Accepted Accounting Principles, and we are not allowing the banks to hide anything or not provide adequate information. Indeed, we are going to make a special effort to coordinate among the supervisory agencies to make sure as much as possible that we have consistency across banks so there won't be any view that some banks are laggards and others are leaders in terms of writing down appropriate assets. We want to get a clear estimate of the capital needs. And the way we want to address the stress scenario is, again, by providing this convertible capital which starts off as preferred. It is in the bank, but only if the losses actually materialize that we are projecting and that capital gets eaten into will they need to make the conversion from preferred to common so to ensure that even in this bad scenario they have both enough capital to meet well-capitalized standards, but also enough common equity to meet high-quality standards that enough of their Tier I capital is in common."
"Senator Warner","If I understand you correctly, you are saying these banks that through the potential of falling below their minimum capital requirements will require some additional infusion. This additional infusion, you are assuming, would be entirely public funds that would be in this preferred position, correct? Is that correct?"
"Mr. Bernanke","Preferred, but convertible to common."
"Senator Warner","Convertible. But the other piece of the program that Secretary Geithner outlined, which was the effort to try to get a public-private partnership of some level of private capital in here to help us, in effect, price some of these bad assets and buy them out, you don't think the stress test will divide the line between those banks that are going to get public capital and those banks that are going to end up falling into this public-private purchase program?"
