"Speaker","Speech"
"Mr. Luetkemeyer","Yes. You are next, sir."
"Mr. McGannon","Okay."
"Mr. Luetkemeyer","Go ahead."
"Mr. McGannon","Cynthia obviously is right about the regulatory environment. Examinations have never been tougher, and I have found myself on many occasions really working hard to defend in front of regulators good customers of the bank, good borrowers, performing loans. You know, maybe there is a shortfall from a collateral standpoint, but again, that is a secondary source of repayment, the primary source of repayment being their business and their income that they are generating, how they are stepping up to support their businesses. And so it takes a few days to get over an examination and literally to get back into being upbeat about lending into your community. That is what we all want to do. That is what we are paid to do as a community bank. It is our duty to do that, but you almost have to really regroup after an examination."
"Mr. Luetkemeyer","It has been my experience in dealing with the banking community in my district and my state that there seems to be a disconnect from Washington and the local regulators. Is that what you are seeing? In other words, Washington says we have not changed our criteria. We have not changed our examination procedures or the way we look at stuff, and yet when you have the examiners come in, it is a whole different world with the way they come in, and they, again, paint you with a broad brush, as Ms. Blankenship said."
"Mr. McGannon","It is very true."
"Ms. Blankenship","That is correct."
"Mr. Luetkemeyer","One of the questions that I want to have for you two again, as well, with regards to the TARP funds, did either one of your two institutions take any of those?"
"Mr. McGannon","No."
"Ms. Blankenship","I did not."
"Mr. Luetkemeyer","Okay. One of the questions that has been posed to me with regard to the TARP funds is initially they were supposed to be for the banks that were in trouble, for the institutions that were in trouble, and as I have seen the funds dispersed, it seems like it has gone to more and more institutions that are not in trouble. And in fact, I have found that some of the banks were asked to take the money so that they would go out and buy other banks rather than actually absorb weak assets. Have you seen or heard of instances like that or are you aware that we have an opportunity maybe to help a weak bank with the TARP funds that we have not taken advantage of?"
"Ms. Blankenship","As I understand from Treasury Secretary Geithner was present at one of our meetings several weeks ago, and he indicated that there would be an initiative for some of the perhaps returned TARP funds to go to some of the banks that had applied and perhaps had missed the deadline or did not qualify the first time around. I think just from my experience I am hearing that a lot of smaller community banks have opted not necessarily to use that program because of the regulatory burden associated with it, and typically those banks are well capitalized. We did not use it. We would have considered possibly using it, and I think there are some opportunities for an additional program perhaps that would fund M&A activity of, say, a strong community bank to acquire a weak or a failing community bank with the assistance, but I do not know that under the current program a lot of banks would be willing to accept the terms associated with that. But I think you could take those TARP funds and perhaps look at another initiative if you wanted to look at the M&A."
"Mr. Luetkemeyer","Very good. Thank you. Thank you, Madam Chairman Chairwoman Velazquez. Ms. Bean."
"Ms. Bean","thank you, Madam Chairwoman, for holding the Committee and this hearing. It has been an important issue, access to affordable capital for our small businesses. I want to thank our witnesses today for echoing the importance of the small business to our economic recovery and the importance of access to capital. This week before I came out to Washington, I hosted in Illinois, which I represent with Senator Durbin a round table of small businesses who had been participating or were considering working with the SBA lending programs, and some had expressed past frustrations, but also like many of you today have expressed hopefulness about the new programs and some of the things that were done on the stimulus. And we really did it to help get the word out. I know one of the questions from one of my colleagues was is the SBA getting the word out. I know in Illinois they were very helpful in trying to let people become aware of some of the new resources that are available. And I know, Ms. Blankenship, you had been there with us at the press conference at the White House when the President had committed the $15 billion to try and get additional funding to get the secondary market moving, but I think that was following the AIG bonus fallout. So the press entirely did not cover it. So in an effort to let some of our community lenders and businesses know, we hosted a round table. It was very well received. The good news that I was hearing from them, and I just want to get your thoughts, was that they are seeing from where particularly in the secondary market it had been up at about 325, 328 million per month, was the activity; so many of the community banks in our area were finding about roughly half of the SBA loans they would write they would then move quickly into the secondary market and, as you said, they could then recycle that capital back into new loans; that it dropped off after September with the credit crunch to a low point of only 85 million. And so at a time when businesses needed even more access to capital, there was less available, but from what I have heard, and again, Ms. Blankenship mentioned it in your testimony, we have seen that now get closer to those levels back pre- September in recent weeks, and so that is a hopeful thing. And I know they have also, in talking to Administrator Mills at the SBA, they have really worked to address some of the issues to get the 15 billion moving, and they are just getting training going on that. I just wanted to see if you had any further thoughts about the ARC programs, which will be loans and increments of 35,000 that should start rolling out June 15th, to help. It is something that the Chairwoman and many of us on the Committee have long advocated for, is to allow businesses who have been longstanding, ongoing. profitable entities, sometimes businesses that have been around for generations, who have seen their credit lines dry up, either taken away or reduced significantly even without a late payment, and so in response to that they have had to find other higher cost avenues of credit. This is going to allow them to restructure that debt, get zero interest loans, and increments of 35,000. What are your thoughts about that? Obviously there is limited funding. It is tied to the stimulus at this time. And the other question I have is some of the programs that we have seen that are core within the SBA lending program are very targeted to new businesses or smaller entities who have less of a direct impact on the job growth in some of our middle market types of companies. Is there more that we can be doing there, to whomever wants to take this?"
"Ms. Blankenship","Well, I will start. Regarding the ARC loan program, you know, I think it is a great program to help some of those distressed small business customers, but one thing that we have to consider as banks, I think it was the OIG's office had an estimated default rate on those loans of 70 percent. So I think you are going to find some hesitancy on the part of banks to make a loan that has an estimated default rate of 70 percent because, again, when we are in this crushing regulatory environment, the last thing we need are more loans to be classified. The second thing is it says that there is still no definition for the term ``viable.'' It has to be a ``viable'' loan. So I think bankers just need some clarification there so they have some confidence when they make that loan that the SBA guaranty will stand behind the terms of that. But outside of that I think it is a terrific program. I think we really just need to hold its hand and walk through it and make sure it is working the way it was intended."
"Mr. McGannon","I would say on the ARC program specifically I think it is very important that the bank that has been the lender to that business also be the lender on the ARC loan. I do not think it is a good idea for that same borrower to go to another bank to get that loan. And the reason why I say that is when we first heard about this program at our bank a month or so back, I had three different lenders come to me and say, ``I think I have a borrower that would benefit from this program,'' and when we talked about each one of them, you could clearly see that they were existing customers of the bank, obviously, had been with us for a year or two or more, had proven themselves in terms of being resourceful, resilient borrowers, and that they had a clear temporary need to get through a cash cycle. And so, again, the banker that knows the borrower and understands their business is the most appropriate banker to make that loan. As far as the overall 7(a) program, I think it is critical to, if we can, extend the waiving of the guaranty fee to make that program competitive with other traditional bank financing vehicles. If that could be done, I think that there would be more and accelerated momentum for 7(a) loans to get back to where they once were and beyond. The other part of this though I think is the outreach to smaller, maybe rural banks that just do not know enough about the SBA programs, are not confident enough in the SBA programs, not knowledgeable enough to implement and actually make some of these loans. Chairwoman Velazquez. Time has expired."
"Mr. Coffman",""
"Ms. Bean","Thank you."
"Mr. Coffman","Thank you, Madam Chairman. Mr. McGannon and Ms. Blankenship, I get complaints from my local bankers and from my small businesses, but particularly from my local bankers who say that, on one hand, the federal government wants them to lend and, on the other hand, I think just the regulatory scheme is such that it is kind of the zero defects, that you know, they had a 20 percent increase, I think, in their capital reserve requirements, if I am using the proper term, ten to 12 percent, and that has caused them to pull back on their lending. I mean, have we gone too far on the regulatory side where we are not allowing bankers to exercise their own judgment in terms of the ability of the borrower to repay the loan? Could you address that issue? Ms. Blankenship, we will start with you."
"Ms. Blankenship","Certainly. Again, we cannot be painted with the same brush, and you know, yes, has the regulatory gone too far right now? Yes, it has because you find banks are hesitant to lend because of the increasing costs that I talked about. The FDIC, we are additionally being asked to put more money in loan loss reserve. So that takes the money out of loans, money available that could be leveraged back into loans. So all of those are challenges right now. To make this program more effective, we have to continue, as I said, to look at the initiatives and what is working and get back to less paperwork and involving more banks in this program. Additionally, you know, if we could get some Subchapter S reform, you would find that a lot of small businesses could raise their own capital. Right now they are restricted to one type of stock. If they could be allowed to issue preferred stock and increase their shareholders. So I think there are many ways that we could approach this, but again, to really answer your question, the regulatory environment, until we can get some equity there and know that the way you supervise a too big to fail bank is not the way you supervise a small business bank, which is what we are."
"Mr. Coffman","Okay."
"Mr. McGannon","We realize the regulators are under a lot of pressure, and I will say that our examinations are more difficult, but I continue to think that they are fair. We spend more time discussing our borrowers, as I mentioned earlier. Even though they are performing well, they are going through several more layers, I think, in our portfolio, and again, I can only speak to our bank, but they are fair. They just want to learn as much as they can about what our borrowers are doing and how they are performing. And, again, I certainly understand that."
"Mr. Coffman","Would anyone else like to comment on that? Yes."
"Mr. Heacock","I would just like to say from a credit union perspective, we have been heavily regulated for many years on business loans, a tremendous amount of regulation, but having said that, so far our examinations have been fair. I have heard from other colleagues that maybe there is not that kind of consistency. In other areas of the country the examinations are very difficult, and it is maybe kind of anti-business lending philosophy on the part of the examiner."
"Mr. Coffman","Would anybody comment on the fact that I often hear that the other shoe is going to drop and it is the exposure to commercial real estate, and what will that do to lending? Is that going to further tighten it up? What is your prognosis of the future here?"
"Mr. McGannon","We are concerned about commercial real estate, but I think just to make the distinction, commercial real estate covers a lot of different types of property. When we think about commercial real estate in terms of owner occupied commercial real estate where a business owner owns his or her building, we continue to have confidence because it all hinges on how his or her business is doing, how are they performing. So the collateral truly is secondary in nature. The commercial real estate in terms of hotels and multi- family and those types of things, you know, we are concerned about where cap rates are going, where appraised values are currently, and certainly there is a watchful eye toward that part of the market."
"Mr. Coffman","Thank you very much. Chairwoman Velazquez. Okay. I would like to ask Ms. Huels another question. You made reference to the need for improving licensing functions and particularly for SBICs that have successfully operated funds that are simply seeking a license renewal. What changes would you tell us should be made to the licensing process to encourage the creation of new SBICs?"
"Ms. Huels","Successful SBIC fund managers that are coming back for a second, third, or fourth license, there is no additional risk. If they are an SBIC in good standing, they have been examined; they have had no findings; and their management team is remaining the same or most of the management team is remaining the same, you know, with a background check because hopefully nothing has changed there, but I think a background check would be something prudent and the fund manager showing that they can raise additional private capital or new private capital, that fund ought to be formed and receive a license very quickly. These are fund managers that are known to the SBA. They are in good standing and should receive a license quickly. We had an example of a second or a third fund licensee that took 17 months to receive a second or third license. It was just far too long of a process. Chairwoman Velazquez. For the creation of new SBICs?"
"Ms. Huels","Creation of new SBICs should happen in a three to six-month time frame. I think we would prefer four months. The process is at this point too long. It can take longer than a year to receive a first time license, a process that is a little bit cumbersome, a lot of paper work and somewhat subjective. Chairwoman Velazquez. Thank you. Mr. Heacock, if a credit union has never made a 7(a) or 504 loan before, what resources does it need to become familiar with SBA's financing programs?"
"Mr. Heacock","That would be a pretty steep learning curve if you have never done one. Yes, you would need to work with your local office, if you have got a local representative, and of course with the state office, the district office to learn as much as possible because there are a lot of procedural steps that you need to take and you need to follow. If you do not follow those correctly, you can lose your guarantee. Chairwoman Velazquez. Mr. McGannon."
"Mr. McGannon","Outreach is very important. I think that education is very important in all of these programs, and it is certainly lacking, and I do not know at what level we need to start, but we are fortunate to have someone in our office who has been an SBA lender for probably 15 years and just knows the ins and outs of the program very well. So when we have another lender even in our bank that is looking at an SBA loan, we make sure that she is on the front end of it and understands it and can make sure it is documented properly. So there is definitely a learning curve involved here. Chairwoman Velazquez. Thank you. Okay. Mr. Graves, do you have any other questions? Well, let me take this opportunity again to thank all of you for being here today, and you are dismissed or excused. Thank you. I would ask the members of the second panel to please come forward. We are going to proceed with our second panel. Let me welcome our first witness, Mr. Douglas Doerfler. He is the President and CEO of MaxCyte, Inc., Gaithersburg, Maryland. MaxCyte is s research and development company that concentrates on self-modification. He is testifying on behalf of the Biotechnology Industry Organization founded in 1993. Bio provides advocacy and services for more than 1,200 members worldwide. Welcome. You will have five minutes to make your presentation."
"STATEMENT OF DOUGLAS A. DOERFLER",""
"Mr. Doerfler","Thank you, and good afternoon, Madam Chair Velazquez, Ranking Member Graves, members of the Committee. Thank you for the opportunity to testify in front of this Committee during a very, very difficult, time for the research and development based companies that I represent. As mentioned, I am Doug Doerfler. I am founding CEO of MaxCyte in Gaithersburg, Maryland. We are a research and development company developing technologies to modify cells, make cells into drugs to treat diseases like pulmonary arterial hypertension, leukemia and brain cancer. We have products in clinical trials today. We have about 20 people in the company. So we are clearly a small business. I am also associated with Bio and on the board of directors, and of the 1,200 companies that are members of Bio, more than 90 percent are considered small companies. So the biotechnology industry is an industry with small companies. We are small, and what is important about this is our inability to raise necessary capital to maintain the research and development programs that we have as companies at Bio. A little bit about the industry. We employ directly about 1.3 million jobs in the U.S., and indirectly over seven million jobs, and these are particularly high paying jobs with the average employee making two-thirds more than the average private sector job. According to the latest data, one-eighth of the U.S. biotechnology companies that were active in 2008 are either bankrupt today, they have winded down or become acquired. And since January of 2008, over 125 biotech companies have laid off over 10,000 scientists and employees. In doing so, they have dropped many important programs. These are clinical programs that we have data on involved in therapies for HIV, cervical cancer, multiple sclerosis, and diabetes. Forty percent of the U.S. biotech companies have less than one year's worth of cash, and about a quarter have less than six months' worth of cash. And the total amount of capital that we raised sine 2008 has fallen 55 percent from 2008 to 2009. We commissioned a study with biotech investors, and over 80 percent of investors in the biotech area have significantly altered their ways of investing. They now are no longer investing in high risk, high reward companies like those found in the biotech industry. What is also disturbing is investments by angel investors in the life sciences industry has all but disappeared. There are just no angels out there to help support some of the earlier stage companies. So there is little oxygen in this industry to survive, and once these companies fold up or we stop clinical programs, it is virtually impossible to revive these. So once we stop a program for a particular therapy, it is very difficult to get them back on their feet. So the decline of the biotech industry jeopardizes not only the patient population but also our competitive edge in the 21st century global economy. Biotech is one of the few industries in the world that the United States is the predominant force in. This is for developing therapies. It is for developing alternative fuels and for developing alternative food sources. So the question: how can SBA provide assistance to early stage, high risk, high reward small businesses like mine? This is a biotech focused discussion, at least from my perspective, but I have colleagues in the alternative fuels area and in the information and technology industries and they share some of the same concerns that I do. First, the SBIR program has traditionally been enormously helpful to small biotech companies, and after the 2003 ruling which has prevented many of our small companies from participating due to their capital structure, there was a recent report issued by the National Research Council that stated that some of the most promising small companies, small, innovative companies were excluded from this program. Until this is addressed and small U.S. biotechnology businesses are allowed to compete based on science and the potential to benefit public health and not on how many investors we have or how many minority investors we have, this program will not achieve its maximum impact, which is helping high risk, high reward companies to succeed. Access to many of the SBA programs we heard about in the earlier panel that could help small, high risk, high reward technology businesses are unfortunately limited. Most of our companies, most biotech companies, do not have any revenue resources, and it usually takes about ten years for us to actually begin to bring in revenues. So it is impossible for us to take advantage of the SBA premier programs such as Preferred Lender or the guaranty loan programs. The SBIC programs also tend to focus on companies with revenue streams that are beyond the start-up phase. These companies are typically lower risk and lower gain companies, and Bio would like to work closely with the Committee and SBA to determine if there are ways in which this program can be improved to stimulate more investment in high risk, high reward industries like Biotech. In order to develop programs to promote our innovative high growth sector, we need to talk about the business model for just a minute, and there are really four elements of this. One is there is a lengthy amount of time, lengthy time horizon associated with product development. That is number one. Chairwoman Velazquez. Mr. Doerfler, your time expired, and I will allow for you in 30 seconds to provide us with a closing. But you know, during the question and answer period you will have time to expand on any point that you have not mentioned."
"Mr. Doerfler","Okay. Thank you. Our long time horizons; our collateral is not assets as intellectual property; and revenues are not significant for about ten years. So what we are here to do is examine these potential opportunities with SBA and work closely with you to figure out ways for us to help in developing new fundings sources for our companies. Sorry. Chairwoman Velazquez. Thank you. Our next witness is Mr. Lawrence Cohen. Mr. Cohen is the President of DOC & Associates in Tomball, Texas. His firm is a franchisee of the Great American Cookie Company and Pretzel Tying. Mr. Cohen is testifying on behalf of the International Franchise Association. Welcome."
"STATEMENT OF LAWRENCE ``DOC'' COHEN",""
"Mr. Cohen","Good afternoon, Chairwoman Velazquez, Ranking Member Graves, and members of the Committee. My name is Doc Cohen, and I am grateful to have the opportunity to speak to you about the credit crunch and the strong measures that are needed to promote capital access for small business. I will try to make three key points today. The first is fairly obvious. Credit is essential for small business. The second, this is not a typical recession, and many more small businesses need the capital access programs of the SBA in order to obtain financing. I think policy makers should be willing to consider even temporarily further changes to the SBA programs, including sizable increases in the dollar amounts for the SBA 7(a) loan program, guarantees to accommodate the needs of small business. And third, a compelling case exists that franchise businesses offer the best opportunity to promote job growth in a strong, sustainable recovery. As you said, I am a franchisee at the Great American Cookie Company, and I am here on behalf of the International Franchise Association. According to a 2008 study conducted for the IFA educational foundation, there are more than 900,000 franchise businesses in the U.S. creating 21 million American jobs and generating 2.3 trillion in economic output. I am proud to represent franchising. The business methods, training and support that I have received as a franchisee have been one of the keys to my success. From my first Great American Cookie Company store in Lafayette, Louisiana 30 years ago, I now operate 30 stores in the Houston, Texas area, and we employ almost 300 people. I was very fortunate that when I began my career in franchising there was a functioning credit market, including the SBA programs. Availability of credit helped me succeed in franchising. Today's small business entrepreneurs, however, are not quite so lucky. Under normal circumstances small businesses tap financing from a number of different sources, including the SBA programs, but during this recession, lenders have dramatically curbed their willingness to assume risk. Some credit might be available, but the terms and delays that entrepreneurs are encountering can be staggering. This leaves the SBA as virtually the only girl at the dance, sometimes not the best looking girl. Last year I had the opportunity to add eight new locations. I had previously acquired a reducing line of credit from my lender of ten years, but it appeared that I would need additional funds in order to complete my expansion. The answer I was given by my bank was not quite no, but the terms being offered in late 2008 had become all too restrictive. I could borrow an additional $500,000 more only if I agreed to keep a million dollars in liquid assets with the lender. In other words, they would lend me my own money, but only half of it."
"Mr. Cohen","My track record in business and my healthy balance sheet were not enough anymore. So I actually chose to forego the additional borrowing and finance the two new stores or the last two stores using cash generated from operations. The eight stores that I eventually opened required a capital investment of $1.8 million and created 74 new direct jobs, but I will likely delay opening additional stores until the restrictions on credit are eased. Lack of credit is keeping entrepreneurs on the sidelines and delaying our recovery, and the problem is even looking worse for those looking to get into business for the first time. The findings of a recently released study, The Small Business Lending Matrix and analysis prepared for the IFA Educational Foundation, support the notion that an economic recovery and job creation will start with small business lending. In fact, the study determined that for every million dollars in new small business lending, the franchise business sector would create 34.1 jobs and generate $3.6 million in economic output. Now, I would like to ask that this entire report be included with my statement if the Committee would approve that. Chairwoman Velazquez. Without objection."
"Mr. Cohen","Franchise businesses are poised to help lead the economy on the path to recovery. Studies show that the franchise industry consistently out performs the non-franchise business sector creating more jobs and economic activity in local communities across the country. A 2008 IFA report, for example, documents that franchising grew at a faster pace than many other sectors of the economy from 2001 to 2005. Franchise business output over this period increased 40 percent compared to 26 percent for all businesses. The message is clear, Madam Chairwoman, provide small business entrepreneurs and franchisees with access to capital and we will create jobs. We are not looking for a bailout. What we need is functioning credit markets. If the commercial markets cannot function, Congress needs to figure out a way to use the SBA as a temporary alternative. There are several steps that Congress could consider to make it easier for entrepreneurs to access capital, and I have detailed these recommendations in my prepared statements. I have one final note. Unbelievably, the SBA has actually created new roadblocks for small businesses during this recession. In March it shifted policy on goodwill financing of transfers and acquisitions and placed a cap on the amount that can be financed under the guaranteed loan program. Since the true value of most businesses is tied to the cash flow rather than the value of the assets on the books, the policy has placed an arbitrary limit on the valuation of some businesses. Finally, I would like to suggest the best solution for the struggles facing small business is more lending, not more government spending. As shown in my experience in the hundreds of thousands of small franchise businesses in every local community, lending leads to more sustainable renewable job growth and economic recovery. Thank you for the opportunity to participate in today's important hearing on small business capital. I think you will agree with the franchise business community can play a vital role in this recovery. Chairwoman Velazquez. Thank you, Mr. Cohen. Our next witness is Mr. Tim Watters. He is the President and CEO of Hoffman Equipment is Piscataway, New Jersey. Hoffman Equipment is a full service authorized dealer of heavy lifting and construction equipment. Mr. Watters is testifying on behalf of Associated Equipment Distributors. AED has 700 distributor member companies and accounts for over $50 billion of annual sales. Welcome."
"STATEMENT OF TIM WATTERS",""
"Mr. Watters","Good afternoon, Chairman Velazquez, Ranking Member Graves, and other distinguished members of the panel. We are a family owned business headquartered in Piscataway, New Jersey. We sell, rent and service construction equipment. We represent about ten different manufacturers, including Case, Terex, Grove, Manitowoc and Doosan. We employ about 75 people from five locations in New York and New Jersey. And just as an aside, Madam Chairwoman, our service territory includes the 12th Congressional District of New York. We also have an export department, and about 20 percent of our volume is export related of U.S. equipment and parts. As you mentioned, I serve on the AED board. AED is a national association of authorized independent distributors for construction, mining, forestry, and agricultural equipment, and the vast majority of AED's members are small, locally owned family businesses such as mine. There are three ways the current credit crisis is hurting our industry. First is that as a distributor, my own cost of borrowing is increasing and in some cases credit may even be unavailable. Access to capital is critical to our industry. Distributors such as myself borrow money to finance equipment in our inventories and rental fleets and to operate our companies on a day-to-day basis. We generally utilize large banks and finance companies as sources for this lending. Continued access to credit from sources such as these is absolutely necessary for our industry to exist, and the current crisis has made it difficult, increasingly difficult for dealers such as myself to find this capital. The second way the crisis has hurt our industry is that our customers and the developers they work for cannot find financing for their jobs. You are all well aware of the current condition of the residential construction market. Essentially it is dead, and the commercial construction is slowing as well. Since developers cannot finance their projects, our customers have no work and so need no machinery, and we therefore have no business. The lack of credit creates a chain of events, painful events, I might add, that ultimately lead to decreased business and employment throughout our entire industry. The third way the credit crisis has impacted our industry is that we are unable to finance our customer's retail transactions. Contractors themselves rely heavily on credit when purchasing equipment. The most common sources of credit here again are finance companies and banks. These banks and finance companies have made access to their credit resources unavailable or, in the rare case when they are willing to finance a transaction, exceedingly expensive. So the net result is if we as a distributor are lucky enough to find a customer that has work and is actually willing to purchase a new machine, we then have difficult to finding him financing to make that transaction possible. In April, AED conducted a member survey to clarify what impact the credit crisis was having on our industry. The findings paint an ugly picture. Eighty-one percent of our respondents reported they had lost sales in the last year because qualified purchasers had been unable to get financing. Fifty-six percent of distributors reported increase in their own credit costs, and 44 percent of respondents said their companies had difficulty security credit. The findings illustrate that the lack of access to capital is undermining equipment markets and increasing the cost of doing business for equipment distributors. The impact of all of this on our markets has been staggering. In some regions of the country the market for new equipment sales has fallen by as much as 85 percent from peak levels in 2006. Our own company has experienced sales this year less than 50 percent of what we sold just last year. We have responded to this drop in business volume with layoffs and cutbacks of every type we can make, and we are still hanging on just hoping to survive this mess. Having said all of this, I think there are some things that Congress and the executive branch can do to help ease our pain. First, Congress should put new multi-year authorization laws in place for federal highway, sewer and drinking water infrastructure programs and dramatically increase investment in these areas. We need to create infrastructure construction activity. Investing in our infrastructure speeds economic recovery, will help address the staggering 19 percent unemployment rate in construction workers and restore lending confidence in our industry. This will also create demand for the thousands of products that are consumed on a typical construction project, including equipment sold by firms such as mine. Second, the SBA should be directed to work with finance companies and banks serving our industry to develop loan products that meet our unique needs. SBA should also reexamine its size standards to determine whether they are preventing companies that otherwise fit the definition of small business from benefitting from SBA programs. Once construction is reached and programs are in place, SBA should be encouraged to undertake aggressive outreach to lenders, contractors and distributors. And finally, and I will go quick, Congress and the executive branch should continue to work to improve access to capital for the finest companies that serve all American industry because in spite of what the banks were saying earlier, which they are continuing to lend at previous rates, that is not what we are seeing from the business side of things. Thank you. Chairwoman Velazquez. Thank you. And our next witness is Mr. Dave Bofill. Mr. Bofill is the President of Dave Bofill Marine in Long Island, New York. His firm is the nation's second largest and third largest seller of Scout and Cris Craft boats, respectively. Mr. Bofill is testifying on behalf of National Marine Manufacturers Association, which represents 1,400 companies that produce an estimated 80 percent of marine products used in North America. Welcome."
"STATEMENT OF DAVE BOFILL",""
"Mr. Bofill","Thank you. Good afternoon, Madam chairwoman, Ranking Member Graves, and distinguished members of this Committee. Thank you for inviting me to testify today on the important topic of expanding affordable wholesale marine floor plan financing access to marine dealerships. My name is David Bofill, and I am President and owner of Dave Bofill Marine. I come to you wearing three hats, one of my company, one of the National Marine Manufacturers Association, and one of being on the board of directors for the New York Marine Trade Association for the last eight years. I sell Cris Craft and Scout boats from my two Long Island locations. I have been in the boating industry for 35 years, and my operation at its peak employed 20 people. I am a small business and, in fact, the majority of the boating industry is made up of small businesses and most boats are might right here in the United States. The brands I carry, Cris Craft and Scout boats, are made in Florida, North Carolina, and South Carolina. Unfortunately, my story is being played out in both dealerships and manufacturing plants across the country. I have had a thriving business for over 35 years, but this credit crisis will force me to close my doors. What frustrates me the most is that most of us in the boating industry are used to riding the ups and downs of the economy, but this downturn is different. Today I am dealing with a reluctant consumer, but more so the sudden loss of wholesale credit at anything close to reasonable rates to finance my inventory. Over the last year, the floor plan lenders to the boating industry, including Key Bank, Textron Financial, Wachovia, and several others, have abruptly stopped lending in the boating industry. Some of these banks, as you know, received federal assistance under the TARP program, but severed their ongoing business relationships with the marine dealers anyway. Today, General Electric Capital has become the dominant lender with over 70 percent of the market. However, G.E. recently has informed all of us that they are radically changing loan terms resulting in doubling of interest payments and, in my case, my interest will go from 10,000 to $20,000 per month. Lenders overall have scaled back lending, dramatically increased their rates, cracked down on curtailments and are not issuing loans or extending current lines of credit to enable marine dealers to finance any new inventory. The inability of dealers to finance current inventory or purchase new model inventory to display means that manufacturers now have shut down production by at least 60 percent. With hundreds of dealerships being forced out of business as mine, 20,000 manufacturing jobs vanishing and 135,000 boating industry jobs that are now gone, something must be done. It is important that you know that these businesses like mine were not failing businesses or companies with flawed business models. We relied in good faith on lenders for typical business credit, and when the financial markets collapsed, we had nowhere to turn. What we need to survive is access to credit at reasonable terms. What Congress could do to help many small businesses in the boating industry is to facilitate the creation of new credit market. Both dealers and manufacturers need to help in encouraging regional banks to create or reestablish floor plan lending departments. The industry strongly supports the Small Business Administration's plan to establish a floor plan lending program for boats, motors and trailers. The industry has welcomed this program as a critical lifeline, but problems still remain. This Committee and Congress could help in three specific ways. One, make the SBA dealer floor plan financing program permanent and do it quickly. As written now, this program only lasts one year. It will be hard to attract new lenders without the important certainty of this program. Two, make the increased business size limits permanent. This is an important change that reflects the marketplace. The traditional standard for marine dealers is far too low to include dealers who sell high cost products but do so with such a small staff. Three, increase the cap on SBA 7(a) loans. The current limits are too low to provide financing for the majority of small dealers and manufacturers. It is common for a small boat dealer to have inventory in the $5 million range. Thank you for inviting me to testify today. The marine industry is suffering. It is an American industry of manufacturing and servicing that deserves support. The lack of reasonable credit is likely going to lead me to close my doors soon, and it will cause other dealers to shut down as well. Thank you, and I am happy to answer any questions. Chairwoman Velazquez. Thank you, Mr. Bofill. I just would like to address my first question to all the members of the panel. You were sitting there and you were listening to the previous witnesses, basically those representing financial services, banks and the credit unions, and what they are saying is that they have money to lend, and that by some metrics have actually increased their loans. And what I hear from you today, from this panel, is that that is not the experience that you have had. My question is do you think that the SBA should play a more direct role in small business lending either by refinancing non-SBA loans or making direct loans that could be sold to lenders? Any of the members of the panel, for any of the witnesses. Yes, Mr. Watters."
"Mr. Watters","For sure, the environment we witness is different than that which was described by the preceding panel. There is definitely a lack of financing available for my industry, for construction, every link of the chain of the construction cycle, from the contractor right down to we, the equipment distributor, and I would just say yes, wholeheartedly. If the SBA involvement as you just described can increase financing and credit availability to our industry, absolutely that would be a great thing. Chairwoman Velazquez. Mr. Bofill."
"Mr. Bofill","I agree with Mr. Watters that in my industry credit has shut down completely. It is very, very difficult not only to wholesale finance a boat, but the retail financing as well. In fact, between us when we were listening to statistics, it is like, boy, I will tell you what. That is not in my neighborhood, and it is not in anybody's neighborhood. So if there is anything that SBA can do to assist in any format, be it wholesale financing or retail financing, it certainly will be welcome because that is better than what we have now because what we have right now is almost nothing. Chairwoman Velazquez. Let me address this next question to"
"Mr. Doerfler","A common failing in government investment programs is a tendency to focus on unrealistic metrics to determine a program's success. How should success in an investment program geared toward small, high growth companies be measured?"
"Mr. Doerfler","Well, that is a great question. I mean, first off, this is a long-term bet, if you will. It is a long-term investment, and as I mentioned before, it takes about ten years for us to get to revenues and beyond that to really return what our investors expect from us. So you are not going to see any finance return in the short term. But there are some metrics, and I think they are industry specific. Certainly the creation of new jobs, the creation of payroll taxes, the ability to spend money and have indirect benefits to the economy. In my particular sector, it is the ability to use that investment as a catalyst for additional investment, which is very, very important. We are looking at issues, certain things like issue patents, clinical trials that have been started. All those things, I think, are industry specific. So I think that there are a lot of ways that we can identify these. Certainly in my State of Maryland, we spend a lot of time doing just that because we want to make sure that these funds are being used and they are being used properly and they are returning something to those who are providing those. Chairwoman Velazquez. Mr. Cohen, in the current recession, businesses of all sizes have been squeezed by the contraction in credit. We hear that. You witness it, and many companies that previously did not have access to SBA financing have shown interest in these programs. What steps should be taken to insure that these programs remain focused on the small businesses that they are originally intended to serve?"
