"Speaker","Speech","Type","Comments"
"Ms. Bair","On the consumer protection side, rulewriting traditionally has been divorced from enforcement, so the FDIC and the OCC have no power to write consumer rules. We examine and enforce, but we have never had rulewriting authority. That is separate already. So I think the bank regulators generally-- I do not want to speak for others--are supportive of this because the arbitrage, the choice, if you will, was not so much among bank charters, but between being a bank or being a nonbank. Mortgage brokers with very little regulation could originate loans without anybody looking over their shoulders, regarding undocumented income, or regressively marketing teaser-rate 2/28s and 3/27s. The value added with this new agency is providing rules across the board for both banks and nonbanks. And as we have all testified, keeping the examination and enforcement function with the bank regulators for the banks and having this new agency focus its examination and enforcement resources on the nonbank sector where there is not much oversight would give consumers protection across the board. So, whether they are dealing with a bank or a nonbank, they have some baseline level of protection and a regulator actually coming in and making sure those rules are being enforced and adhered to. Does that answer your question?","Speech"," "
"Senator Menendez","Yes. Mr. Dugan, do you want to jump in?","Speech"," "
"Mr. Dugan","I was just going to say I agree completely with everything Sheila just said, and attached to my testimony are examples of a number of the ways in which integrated safety and soundness and consumer protection supervision has found issues for both safety and soundness purposes and for consumer protection purposes that otherwise would not have been found under the current system. We believe that under the examination and supervision system currently in place, bank examiners are good at implementing rules that are written, and to the extent that a new agency writes strong rules, they will be complied with by banks through this function better than any other alternative model.","Speech"," "
"Senator Menendez","So basically--and, Mr. Chairman, I will end on this. My understanding from the panel is that you are all in support of a consumer financial protection agency?","Speech"," "
"Mr. Tarullo","No, Senator, that is not true. The Federal Reserve has not taken a position one way or another on the creation of the----","Speech"," "
"Senator Menendez","Are you going to take a position?","Speech"," "
"Mr. Tarullo","If we were specifically asked, I guess we would at least discuss among ourselves. I think our effort to this point has been to point out the virtues of integrated supervision and regulation of consumer products alongside the obvious virtues of a separate agency.","Speech"," "
"Senator Menendez","Thank you, Mr. Chairman.","Speech"," "
"Chairman Dodd","Thank you, Senator Menendez.","Speech"," "
"Senator Bunning","","Speech"," "
"Senator Bunning","Thank you, Mr. Chairman. I am very happy to see all of you here today. After you kissed the ring of the Secretary of the Treasury, you finally got out of the room, and you are here in person to testify, independently. It is really nice to see that. Mr. Tarullo, I want to go back to something that you said earlier. You said that the Fed would like to have the authority and the power to enforce. We gave you that 14 years ago--more than 14 years ago, actually. Now it is 15 or 16 years ago. And you did not write a regulation for 14 years to govern the banks that were under your control or the mortgage brokers that were under your control. I know you were not at the Fed. That is not the problem. The problem is the Fed had the ability to act and did not. So you might understand some of us not being agreeable to giving you more power when you failed in enforcing the power we gave you. So just for your information, you can take it back to Chairman Bernanke and the rest of the board and say, ``You know, it took you, Mr. Bernanke, 2 years after you became Chairman to write a regulation on mortgages. And it took Chairman Greenspan 12 years not to write it.'' So we are a little reluctant to give the Fed new additional authority. I just happen to agree with Chairman Bair on when the rubber hits the road, they are there to make something happen. Now, our panel is trying to figure out how to stop the rubber hitting the road--in other words, how to prevent systemic risk from becoming too big to fail. That seems to be the major problem. Senator Corker brought it up earlier today about, you know, we really need ideas, because we seem to have failed by not giving the authority to the right person or the right person not enforcing the authority we gave them. So my question to you is: What additional authority do you think we should give the Fed?","Speech"," "
"Mr. Tarullo","Senator, as you know, I agree, personally--it is not a Board position--with you that the Fed took too long to use its existing authority to enact consumer protection associated with mortgages. I was referring a few moments ago-- and I will elaborate on it now--to the authority to provide consolidated supervision for any systemically important institution. As you know, a year-and-a-half ago, that statement would have, in practical terms, meant that a whole set of institutions--at that point, the five free-standing investment banks--would likely have been brought in by law to the consolidate supervision program. Because of the financial crisis, and the fact that a couple of those institutions are no longer with us and others have become bank holding companies, the immediate practical importance of the authority would not be as great as it would have been a year-and-a-half or 2 years ago. However, there is first the possibility that an institution which has become a bank holding company in the middle of the crisis, in an effort to get the imprimatur of having consolidated supervision, would, when things calm down, decide it does not so much like being a supervised entity, so it would dis-elect being a holding company.","Speech"," "
"Senator Bunning","We could prevent that.","Speech"," "
"Mr. Tarullo","You could.","Speech"," "
"Senator Bunning","Yes.","Speech"," "
"Mr. Tarullo","Absolutely. And, second, if in the future other institutions grow or activities migrate from the regulated sector to other institutions, we would want to make sure that any such institution which itself becomes systemically important would also be subject to consolidated supervision. That is what I referred to earlier.","Speech"," "
"Senator Bunning","Sheila, could you expound on the ability of the FDIC to preempt, in other words, to get in front of the foreclosure or the shutting down of our--in other words, looking prior to, with your regulatory regime into banks that you have under the FDIC jurisdiction? In other words, preventing.","Speech"," "
"Ms. Bair","I think Congress gave the FDIC helpful new tools--they were finalized in early 2006--to make risk-based adjustments to our premiums that we charge for deposit insurance, because at least for insured depository institutions, this helps us provide economic disincentives to high-risk behavior. This is a tool we are using and will continue to further refine. But, it has been helpful, I think. I think the big problem or the shortcoming that we have found is that when these larger entities get into trouble, so much of the activity is outside the insured depository institution that our traditional resolution mechanism does not work. We can only resolve what is in the FDIC-insured institution, which is why we believe it would be very helpful to us, at the FDIC collectively, to get ahead of this. First of all, it would be a strong disincentive. We need more regulation, clearly, of these very large institutions, but we also need greater market discipline and the certainty that investors and creditors will take losses if an institution gets in trouble and would have come to the Government for help. They will be put into a resolution regime.","Speech"," "
"Senator Bunning","Let me ask you this simple question. If an entity is listed on an exchange, wouldn't the Securities and Exchange Commission have some kind of ability to examine all the aspects of that institution? I am looking at AIG, for instance.","Speech"," "
"Ms. Bair","Well, generally it is the holding company.","Speech"," "
"Senator Bunning","Correct. It is the holding company.","Speech"," "
"Ms. Bair","It is the holding company, not the bank, that is listed. The SEC's regime is focused not on prudential supervision but on investor protection through a transparency regime. They do not do any kind of safety and soundness prudential oversight of listed companies. They are focused more on ensuring appropriate financial disclosure for the benefit of investors.","Speech"," "
"Senator Bunning","Thank you. Thank you, Mr. Chairman.","Speech"," "
"Chairman Dodd","Thank you.","Speech"," "
"Senator Tester","","Speech"," "
"Senator Tester","Thank you, Mr. Chairman, and I thank the panelists for being here today. An interesting discussion. I think we all agree that the gaps exist. I think we all agree that we still have not sealed those gaps up. And so I guess referring to the testimony from a gentleman on the second panel, a former Comptroller of the Currency, Mr. Ludwig, he writes and, in fact, recommends to ``streamline the current `alphabet soup' of regulators by creating a single world-class financial institution-specific regulator at the Federal level while retaining the dual banking system,'' which is very, very close to what, quite honestly, I have in mind. And he goes on to lay out a system of critiques, and you guys have somewhat addressed this in some of your other questions. But going back to what Senator Menendez asked in that he wanted to know if it could be laid out to seal these gaps by rulemaking or some other method, I am not sure I got an answer to that question. So I want you to share your thoughts as concisely as possible, because each one of you could burn 4 minutes and 50 seconds with one answer if you wanted. As to why significant reform in this direction is not the direction to go, taking off your hat as your individual department leaders--because I know turf does play a role. If somebody said, ``I am going to dissolve your farm,'' I would be a little upset with it. But just tell me how we can get these gaps closed without doing something like this and why this would not be a good idea. Go ahead, Sheila. We will just go down the line.","Speech"," "
"Ms. Bair","Again, I think the issue was not about the choice among bank charters. It was between being a bank or not being a bank and being much less regulated in the nonbanking sphere. I think that is the arbitrage that needs to be addressed.","Speech"," "
"Senator Tester","And what you are saying is that could not be addressed with one----","Speech"," "
"Ms. Bair","No, it would not, because you would just be consolidating what we all do for insured depository institutions. That would not expand beyond the already heavily regulated sector.","Speech"," "
"Senator Tester","Could it?","Speech"," "
"Ms. Bair","I think with a systemic risk council it could, at least for risks that are systemic in nature. You would be able to give this new systemic risk council--which would also include the SEC and the CFTC--some ability to look across systems and to impose prudential requirements regarding capital and leverage where needed to mitigate systemic risk. And, yes, that would be across all sectors, not just for banks.","Speech"," "
"Mr. Dugan","Senator, I believe you could do more streamlining. You could move more in the direction you are talking about. We do not have an ideal system. But as my testimony suggests, there are some issues you are going to have to confront if you want to have an effective Federal Deposit Insurance Corporation. If you go for long periods without having any bank failures, they are not going to have a lot to do and will not know the system very well if they do not supervise banks. Likewise, the Federal Reserve has some things to offer to supervision, particularly of the very largest institutions at the holding company level that are engaged in a lot of nonbanking activities. And to think that a banking supervisor would do all of that as well without having the benefit of direct supervision raises some questions.","Speech"," "
"Senator Tester","OK.","Speech"," "
"Mr. Tarullo","Senator, I would say, trying to be succinct, the two most important gaps to fill are: first, making sure that every systemically important institution does come within the perimeter of regulation; and, second, what we were discussing earlier, which is to say the assurance that there cannot be charter conversions motivated by efforts to escape enforcement and escape bad ratings. And just to be clear, I think it would be a perfectly good idea for the Congress to legislate on that matter so that in the unlikely event that our successors did not share the same view, they could not go in the opposite direction in which charter conversions could be done for the wrong reasons.","Speech"," "
"Senator Tester","I understand that, but what you are saying, then, a world-class financial institution, a specific regulator could work.","Speech"," "
"Mr. Tarullo","Well, I actually think, as Sheila suggested early in the hearing, that what we have learned in this crisis is that there were lots of different models of supervision and regulation around the world, and none of them performed particularly well. And that seemed to me more of a lesson than anything about a particular structure or anything else. None of them performed particularly well.","Speech"," "
"Senator Tester","OK. Go ahead.","Speech"," "
"Mr. Bowman","And I would also pick up on the point, your concept is a world-class financial institution regulator. I think one of the lessons that we have learned--and Sheila has mentioned it a couple times--is that we have banks and nonbanks who are providing the same kinds of services in a different structure. If you are a financial institution, you do have world-class regulators currently. If you do not, you operate in a less than regulated or under-regulated environment. One of the suggestions I would have is that if you wanted to close that gap, there is a process by which you can do that. It starts with the CFPA, the Administration's proposal. The difficulty is how they carry out, how they enforce the regulations. The Administration proposes to use the CFPA as that. We suggest as bank regulators we can do it more effectively. But that is the start, because then you have to start looking at things like capital requirements, capital structure for those who are not financial institutions.","Speech"," "
"Senator Tester","OK. Currently, have we made any progress, and not necessarily--well, I think ``we'' as a general group as well--towards regulation of derivatives, credit default swaps, those kinds of things? Or are we in the same boat we were in a year ago? Same boat, Mr. Bowman?","Speech"," "
"Mr. Bowman","Yes. I would say that we are.","Speech"," "
"Senator Tester","OK. Everybody agree with that?","Speech"," "
"Ms. Bair","Yes, and that does require legislation to fix.","Speech"," "
"Senator Tester","Yes. OK. Are we concerned about that?","Speech"," "
"Ms. Bair","I am. Yes, I think it is huge.","Speech"," "
"Mr. Dugan","I think it is very important.","Speech"," "
"Senator Tester","Mr. Chairman, have you gotten any recommendations from any of these folks or anybody else on how we should be regulating derivatives and credit default swaps?","Speech"," "
"Chairman Dodd","What we are trying to do here is fashion, obviously, a piece of legislation that comprehensively deals with all of this, and the hope is we are going to do that when we get back in the fall. That is the purpose of these hearings, to bring these ideas together.","Speech"," "
"Senator Tester","But has anybody given you any concrete ideas or----","Speech"," "
"Chairman Dodd","Oh, there have been all sorts of suggestions made on how to do it, clearinghouses and so forth. We have got a lot of recommendations.","Speech"," "
"Senator Tester","Well, I just think it is--as we move forward here, I can just real quickly----","Speech"," "
"Chairman Dodd","In fact, I would just say, John--and I will leave you more time--Senator Reed and Senator Bunning, in fact, are working on an idea that--in fact, a number of our colleagues here are working on various ideas to be part of the larger bill. The Subcommittee is working on it.","Speech"," "
"Senator Tester","I think it is good. It is somewhat distressing that, quite frankly, from my perspective--and I am not an expert in this field at all--we have a lot of people who are trying to do good work; but there are still gaps, and obvious gaps. And then at the banking level, we have got a myriad of regulators out there. Quite frankly, if I was a banker, I would be going crazy. I would. I would not know--I really would not know which person to be--knowing who I have to deal with, let us just put it that way, because we are coming at it from a lot of different angles. Then, you know, if you take into consideration--I think, Sheila, you said this. Community banks were not really a problem here, but yet they are getting pressed just as hard as anybody, from my perspective, as far as regulation goes. And I just think that this is an opportune time in the middle of a potential--not a potential--in the middle of a crisis to really take a lot at our regulation system and say let us simplify it, let us make it lean and mean and simplified. And I do not think that can happen unless we are willing to think outside the box and do things differently than we have done in the past. Thank you all for being here.","Speech"," "
"Chairman Dodd","Thank you very much.","Speech"," "
"Senator Vitter","","Speech"," "
"Senator Vitter","Thank you, Mr. Chairman. Ms. Bair, I wanted to ask you a few things that are little bit off topic but that are important, and that has to do with the recent actions of the Financial Accounting Standards Board with regard to bringing certain things that have been off balance sheet, on balance sheet, and what impacts that will have on institutions. How will FDIC treat the consolidation of previously off- balance-sheet entities? And, in particular, will the agency require additional capital for assets that are brought on balance sheet?","Speech"," "
"Ms. Bair","Well, yes, banks must follow U.S. GAAP. So if those are the accounting rules, if more assets are coming on balance sheet, capital levels are going to be impacted accordingly. Though we still have some concerns about the timing of all this, we support the general direction of bringing assets back on balance sheet. But the timing still gives me some heartburn--whether they really need to be on this accelerated framework. I think it also could be very damaging to efforts to get the securitization market back, because the way the rules are written now, as I understand, even if you just retain some portion of interest, the whole securitization might have to come back on balance sheet. That also goes at cross-purposes with our efforts to try to get originators to have some skin in the game. There are a lot of issues and questions we have about the timing, but we cannot control that. FASB is not an entity that we have any control over. We can file comment letters and that is about it. But banks must follow U.S. GAAP.","Speech"," "
"Senator Vitter","So are the capital ratios set in law, or are they----","Speech"," "
"Ms. Bair","Well, yes. Prompt Corrective Action capital levels are set by statute, yes. There is not a lot of flexibility there.","Speech"," "
"Senator Vitter","And so there is no flexibility for any phase-in period?","Speech"," "
"Ms. Bair","Not very much at all, no.","Speech"," "
"Mr. Dugan","Senator, traditionally the leverage ratio follows GAAP completely. The risk-based ratio has some variations, and at times has been more restrictive than GAAP. There also is some flexibility to look at this and phase it in over some time. This is an issue all the regulators are looking at now to try to address some of the issues that Chairman Bair just raised. The bottom line is this stuff is coming back on the balance sheet. Banks are going to have to hold capital against it. It is really a matter of timing and how it gets phased in.","Speech"," "
"Senator Vitter","Well, I do not think anybody is arguing about the fundamental issue, but I am concerned with timing and phase-in because it could have negative consequences if it were, you know, here tomorrow overnight. So what is the current thinking about how that should be handled?","Speech"," "
"Mr. Dugan","I think the regulators are still discussing how this affects regulatory capital. The accounting rules become effective at the end of this year, beginning of next year, and how the regulatory capital rules respond is something that we will be discussing and providing some notice to the public shortly.","Speech"," "
"Senator Vitter","When do you think there will be fairly clear guidance for institutions about what to expect and what timetable and what phase-in, if you will?","Speech"," "
"Mr. Dugan","If I had to guess--and this is an interagency process--I would say weeks, not months.","Speech"," "
"Senator Vitter","And I assume all of the agencies and regulators involved are in discussions about this?","Speech"," "
"Mr. Dugan","It is an interagency rule, as capital requirements like this always are. So there will be a discussion among the agencies.","Speech"," "
"Senator Vitter","OK. Does anyone else have any comments about that?","Speech"," "
"Senator Vitter","OK. Thank you. That is all I have, Mr. Chairman. Thank you.","Speech"," "
"Chairman Dodd","Thank you very much, Senator.","Speech"," "
"Senator Reed","","Speech"," "
"Senator Reed","Thank you, Mr. Chairman. Since Countrywide, was brought up, I just want to make sure I have got some facts right. It started off with a national bank subsidiary. You regulated the bank, Mr. Dugan, and the Fed regulated the holding company?","Speech"," "
"Mr. Dugan","That is correct.","Speech"," "
"Senator Reed","And under your policy and case law, a subsidiary mortgage company, an affiliate mortgage company was not subject to California law.","Speech"," "
"Mr. Dugan","We regulated the bank, and it did a portion of its business inside the bank. It did most of its subprime lending outside the bank, not in the bank. The affiliate was subject to California law.","Speech"," "
"Senator Reed","It was subject to California law.","Speech"," "
"Mr. Dugan","Yes, but the bank itself was subject to the uniform Federal standards of the National Bank Act, and was not subject to California law. They did not do their subprime lending that caused a number of problems in the bank.","Speech"," "
"Senator Reed","Just to be clear, the subprime lending was in an entity that was subject to California law.","Speech"," "
"Mr. Dugan","Correct.","Speech"," "
"Senator Reed","Attorney General review, everyone else like that.","Speech"," "
"Mr. Dugan","Correct.","Speech"," "
"Senator Reed","The Fed would have responsibility to review or inspect that mortgage company as an affiliate.","Speech"," "
"Mr. Dugan","At that time, before they switched charters, yes.","Speech"," "
"Senator Reed","Right. And did they do that, to your knowledge? Or what template did they use?","Speech"," "
"Mr. Dugan","You would have to ask the Federal Reserve. I will say, as in my testimony, that philosophically, historically, there has been this anomaly where the bank in a holding company gets very heavily inspected and regulated and is subject to the most intensive regulation, but the holding company affiliates were not subject to the same requirements for annual inspections. And that needs to be fixed, and the Federal Reserve has recently been doing more in that area, but it is not the same, and I believe it should be the same.","Speech"," "
"Senator Reed","Let me switch to Mr. Bowman. When Countrywide came into your supervision, you were the holding company's supervisor, and you were also the bank's--the FSB, I presume.","Speech"," "
"Mr. Bowman","Correct.","Speech"," "
"Senator Reed","And the company that did the bulk of the subprime was a California-regulated mortgage entity.","Speech"," "
"Mr. Bowman","There were a number of State-related affiliates within the holding company structure. I do not remember how many or how many States. I do not remember the percentage of California State versus New York versus other States.","Speech"," "
"Senator Reed","When you reviewed, your organization reviewed and inspected these holding companies, did you notice anything--did you inspect them or did you just inspect the FSB?","Speech"," "
"Mr. Bowman","We actually did a number of things. We spent a lot of time with both the Fed and the OCC, as I mentioned earlier, in previewing sort of what it was that was coming our way. We also convened shortly after granting the charter. Again, the charter was granted March of 2007. We convened what I would call a ``regulators conference,'' where we invited and, in fact, had regulators from many, many States--I do not remember the exact number--come in and discuss with us some of their particular concerns, if any, related to the operation of the affiliates within the holding company structure, including New York, California, and others.","Speech"," "
"Senator Reed","And did that alert you to any potential problems?","Speech"," "
"Mr. Bowman","Yes, it started to. Yes, it did, sir.","Speech"," "
"Senator Reed","OK. Thank you. Let me switch gears. We had a few hearings ago Mr. Meltzer and Dr. Rivlin, who have a long-time association with the Federal Reserve. And their suggestion was that the Federal Reserve essentially get out of the business of supervising and regulating entities and concentrate on the issue of the monetary policy and perhaps, you know, other issues. My question is--and I will let you answer last, Governor. I think you have an opinion about this. But to the other panelists, if the Federal Reserve following this advice by two very knowledgeable people and experienced people, does not perform the role as the supervisor for large holding companies, who would or should? Do we have to create another entity? What is your general comment about that? Then I will conclude with the Governor.","Speech"," "
"Ms. Bair","The Federal Reserve is the holding company supervisor for the vast majority, but not all of the very largest institutions. So, yes, I think you would have to create a new agency to do it if the Federal Reserve was not doing it.","Speech"," "
"Senator Reed","Mr. Dugan, do you have a comment?","Speech"," "
"Mr. Dugan","I think you could put the holding company supervisor and the bank supervisor in the same entity. That is how the OTS works. You could do it. And I think, frankly, for smaller institutions and a lot of institutions where the only subsidiary of the company is the bank, there is some logic to that. But where you have companies, as was talked about earlier, where a lot of different businesses were engaged in nonbanking kinds of activities, that is where the particular expertise of the Fed--because of its closeness to the capital markets, its open market operations, its international central banking, all of that comes into play. Replicating that would be the most difficult challenge for any agency that tried to re- create it, either separately or inside a prudential supervisor.","Speech"," "
"Senator Reed","Mr. Bowman--and quickly, because I have to give the Governor some----","Speech"," "
"Mr. Bowman","Yes, I would agree with that. We currently regulate both the holding company underlying institution. I think you could replicate that. The difficulty would be in dealing with State-chartered organizations where you did not already have a Federal regulator like the OCC or the OTS.","Speech"," "
"Senator Reed","Governor Tarullo, your comments, and I might just throw in one other issue. If the Fed is the regulator--and this is a common concern of all of you--you have to be able to sort of work through what is now the deference to functional regulators, which I think we have identified as a problem. So you might put that into your answer, too, Governor.","Speech"," "
"Mr. Tarullo","Thank you, Senator. People are attracted-- particularly once they get out of Government or if they have never been in Government--to neat solutions that look great on paper. I think that anybody who has dealt with this crisis and, indeed, dealt with financial supervision on an ongoing basis, will tell you that the whole point about the financial sector of our economy is that it reaches everywhere and it affects everything. And if one is looking to a central bank to perform the dual mandate given to it by the Congress of trying to maximize employment and achieve price stability, I do not think there is any way to do that effectively without paying an awful lot of attention to financial stability. And to achieve financial stability, one has to have an influence upon the major kinds of financial activities in the economy, which are, of course, largely though not exclusively being performed by the larger institutions. So the interrelationship between monetary policy aims and the goals of financial stability really undergird the case for our central bank, and central banks around the world, being involved in supervision. That is point one. Point two, a graphic illustration of what can happen when the central bank is not closely involved in supervision was observed a couple of years ago in the United Kingdom following the decision to have a single financial services authority with all supervisory responsibility for all kinds of financial institutions. The Bank of England, the central bank, was not involved in supervision at all, and when a significant financial institution--Northern Rock--failed, the Bank of England was not in a position to be able to make judgments about the failure of Northern Rock or the ripple effects within the system. I think it is for that reason that you have a robust debate in the U.K. right now as to whether they need to return some supervisory authority to the Bank of England, I would assume, to coexist with the Financial Services Authority. Now, there have been some proposals to put everything back in the Bank of England. I personally would not think that would be a particularly good idea. You raised the question, and let me just address briefly, the issue of ability to get information and to enforce where necessary. I think it is important, if you are going to ask an entity to perform a role of consolidated supervision, to make sure that they have the tools to do so. Now, as it happens right now there is--and I have no reason to expect there will not be--quite a good relationship between the Fed and the Comptroller with respect to banks within holding companies. But we need to make sure that some kinds of information that are not gathered in bank supervision or, for that matter, certainly supervision of other kinds of regulated entities--insurance entities or securities entities--can, if necessary, be obtained in order to provide the kind of supervisory oversight of the whole institution that you are asking about or looking for. I do not personally anticipate that there is going to be much utilization of such an authority, but I think you do have to have that kind of back-up.","Speech"," "
"Senator Reed","I have gone way over my time and I----","Speech"," "
"Mr. Dugan","Just very quickly----","Speech"," "
"Senator Reed","I am abusing the----","Speech"," "
"Mr. Dugan","Just if I could very quickly respond, just to that last point. On the functional regulator point, it may go too far the way it is now, but the way the Administration has proposed it has pushed it too far in the other direction so that you could override the authority of the primary supervisor and that is too much.","Speech"," "
"Senator Reed","Pointed noted. Thank you, my colleagues.","Speech"," "
"Chairman Dodd","Thank you.","Speech"," "
"Senator Martinez","","Speech"," "
"Senator Martinez","Thank you, Mr. Chairman. Good morning to all of you and thank you for being here. I want to ask a question about the proposal of the Administration regarding the elimination of restrictions to interstate banking for national and State banks. I know that a lot of community bankers in Florida would be greatly concerned about that and I wonder if aggressive branching didn't contribute to excessive risk taking in a desire to increase market share, which, in fact, may have had a lot to do with a lot of the problems we have seen lately. So would a limit on branch banking, how would it change the competitive landscape? Madam Chair?","Speech"," "
"Ms. Bair","Senator, the FDIC has not taken a position on that particular provision. I do know that there are several community bankers that are concerned about it, but I am sorry, we don't have a corporate position on it.","Speech"," "
"Senator Martinez","Does anyone else care to comment?","Speech"," "
"Mr. Dugan","I do not think it would be a good idea to reimpose limits on interstate branching. Right now, there are some limits left on the first branch into a State. But basically, the decades-long restrictions gradually evolved over the years to permit interstate branching and I think it did permit more diversification geographically which was helpful in some circumstances. I personally would not be in favor of further limits.","Speech"," "
"Senator Martinez","Any other thoughts on the matter? I guess----","Speech"," "
"Mr. Tarullo","I would just say, Senator, that you alluded to circumstances in which interstate operations became a problem, and I think that can be the case. But that is where it is important to focus upon the business model of the entity in question. It ought not to be allowed to engage in unsafe and unsound practices, whether they involve excessive branching that is unsupported by a sound business plan or other practices.","Speech"," "
"Mr. Bowman","I would just simply point out the fact that thrifts do currently enjoy the ability to branch interstate without restriction, and in terms of the impact upon the community banks, my impression has been that that privilege that thrifts currently enjoy has had some impact, but I am not certain how great.","Speech"," "
"Senator Martinez","My colleague from Montana brought up the testimony that we have in writing from Mr. Ludwig, and I wanted to go into another area of his testimony that I found very interesting. He makes the point, and I am sure he could make it much better than I if he were making it, which he may get a chance to do later, but that he would suggest avoiding a two- tier regulatory system that elevates the largest ``too-big-to- fail'' institutions over smaller institutions, and he makes the point that perhaps there would be also two-tier regulators, the best regulators in one system, the others in another, and so anyway, he would urge not to create a ``too-big-to-fail'' category because it would, in fact, be contrary to what he thinks would be the best interest of not creating a bias in the system that would be in favor of those institutions considered too big to fail at the expense of those that were not viewed too big to fail. Again, could I just get a comment from each of you on that.","Speech"," "
"Ms. Bair","Well, I think there are a couple of questions there. One is whether there should be so-called ``Tier 1'' entities that are officially designated as too-big-to-fail, regardless of who regulates them. There may be some combination of OCC and Federal Reserve Board oversight. And second, whether, as part of regulatory consolidation, you want to have a regulator based on size as opposed to charter. I think on the former, we have some concerns about designating institutions formally as Tier 1. I think you can probably say who is not, based on asset size--who may not be systemic. But I think to have a clear line of who is systemically important, does contribute to moral hazard. Especially if you don't have a resolution mechanism, it would be quite problematic. But I do believe the assumption is to have stronger capital and leverage constraints for those very large institutions than for the smaller institutions. In terms of bank regulation, unlike consolidated holding company supervision, I think you should maintain a Federal charter and a State charter. That generally breaks out along size lines, but not always. We have some fairly large State- chartered entities. The OCC has many community banks, as well. But the charter choice, I think, is good to maintain--not different regulatory policies, but policies that are perhaps more reflective of local conditions. With State charters, I think having some sensitivity and more immediacy of being able to deal with a State-level banking supervisor is helpful. So I would maintain regulation based on State or Federal chartering as opposed to employing size limitations.","Speech"," "
"Senator Martinez","I know we have a vote and I don't know how much time we have left, so I will leave it at that, Mr. Chairman.","Speech"," "
"Chairman Dodd","Thank you very much, Senator.","Speech"," "
"Senator Merkley","","Speech"," "
"Senator Merkley","Thank you very much, Mr. Chair. I wanted to start by asking, Governor, it is my understanding that some of the problems at Citigroup and other major institutions resulted from moving risky activities back and forth between the holding company and the national bank to minimize supervision. So my question is whether by creating a similar structure, but instead of the Fed and the OCC it would be the Fed and the NBS, National Bank Supervisor, whether we are creating the same risk in the new system of moving activities back and forth.","Speech"," "
"Mr. Tarullo","Senator, I think under any approach, you must have a common set of requirements across the system which minimize the opportunities for regulatory arbitrage. That means within institutions, and it also means between regulated institutions and nonregulated institutions. I would say, without talking about any specific institution, there certainly were circumstances in which institutions may have taken advantage of different applicable capital requirements, or of bundling things in one form and moving them around the entity and that part of what needs to be done is to take regulatory steps that minimize those opportunities. Senator Vitter was asking earlier about bringing off- balance sheet assets back onto the balance sheet. That is one way to combat regulatory arbitrage.","Speech"," "
"Senator Merkley","Well, let me just ask this. Do you think it would make more sense to have the holding companies and the banks under the same regulatory agency?","Speech"," "
"Mr. Tarullo","I don't, actually. Now, with respect to smaller holding companies, particularly those that have only a bank--it is basically a shell and there is a bank, there are no other entities--the amount of additional holding company supervision is actually quite modest. As the bank holding company picks up additional activities--if it does any of its own capital raising, if it has even a small additional subsidiary, if it does some management at the holding company level--that is when an independent scrutiny of those activities seems to me valuable. As you get to an even bigger institution, an even more complex institution, it does seem as though the task becomes more specialized because you are now looking not just at immediate impacts on the bank--although that is important because we want to protect the deposit insurance fund--you now, as we have learned in this crisis, also need to examine how the whole entity, can be creating risk in and of itself. That involves different kinds of activities, different kinds of regulated entities that are, as you say, moving things back and forth or acting in parallel, and that is where I think you do need a different approach which looks at the holding company as an integrated whole, supplementing and complementing the rigorous functional regulation that takes place in the subsidiaries.","Speech"," "
"Senator Merkley","Yes. Please be very quick, because I want to get in my second question.","Speech"," "
"Mr. Dugan","OK, I will. I would say the one area, as I mentioned earlier. I do think there are times where there are activities going on in the bank and the holding company that are the same types of activities but they are subject to different levels of supervision. We ought to try to fix that.","Speech"," "
"Ms. Bair","I would just say two things. We have suggested in prior testimony that large institutions have their own resolution plans so that they could be liquidated very quickly if they got into trouble and that a key to this would be greater legal separateness of the insured depository institution and what is in the insured depository institution versus what is not. Our resolution process is very complicated now with these large institutions because of the interrelationships between the bank and the nonbank activities. It is hard--you are right--to sometimes tell the difference. There is a provision called 23(a), which is designed to protect banks from being used as sources of strength for the holding company. We are consulted by the Federal Reserve Board regarding requests for exceptions to the 23(a) restrictions. However, the Fed has the sole authority to approve these requests that can move more higher-risk assets into banks where they are funded with insured deposits. So in terms of an incremental step, and I think that this is no surprise to the Federal Reserve Board, we would very much like to have a statutory role in the 23(a) approval process because this does increase our exposure.","Speech"," "
"Chairman Dodd","Let me interrupt here. I want to make sure I get Senator Bennett in before the vote.","Speech"," "
"Senator Merkley","Not at all, Mr. Chairman.","Speech"," "
"Chairman Dodd","I thank you very much, Senator Merkley. We will leave the record open for further questions, by the way, for all of you.","Speech"," "
"Senator Bennett","","Speech"," "
