Speaker,Speech,Type,Comments
"Mr. Whalen","Well, I am kind of old fashioned. I start with the U.S. Constitution, and in the Constitution, it told the Congress you will have Federal Bankruptcy Courts, and in the 18th century, that basically meant that bankruptcy was remote from politics. Over the last two centuries, we have politicized insolvency. In the 1930s, we had the Federal Deposit Insurance Act, which is, if you think about it, an extra chapter of bankruptcy, special to deal with financial depositories. But at the end of the day, we have the mechanisms today to deal with these issues. We just don't have the political will. And you hear excuses coming from various quarters that say, oh, you can't resolve these big entities. They have complex financial relationships with other entities, dah, dah, dah, dah, dah. Well, if that is the case, then private property is gone. We have socialized our entire society and we might as well just dispense with it, nationalize the banks, and get on with ordering them in an efficient manner in a socialist sense. But that is not American. Americans are meant to be impractical because the Founders knew that inefficiency is a good thing. So how do we, on the one hand, keep our efficient market, keep markets disciplined, but don't destroy ourselves, and I think it comes back to limiting the activities and the behavior of the institutions. Don't think about systemic risk as a separate entity. It grows out of the activities of the institutions. And I will tell you honestly that our work, we did a lot of research on the profitability of banks, on the behavior of banks, their business model characteristics. The larger banks are not very profitable. I mean, they are almost utilities now. So what was the answer by the Fed? Let us take more risk. The Fed wants to keep their constituents profitable, healthy, liquid. They would push them up the risk curve in terms of trading activities, over-the-counter derivatives, what have you. But then you look at the little bank that has 80 percent assets and loans and they are more profitable. In fact, on a risk-adjusted basis, they are three times more profitable than a big bank. So what I am saying to you is that if you want to fix systemic, look at the particular.",Speech, 
"Chairman Dodd","That is a very valid point. Mr. Patterson, how about you? I would like to hear from the other witnesses quickly on the systemic risks regulator, the idea of an alternative to the Fed.",Speech, 
"Mr. Patterson","The concern, as I indicated in my prepared testimony, there has been a lot of focus on the Fed performing that function and there are pros and cons to it, but clearly they have been suggested. The major concern that I think my colleagues and I at the ABA would have is any interference with or encroachment on their primary duty, which is as an independent central bank responsible for monetary policy. That doesn't mean that they are not capable of performing that function, and I would respectfully say that I don't think the Fed has pursued a policy of encouraging riskier activities by larger institutions, but we do think their primary function is and should continue to be as an independent central bank primarily responsible for monetary policies.",Speech, 
"Chairman Dodd","So an alternative idea to the Fed is something that you would be inclined, or willing to look at.",Speech, 
"Mr. Patterson","Yes, sir.",Speech, 
"Chairman Dodd","Mr. Attridge.",Speech, 
"Mr. Attridge","I don't have a problem with the----",Speech, 
"Chairman Dodd","The microphone, please.",Speech, 
"Mr. Attridge","I am sorry. I guess I have to bring it back to where I am in terms of running a community bank, and speaking on behalf of our bank and other banks in Connecticut, most of those that have been damaged--and most are doing well.",Speech, 
"Chairman Dodd","I agree.",Speech, 
"Mr. Attridge","Their operating earnings are fine. Where they have been damaged is in the hits they have been taking to capital and those hits are coming from government-sponsored enterprises. A lot of them invested in Fannie Mae or Freddie Mac preferred stock over the years. They were encouraged to do so, and how could it be a bad investment? It was a government- sponsored enterprise. Fannie and Freddie, when you mention mortgages that are made by Fannie and Freddie, that is basically the gold seal. If you are buying Fannie and Freddie mortgages, they are appropriately underwritten and loan-to-values are good, people are rated to determine whether they can pay them back, and that is all fine. But someplace along the line, that failed, and for whatever reasons, Fannie Mae and Freddie Mac went out and bought private securities that didn't fit their own standards for underwriting. The same thing has happened with the Federal Home Loan Bank, where banks are now concerned about the investment they have in the Federal Home Loan Bank, and most banks have basically said, well, we are not going to continue to borrow from the Federal Home Loan Bank until that gets resolved because we don't want to have any exposure. When is the other shoe going to drop with the Federal Home Loan Bank? They have cut their dividend. They said they are not going to buy back stock for those that are repaying off their loans and in the past would have had the right to offer their stock back. The Federal Home Loan Bank is not doing that for the same reason. They went out and bought so-called toxic securities. So whatever the regulator is has to look at not just the banks, they have to look at the kind of financial instruments that are basically everywhere and are being purchased by banks, others, insurance companies, et cetera. They are not being rated right by the rating agencies. I don't know whose job that is, whether it is the Fed or a council, as you mentioned, Senator. Someone has to look at all the instruments that are involved in our system. And someplace back in Economics 101, Wall Street was there to allow the average citizen to participate in the capitalistic society, a place where you could purchase stocks. I think a majority of Wall Street now, or a good part of it, is basically a casino, and the financial instruments are nothing more than gambling, in my opinion, and I am not sure that is----",Speech, 
"Chairman Dodd","But the notion of the Federal Reserve, do you share the concerns expressed by Mr. Patterson and others about the Federal Reserve, given its responsibilities already in monetary policy and others----",Speech, 
"Mr. Attridge","I don't share that concern. I just think they probably are sitting at--or of any institution we have now that is in the appropriate spot to look at the ramifications of what is going on from the highest part--from the top of the mountain, I think they are probably in that position.",Speech, 
"Chairman Dodd","Senator Shelby.",Speech, 
"Senator Shelby","Thank you. Mr. Whalen, I want to pick up on something I understood you to be saying, and you can correct me if my impression is wrong. The Federal Reserve is and was the primary regulator of our holding companies, is that correct?",Speech, 
"Mr. Whalen","Yes.",Speech, 
"Senator Shelby","Where were they, if they were a bank regulator, where were they as a bank regulator, their role there as all these big banks got in such awful trouble? Where were they? That is the question. And if they were the primary regulator, gosh, you would have to give them an ``F.'' You would have to give them an ``F'' if you were a teacher on their ability to regulate the banks. Now, as you mentioned, they are economists, basically, and so that is troubling to me and I think it is also to Senator Dodd, Senator Bunning, and others. A lot of people have been saying, gosh, we are going to have to give the Fed the power as we go down the road because maybe by default. I don't believe that. I think whatever we do here, we have got to do it right. We have got to be comprehensive about it. But gosh, I see the Fed as a bank regulator big-time failing the American people. Do you want to comment on that.",Speech, 
"Mr. Whalen","Well, I think it is a failure born out of distraction. The Fed, as I mentioned before, the senior levels are populated by academic economists primarily. We occasionally let a banker in there or a generalist, but it has primarily become a place for patronage appointments of economists. And frankly, if you look at the history of financial economics, the development of innovation, as we call it, derivatives, et cetera, these are all the intellectual playthings of the economists. So they promoted all of this innovation that we have heard from the other witnesses that is, in fact, now killing the little banks who weren't involved in it in the first place.",Speech, 
"Senator Shelby","Promoted the consolidation of the whole banking system, didn't it.",Speech, 
"Mr. Whalen","Well, yes, in a sense. I mean, if you look at Wells-Wachovia, the solution to a large bank insolvency was to slam it together with another large bank. This is a bad idea. We should resolve institutions as they are. You know, they were about to merge Citi with Wachovia. What do the people at the Fed think of? They have the data. They know what the profitability and the internal risk numbers are for these banks. So I think culturally, they are ill equipped to put to the sword the dealers who enable their monetary policy. If you want to really simplify it, they just can't bring themselves to be tough on the very institutions with which they depend on implementing monetary policy. You know, Bank of America and Merrill, I think is a classic example of this. Here was a horrible transaction that should never have been approved by the application side of the Fed, but the monetary policy people and the primary dealer folks said, oh, we have to keep this primary dealer intact. We have to sell Treasury bonds. Of course, it is a good point. I think we should have restructured the dealer and sold it to new investors. That is what we should have done. And the Fed can't do that. They are just completely incapable of making a decision like that, in my opinion.",Speech, 
"Senator Shelby","What is the end game with AIG, as you see it? More taxpayers' money floating their business and----",Speech, 
"Mr. Whalen","No. I pray to God that we find the courage to put that company out of its misery and put it into bankruptcy, where it should have been 6 months ago, because if we don't do that, then we are holding the people of the United States and the world hostage to the credit default swap market. If you put AIG into bankruptcy, you are not going to end the world, but you are going to end the credit default swap market as we know it, and I think that would be a beneficial thing for everybody.",Speech, 
"Senator Shelby","There is no end game, is there.",Speech, 
"Mr. Whalen","Well, if we have the courage, there is----",Speech, 
"Senator Shelby","No, but there is not right at the moment.",Speech, 
"Mr. Whalen","No, not at the moment. No. Absolutely not.",Speech, 
"Senator Shelby","Credit rating agencies--while many banks did not engage, as you said, in substandard underwriting for the loans they originated, many of these institutions bought and held so-called AAA-rated securities that were backed by the poorly underwritten mortgages. Mr. Patterson, I want to ask you this question. Why was it inappropriate for these institutions to originate these loans, but it was acceptable for them to hold the securities collateralized by them.",Speech, 
"Mr. Patterson","If I understand the question, Senator Shelby, the ability to hold is based on the policies and the oversight of what the securities are backed by. If I could add to this just a little bit, one of the things that I think has exacerbated the problems we deal with enormously has been--and it is not unrelated to the question, I think--has been the fact that illiquid markets have resulted in an application by FASB and by the accounting fraternity in taking illiquid markets where there were no willing buyers and sellers and creating the necessity for an inappropriate write-down of the value of the assets which are otherwise still performing or at least are performing to a greater extent than the required write-down to a nonfunctioning marketplace. That is the subject of a broader discussion which I hope we have as to what a better solution would be with the role of the general primary regulator, the prudential regulator, and the systemic regulator as to ensuring that the current unresponsiveness, or at least the previous unresponsiveness of FASB and the SEC to find a reasonable solution to this problem that fits the business model of the institutions that are holding those investments is something that can and will be dealt with promptly.",Speech, 
"Senator Shelby","Mr. Whalen, do you envision a powerful regulator of all of our financial institutions, in a sense, including insurance, because of the risk that some companies like AIG have caused in the marketplace.",Speech, 
"Mr. Whalen","Well, as I said in my remarks, I think the Congress needs to mandate a level playing field as far as disclosure goes, because that way, companies like mine can rate insurance companies, too. It is very difficult to do insurance companies right now because the industry sits on the data. The NAIC will not do what they need to do to get that data really usable like the FDIC. Let us remember, the FDIC is the gold standard when it comes to public disclosure of financial data. They have done tremendous things as far as making really useful portfolio- level data on banks available to analysts.",Speech, 
"Senator Shelby","Mr. Whalen, where did the doctrine of ``too big to fail'' that our Fed Chairman is all wrapped around now come from and how flawed is that.",Speech, 
"Mr. Whalen","Oh, it is hideously flawed. It goes against everything that Americans stand for. I think Andrew Jackson was right. The Fed, the central bank is a source of evil and we have to fence it. But having said all that, the bottom line is that since the LDC debt crisis and the real estate problems in the 1980s, the central bank has taken the view that certain large financial services companies cannot be subject to traditional bankruptcy, like WAMU, like Lehman Brothers. I would tell you that Lehman is the model. You should invite the U.S. Trustee for the Southern District of New York to come sit here all day and talk to you about the resolution of Lehman, because that is what we should do with AIG.",Speech, 
"Senator Shelby","If an institution is too big to manage, and a lot of them seem to be----",Speech, 
"Mr. Whalen","Yes.",Speech, 
"Senator Shelby","----then it would follow that they are probably too big to regulate----",Speech, 
"Mr. Whalen","Oh, absolutely.",Speech, 
"Senator Shelby","----so we have created a monster among ourselves, have we not.",Speech, 
"Mr. Whalen","Our colleagues talked about the mountaintop, the God's eye view. There is no such thing, my friends. I work in analytics. I worked in finance my whole life. There is no God's eye view. And even when you give people information, they don't necessarily act on it. One of my best friends wrote a piece about AIG in 2001 that was covered in The Economist. Herb Greenberg threatened to sue him, and he didn't back down and eventually AIG had to go away. He was right, but nobody paid attention.",Speech, 
"Senator Shelby","Thank you, Mr. Chairman.",Speech, 
"Chairman Dodd","Senator Johnson.",Speech, 
"Senator Johnson","Mr. Mica, would you care to comment about Mr. Whalen's criticism of your industry and its ratings.",Speech, 
"Mr. Mica","I am not here to defend our regulator in that sense, but I will tell you this. We do have a call report and that call report does give data that we look at. It gives us a good picture of how a credit union is doing. Could it be better? Could the technology be better? Certainly. I don't know how he does his ratings, but let me just mention, the Chairman mentioned rating agencies earlier. I, 15 or 20 years ago, sat on the other side of this table and the largest insurance company failure in America happened and the day before, it was AAA ratings. So we are starting to see that all over again. We see it again, and it is not just one agency, it is others. So I do think that there are some areas that need to be looked at other than just the regulation of the industry, because you have to turn to others to get a sense of what you are investing in, and the public and the commercial enterprises of this Nation have looked there. So I don't have the answer. I just think it is something that needs to be looked at. And again, with regard to our regulator, our call report is good. It probably could be better.",Speech, 
"Senator Johnson","Does CUNA support a systemic risk regulator? If not, please elaborate.",Speech, 
"Mr. Mica","We would support the concept of a systemic regulator. Again, we think that NCUA, because of the special nature of credit unions--credit unions are very unique in our financial services system--that they should continue, and we don't shop regulators. We have a dual-charter system, but we have lived and all federally insured credit unions all deal with the NCUA, but they have a special niche in our society. We are 6 percent of the market. And in every case we have seen historically--we were in the Farm Credit Administration, we are in the FDIC--wherever we get put, we get put down if we don't have some separate interest looking after us. So we do think the concept is worthy of discussion. The Chairman mentioned earlier about bringing together the three major entities that now regulate, and I don't know if that is the answer or not. I do tend to agree with one thing, not everything that Mr. Whalen said by any means, but the fact is that when it gets to the systemic risk level, the other agencies have already failed, the regulators, and if you are going to call on the ones who have already failed, you may have a problem with a little self-defensive feeling. But we are open to any concept because we don't ever want to see what is happening to this country happen again. We are willing to discuss it.",Speech, 
"Senator Johnson","Mr. Attridge, in your testimony you suggest that depository institutions' withholding companies should have a systemic risk fee imposed on them by the FDIC. Can you expand on this idea? How much would this fee be in addition to regular premiums.",Speech, 
"Mr. Attridge","I don't know exactly how much the fee would be, but basically, right now, I disagree with the statement that the FDIC has failed in picking up systemic risk. I don't think that was their job. I am not sure their definition--they have done an excellent job in administering and regulating and resolving problems with the banks. I don't know what the details of their charter is, but I don't think that they were given the responsibility of regulating systemic risk.",Speech, 
"Mr. Mica","And I agree with that. I agree with that.",Speech, 
"Mr. Attridge","As far as our belief that some sort of premium should be paid, it basically just comes from the fact that right now, if you look at what is going on, a major problem for the community banks is the potential one-time assessment to refund the Insurance Fund, the FDIC Insurance Fund, and get the reserves back up to where they should be. Yet it is not really coming from problems that were in the community banks. It is coming from the systemic issues. At least that is my belief. So I don't know what the number would be. Certainly, whoever analyzes this could come up with a number that said, all right, in this holding company you have a bank. The bank would pay the FDIC insurance rates, but there is another part of that, of the risk in that holding company that will demand another premium that they would fund. And the amount of that, someone would have to really determine by analyzing the past history of the failures.",Speech, 
"Senator Johnson","Mr. Patterson, currently, there are resolution mechanisms for depository institutions that fail, but not for holding companies of the depository institutions. Who should be in charge of unwinding failed holding companies.",Speech, 
"Mr. Patterson","I think, if I could respond and expand on that just a bit, I do think that the FDIC has the primary function in the insurance of deposits and the regulation of banks themselves. When we look at holding companies, we are looking at an evolving type of holding company, obviously, as a result of the crisis that we have gone through. We have a new cadre of holding companies that have entered that structure and have a period of time to come into compliance with it. They obviously are under the current law. But it does seem to me that this goes also to the issue of the nonbank financial companies that are, whether we agree that it should be or not, the reality is there is a ``too big to fail'' reality, at least in the present and soon-to-be-future instance. That to me calls for a solution that resolution, to your point, that is not the proper role for the FDIC, which ought to be focused on deposit insurance and the regulation of banks. I know that the Treasury has recently come with some ideas on this. I don't have a suggestion other than the fact that the resolution of those failures, particularly in the cases that I have described, should certainly be outside, in my opinion, be outside the realm of the FDIC's normal processes.",Speech, 
"Senator Johnson","My time is up. Thank you.",Speech, 
"Chairman Dodd","Thank you very much.",Speech, 
"Senator Bunning","",Speech, 
"Senator Bunning","Yes. A general question for everybody. Of you sitting at the table, how many believe that the Federal Reserve is an independent agency, since they have been involved with Treasury and others in making up all these bailout policies that we have been dealing with? And yesterday, according to the Secretary of the Treasury, they are responsible for the $1 trillion-plus that are going to buy up these supposedly illiquid assets. So if they aren't in bed with the administration and the Treasury, where are they as far as independence as their charter, the 1930-some, or whatever year it was written, charter for the Federal Reserve made them? Anybody.",Speech, 
"Ms. Hillebrand","Senator Bunning, it is very hard, not being in the room, to know who should have done what differently. We are concerned about two other encroaches on the----",Speech, 
"Senator Bunning","No, answer my question, ma'am.",Speech, 
"Ms. Hillebrand","I think that they have opened the credit window in a way that has created some expectations it will remain open and we have to worry about closing that. We are also concerned----",Speech, 
"Senator Bunning","Are they an independent agency? That is the question.",Speech, 
"Ms. Hillebrand","So far.",Speech, 
"Senator Bunning","So far, they are an independent agency? Next.",Speech, 
"Mr. Whalen","No.",Speech, 
"Senator Bunning","No.",Speech, 
"Mr. Whalen","I think they have abdicated all of their statutory responsibilities.",Speech, 
"Senator Bunning","Responsibilities? Mr. Patterson.",Speech, 
"Mr. Patterson","Clearly, it has become fuzzy of necessity. They have acted out of necessity, but----",Speech, 
"Senator Bunning","Necessity? In other words, saving AIG was a necessity.",Speech, 
"Mr. Patterson","Was determined to be a necessity.",Speech, 
"Senator Bunning","OK. Mr. Attridge.",Speech, 
"Mr. Attridge","I don't know the degree of their independence, as to how political they are, but I think I would say that if they are given the responsibility for overseeing financial risk, it would seem to me that they could bring on the kind of people that they need to do that job.",Speech, 
"Senator Bunning","Are they or aren't they independent is the question.",Speech, 
"Mr. Attridge","Senator, I don't think I can answer that question.",Speech, 
"Senator Bunning","OK. Dan.",Speech, 
"Mr. Mica","Yes. Legally, they are. Actually, they are not as what they are doing----",Speech, 
"Senator Bunning","OK, that is----",Speech, 
"Mr. Mica","May I clarify an earlier statement, though? It was----",Speech, 
"Senator Bunning","No. I have got limited time and you can't.",Speech, 
"Mr. Mica","I will come back later. Thank you.",Speech, 
"Senator Bunning","OK. Mr. Whalen, do you think there is anything that credit default swap add to the system that is worth the risk they pose.",Speech, 
"Mr. Whalen","Only if you restrict the purchase of protection to those who have an economic interest in the underlying basis, the company, the instrument. When you let derivatives settle in cash so that the buyer of protection doesn't have to deliver a bond or a loan or whatever else is used to define the terms of the contract, then you have loosed the bounds of earth and you allow people to multiply risk infinitely, and this is what we have with AIG.",Speech, 
"Senator Bunning","How many here at this table think that the new plan that the Secretary of the Treasury expressed yesterday in conjunction with the Fed--you know the reason they used the Fed is they don't want to come back to the Congress and ask for new TARP money because they know the answer will be, ``No.'' So they are going to have the Fed print the money and the American taxpayers be on the hook for the money, over $1 trillion again. Do you know how much money that is since last September? Seven trillion. That is more than our whole national debt was just, like, 5 years ago. Now, if you think that the Fed is an independent agency, you are smoking something that is illegal, because I have sat here in this same seat and asked Chairman Bernanke questions about ``too big to fail,'' and he said, yes, there are institutions too big to fail. And I asked him, who allowed that to happen, and he couldn't answer. And his only job at the time was to regulate mortgages and set monetary policy, failing in both.",Speech, 
"Mr. Whalen","",Speech, 
"Mr. Whalen","I think the key failing of the Fed was their inability to say no, much like Moody's and S&P not saying no when the Street brought them toxic----",Speech, 
"Senator Bunning","Yes, but they were getting paid huge sums of money for those AAA ratings and AA ratings, because I know, my son was involved with Moody's and Standard & Poor for his company, and when he got finished getting his BB rating, he had to pay $250,000 to those two entities.",Speech, 
"Mr. Whalen","A very important point, if I can interrupt you. When Moody's and S&P were doing that, they were operating in the primary market for securities, before the securities are offered to the public. This is the key issue. When a rating agency is following a security in the secondary market, they are acting as journalists. But when they are in the conference room with the lawyers and the bankers structuring the liabilities of a brand new Delaware corporation that is going to issue securities to the public, they are acting as a banker. I was a supervisor of investment bankers, and this is why I get so enraged by this point. They were across the line. That is where we have a problem.",Speech, 
"Senator Bunning","Thank you. Thank you, Mr. Chairman.",Speech, 
"Chairman Dodd","Thank you very much, Senator Bunning.",Speech, 
"Senator Tester","",Speech, 
"Senator Tester","Thank you, Mr. Chairman. In these questions, I hope we can keep the answers fairly concise, but this first one is to Mr. Whalen. AIG, and all the banks that are too big to fail, if we allow them to fail, can you give me a short, very short synopsis on what the impacts are if AIG goes away.",Speech, 
"Mr. Whalen","The bondholders will take a loss. We are subsidizing the bondholders and the counterparties of AIG right now with public funds. And we are doing this with Citi, we are doing this with Fannie and Freddie, and apparently we are prepared to do this with other banks so the taxpayer is going to subsidize the loss so that the bondholder does not take----",Speech, 
"Senator Tester","What impact does it have on my operating loan as a farmer.",Speech, 
"Mr. Whalen","I think very little at the end of the day, if it is handled correctly.",Speech, 
"Senator Tester","What impact does it have on the loan of the homeowner.",Speech, 
"Mr. Whalen","I think at the end of the day it would be beneficial. If an adult stands up and says I am going to resolve this, I am going to give you finality, I think the markets would rally.",Speech, 
"Senator Tester","Short term and long term.",Speech, 
"Mr. Whalen","Yes.",Speech, 
"Senator Tester","And what about if all 17 that are too big to fail--I think that is how many there are. Say there are 10.",Speech, 
"Mr. Whalen","Oh, I do not expect that to happen. Look, the top couple may need to be really restructured, but I am hopeful that if we turn the direction of the economy around we can deal with the others in a reasonable fashion.",Speech, 
"Senator Tester","All right. And I do not want to put words in your mouth but--and I appreciate that perspective, by the way. You had said that you rate banks. There are 3,000 of them that are A; there are 2,000 of them that are F mainly due to mark-to-market.",Speech, 
"Mr. Whalen","About half of the 2,000 at the bottom are mark- to-market, and the way we tell this is that they are not showing big loan losses. They have minus signs in their return on equity.",Speech, 
"Senator Tester","OK. How do we solve that.",Speech, 
"Mr. Whalen","You modify the FASB rule. But here is the thing, as I have been telling my clients: We may dodge the bullet by changing the accounting rules, but the underlying economics are still going to make us charge off these assets. So you are not getting anything. It is already baked into the pie. Whether we change the accounting rules or not, we are still going to see impairment on these assets as we go forward this year.",Speech, 
"Senator Tester","OK. So in the end, end of story, those 2,000 are still in trouble.",Speech, 
"Mr. Whalen","They are in trouble, but, you see, it is a very different thing when a bank is simply writing off assets that are still performing versus charging off loans that are lost. That is the difference.",Speech, 
"Senator Tester","I understand. This is directed to Mr. Patterson or Mr. Attridge. I am hearing from my community bankers in the State of Montana--I do not think it is singular to them, because you guys addressed part of it--that the regulators are coming in, and even though the community banks for the most part, at least in my State, have done a great job, are coming in and putting the squeeze on them from a regulatory standpoint so they cannot loan money maybe because they are saying you either have to write down some of these loans or the mark-to-market issue comes up, or just the fact that they want to make sure that nobody fails or nobody gets in a situation where they have to shut them down, they are pinching them hard. And it is having some real negative effects in the economy because money is not available to be loaned for a whole different reason and all the other stuff. Could you kind of respond on that, Mr. Patterson or Mr. Attridge--Mr. Patterson first--if that is real and if you think it is necessary.",Speech, 
"Mr. Patterson","Certainly, there is at least some discussion that there may be a mixed message. But the fact is that the vast majority of banks are lending, do have lendable funds, do have strong capital ratios. And regulators in the field are always going to be focused on safety and soundness of the performance of the individual bank.",Speech, 
"Senator Tester","But I am hearing from the banks right now they are more concerned about that than they were a year ago.",Speech, 
"Mr. Patterson","Well, I have been in this business 40 years at the same bank, and we have grown to be a rather large institution. And every time there is a down cycle in the industry, regulators focus a bit more on safety and soundness, and should. But I----",Speech, 
"Senator Tester","Mr. Attridge, do you--go ahead.",Speech, 
"Mr. Patterson","Could I just comment on something Mr. Whalen said? Just a slight disagreement on mark-to-market accounting and the impact on the books of the banks.",Speech, 
"Senator Tester","OK.",Speech, 
"Mr. Patterson","His comment referred to an end loss, but I think the important thing is to understand that the role of FASB and the SEC, or whatever group, hopefully, succeeds in that responsibility to them, is such that the business model of the institution has an effect on the way that the new rules are promulgated. There is no reason for a bank whose business model is to buy and hold securities to have to take a loss that erodes their capital and inhibits their ability to make loans.",Speech, 
"Senator Tester","I understand. Mr. Attridge, I want to go back to the regulation question. Does increased regulation for the community banks in particular by the OCC have negative impacts on those banks' ability to make loans? And is their increased regulation something you think is proper.",Speech, 
"Mr. Attridge","I have not experienced that. My particular bank--or my bank gets reviewed every 18 months, ultimately by the State of Connecticut as well as the FDIC. We are due for an exam at the end of April by the FDIC. I am hearing from other banks that have been reviewed more recently, and a mixed message: Some of them saying there is really no significant difference from their past exams; a couple have said, yes, they have been asked to basically rate- shock or adjust the values on some of their larger loans to----",Speech, 
"Senator Tester","Do you hear it from any banks that are being regulated by the OCC.",Speech, 
"Mr. Attridge","Yes, and I would say it was probably more pronounced there in terms of the OCC's request that they look at the banks with a more--excuse me, look at the loans with a more jaundiced eye, look at real estate values, and look at how those loans would perform if there was deterioration, further deterioration in the economy.",Speech, 
"Senator Tester","Thank you. Thank you, Mr. Chairman.",Speech, 
"Chairman Dodd","Thank you, Senator Tester, very much.",Speech, 
"Senator Johanns","",Speech, 
"Senator Johanns","Mr. Chairman, thank you. Let me start out, if I might, and actually thank the Chairman for his comments about the Federal Reserve as the super-regulator, if you will. I have not liked that idea from the beginning. It would seem to me to be just an enormous conflict of interest, that you would have the policymaker, the monetary policymaker then regulating the very entities that implement the policy. And I think that would just be all tied around the axle very, very quickly, and as you point out, they are finding it hard to regulate. So I am glad that idea has surfaced and been discussed, but I am hoping at some point here we put that to bed quickly because I think it is just the wrong direction, and I want to say that to start out. If I could, Mr. Whalen, a couple of questions for you. When you talk about systemic risk and the need to focus on that, do you include in the definition of that risk just the sheer fact that an institution, if you were to look at their books, may look good, may even look great, but they have just gotten so darn big that if anything happens, the threat of bringing the Nation's economy down is real and exists? Is that something we should be looking at, just the bigness, the magnitude of the organization? I would like to hear your thoughts on that.",Speech, 
"Mr. Whalen","I think there are two aspects to that. It is a very good question. One is size and the other is complexity. If you look at Citi, for example, a quarter of their liabilities actually contribute to the deposit insurance fund now, the domestic deposits. The foreign deposits do not contribute and all of the bonds, which fund the other half of the company, do not contribute. So if you look at Citi, really they are actually contributing on a dollar of assets basis less than the community bankers are, because most of their deposits are domestic. The little guys are pulling the train. So I think that Congress has to look at market share and has to look at complexity, and based on those two, if it were up to me, I would break up the top four banks and have them end up maybe a third of their current size. If I had 10 or 20 or 30 banks the size of U.S. Bankcorp, instead of four, which now predominate over the entire industry, I think we would have a more stable system. Let me give you a number that will probably scare you a little bit. My maximum probable loss for the banks in the country above $10 billion in assets is $1.7 trillion. That is what we call ``economic capital.'' It is a worst-case loss number. But $1.4 trillion of that is top four institutions. There are a lot of banks in that list that actually subtract from that number because they are so much less risky than the big guys. We need a market share limit that looks at liabilities instead of deposits, in my opinion, and then as I said before, I would love to see the FDIC, as part of the systemic risk solution, rate banks based on their risk. Their premium, the contribution, the tax that they pay toward bank resolution costs should reflect their riskiness. And many of the institutions at this table would obviously be at the low end of that scale, as they should be.",Speech, 
"Senator Johanns","Your thoughts on this tend to lend some support, in my judgment, to this concept of maybe it is almost a group sort of approach, because you are looking at a number of different factors, and I wanted to throw that out. The second thing that I wanted to ask you--and this is maybe a little bit at the edges, but maybe not. When I think about systemic risk and I think about what has happened in the last 6 months, I think about the money that has been put into AIG and others, and I recognize it is all borrowed money. And I ask Chairman Bernanke about this, and he thoughtfully answered that, you know, this is a very difficult time for the economy, we probably need to solve the deficit issue at a later date. Next week, we will start debating a budget with massive deficits, as far as the eye can see, new programs, Government expansion, on and on and on. How big of a risk is that to our economy? I see China's comments. I see economists starting to opine about the threat that this is creating. How big of a risk is our inability to manage our deficits to our Nation's economy.",Speech, 
"Mr. Whalen","Well, I think it is a horrible risk, and what I have said to people in the administration and to my clients and the readers of our public newsletters is that I do not think we can fund it. Does anybody really believe that we can go to market looking for $200 or $250 billion at a shot in new money and roll the existing paper that is coming due in that period? I do not think we can fund it. We have to go look for ways to limit the cash cost of subsidies for our financial institutions so that we can focus on the economy. And the way you do that is by resolving these companies in the traditional fashion. Otherwise, these zombies will keep eating cash as long as we leave them alive. That is the issue. If you want to stop giving money to AIG, push it into bankruptcy. Let the State of New York Insurance Commissioner deal with the underwriters, and then the rest of it gets resolved by the U.S. Trustee. And I will say it again: That man should be sitting here. I would spend a whole week with him.",Speech, 
"Senator Johanns","Mr. Chairman, thank you.",Speech, 
"Chairman Dodd","Thank you.",Speech, 
"Senator Warner","",Speech, 
"Senator Warner","Thank you, Mr. Chairman. I want to continue a little bit on the line of my colleague from Nebraska on the ``too big to fail'' component. Mr. Whalen, I thought some of your comments were very telling in terms of the amount of exposure we have from the top four banks. I guess I would ask Mr. Patterson, perhaps wearing more of your ABA hat than just your Bancorp hat, whether, one, you agree with Mr. Whalen's comments; and, two, some argument meant that if we were to try to look at size and complexity and draw the line, how that would position our industry with our foreign competitors that may or may not take similar actions.",Speech, 
"Mr. Patterson","Senator, I think that is an excellent point to raise about the fact that we are not isolated from foreign competitors and we are in a global economy. The fact is, whether we like it or not, we have arrived at a situation where too big to fail is a reality, whether it is a desirable circumstance or not or whether there is an available short-term solution to that or not. Be that as it may, that is where we are. And I think what it does is it speaks eloquently to the need for a systemic regulator, whether it be the Fed or whether it be a committee approach or a new entity that the Fed has some involvement with or not. The problem here is not bank regulation. The problem is gaps in regulation, and excessive leverage by institutions, both banks and others in that large category, and lack of understanding of the types of risks that were being taken by management and by regulators. But I do think this: I think that we have got to realize that it takes large, complex organizations to operate in a global economy, and I think there is a role for the community banks, there is a role for the regional banks like mine, and I think there is a role for these very large, complex money center organizations that perform multiple functions. Indeed, they are hard to manage. Some people say they cannot be well managed. Some people say the Fed should focus on its management of monetary policy and its independence and not be the prudential regulator of overall responsibility. Whether it is or should not does not obviate the need for it, that there be some control that these gaps be filled. And I would suggest at least the hypothesis that if these institutions were broken up, others would evolve to develop to fill their place over time.",Speech, 
"Senator Warner","Mr. Chairman, I have got a couple more questions. Can I go ahead and----",Speech, 
"Chairman Dodd","Absolutely. Please do.",Speech, 
