"Speaker","Speech","Type","Comments"
"Senator Bunning","OK. If that is the case, since there is so little discount window borrowing going on, the increase in the discount rate seems to be more for show than for substance. On top of that, you and the Fed have gone out of your way to downplay the importance of that move. Why should anyone take that move as a sign that you are serious about taking away the punch bowl at this time?","Speech"," "
"Mr. Bernanke","Well, Senator, what we have been trying to do is to eliminate the extraordinary support that we have provided financial markets, and we had a wide range of programs that try to address the dysfunction in the commercial paper market, money market mutual funds, interbank markets, repo markets, and a variety of others. And as I mentioned in my testimony, on February 1, we shut down most of those programs. By June, we will have no more of these 13(3) programs----","Speech"," "
"Senator Bunning","Except--except what Senator Shelby brought up. On Tuesday, the Treasury announced that they were starting up a supplemental financing program again. It is $200 billion- plus. Under that program, Treasury issues debts and deposits the cash with the Fed. That is the effective same thing as the Fed issuing its own debt, which you know is not legal.","Speech"," "
"Mr. Bernanke","What it does----","Speech"," "
"Senator Bunning","There are--well, let me finish with the question and you can answer. What are the legal grounds that the Fed and Treasury used to justify that program? And did anyone in the Fed or Treasury object when the program was created?","Speech"," "
"Mr. Bernanke","Well, legally, we are the fiscal agent of the Treasury and we hold Treasury balances that they--for all kinds of purposes, so there is no----","Speech"," "
"Senator Bunning","But they are not allowed to issue debt, Treasury.","Speech"," "
"Mr. Bernanke","Treasury is allowed to issue debt.","Speech"," "
"Senator Bunning","On its own?","Speech"," "
"Mr. Bernanke","I don't--they issue bills and other kinds of debt all the time.","Speech"," "
"Senator Bunning","Oh, yes, Treasury notes, Treasury bills, Treasury 2-years, 5-years, 10-years. But you are buying--you buying their debt.","Speech"," "
"Mr. Bernanke","We are just paying them interest on their deposits on our balance sheet.","Speech"," "
"Senator Bunning","OK. That isn't the answer that I wanted. Given what you learned during the AIG crisis and the bailout, do you think Congress should be doing something to address insurance regulation or the commercial paper markets?","Speech"," "
"Mr. Bernanke","Well, Senator, I think AIG is the poster child for, first, consolidated supervision. It did not have a strong consolidated supervisor that was paying attention to its derivatives activities, for example. That is very important to do. Second----","Speech"," "
"Senator Bunning","Were those the ones in England?","Speech"," "
"Mr. Bernanke","No, those were the ones, the CDS--the credit default swaps that the Financial Products Division was exposed----","Speech"," "
"Senator Bunning","Weren't they located in London?","Speech"," "
"Mr. Bernanke","Well, they were in any case accessible to U.S. regulators.","Speech"," "
"Senator Bunning","I didn't ask that question. I said, but didn't AIG have an office in London that did those things?","Speech"," "
"Mr. Bernanke","It had some foreign offices, but I believe that the Financial Products Division is headquartered in Connecticut.","Speech"," "
"Senator Bunning","OK. Go right ahead.","Speech"," "
"Mr. Bernanke","So again, to address AIG issues, you need a strong consolidated supervisor that can identify those kinds of risks to the company and you also need some methodology, and I think you would agree that we don't want to have too-big-to- fail firms. We don't want the Fed involved in these bailouts. So you need an alternative legal structure. We have supported a resolution regime. I know this Committee is considering alternatives that would allow the government, excluding the Fed, to wind down a firm like this in a crisis in a way that would not bring down the overall financial system. I think that is a very important direction.","Speech"," "
"Senator Bunning","Does any other Fed Governor have their own staff?","Speech"," "
"Mr. Bernanke","The staff of the Federal Reserve works for all the Governors. There is no----","Speech"," "
"Senator Bunning","That is not my question.","Speech"," "
"Mr. Bernanke","The staff--no, not dedicated, except for clerical----","Speech"," "
"Senator Bunning","OK. Do you think they should?","Speech"," "
"Mr. Bernanke","No. I think we all work collectively and we all get the support from the entire staff.","Speech"," "
"Senator Bunning","Do Fed Governors have access to the Board's staff recommendations or do they only get to see the recommendations you approve of?","Speech"," "
"Mr. Bernanke","They see the staff recommendations.","Speech"," "
"Senator Bunning","They do?","Speech"," "
"Mr. Bernanke","Yes.","Speech"," "
"Senator Bunning","Have you ever tried to change or influence staff recommendations before they were presented to the Board?","Speech"," "
"Mr. Bernanke","Not final recommendations, no.","Speech"," "
"Senator Bunning","Your e-mails tell us differently.","Speech"," "
"Mr. Bernanke","You are referring to an e-mail where a preliminary draft by a couple of economists----","Speech"," "
"Senator Bunning","It was the Fed staff. That is what the----","Speech"," "
"Mr. Bernanke","It was Fed staff, but it wasn't the Fed staff's recommendation because it was a draft done by several people in the division, not by the leadership of the staff. And it was, in any case, a recommendation that was outdated because of changes in circumstances.","Speech"," "
"Senator Bunning","That was in your opinion.","Speech"," "
"Mr. Bernanke","Yes, sir.","Speech"," "
"Senator Bunning","I have more, but I am past my time.","Speech"," "
"Senator Johnson","Senator Akaka?","Speech"," "
"Senator Akaka","Thank you very much, Mr. Chairman. I want to welcome Chairman Bernanke back to the Committee and also to congratulate and welcome him and wish him well in his continued tenure as Chairman of the Board of Governors of the Federal Reserve System. We both share a commitment to improving the lives of working families by better educating, protecting, and empowering consumers. Chairman Bernanke, Chairman Dodd and other Members of this Committee helped develop and enact meaningful card reform legislation. I am proud that the law includes provisions from my Credit Card Minimum Payment Warning Act which will provide consumers with detailed personalized information on their billing statements and access to reputable credit counseling services. Consumers will learn the true costs of making the minimum payments and how long it will take for them to pay off their balance if they only make minimum payments. Consumers are also provided with the amount that they need to pay to eliminate their outstanding balance within 36 months, which is the typical length of a debt management plan. This useful information recently started appearing on statements, and I looked at it and was happy to see it. My question to you is, how will the personalized credit card minimum payment information influence the behavior of consumers, and also what additional personalized disclosures pertaining to other financial service products would enable consumers to make better informed choices?","Speech"," "
"Mr. Bernanke","Well, Senator, I congratulate you on those contributions. As you know, the Federal Reserve developed extensive disclosures for credit cards as well as some rules which were very extensively incorporated in the Congressional bill that passed and was signed by the President. Obviously, as you point out, the more information you can provide consumers, the better decisions they can make and the kinds of information about minimum balances, time to pay off, the cost of the card, the penalties they might face, those are the kinds of things people need to shop. If they can shop, the market becomes more competitive and you get a market that better serves consumers. We have been very focused on good disclosures, good information. We have in our disclosure reform that we did earlier, we--I don't see Senator Schumer here yet today, but there is the so-called Schumer Box, which has----","Speech"," "
"Senator Bunning","He is at the White House.","Speech"," "
"Mr. Bernanke","----has a list of key features of the account. We have done a lot of work on that to make it easier to read and more understandable to consumers. One of the innovations pioneered by the Federal Reserve has been to use consumer testing. We have gone out and instead of having some lawyers just sort of figure out what should be in the disclosure, we have actually gone out to shopping malls and had people look at the disclosures and then we have tested them to see how much they understand and retain. And by doing that, we think we are improving considerably the ability of folks to understand what they are buying and encouraging them to shop around to get a better deal. So again, I congratulate you on your contributions to this and on your longstanding support for financial literacy and for clear disclosures.","Speech"," "
"Senator Akaka","Mr. Chairman, unfortunately, investment banks, credit card issuers, and predatory lenders through their excessive bonuses and unfair treatment of consumers are giving the term ``bank'' an even greater negative connotation. I am afraid that abused or angry consumers may continue to underutilize mainstream financial institutions. After having grown up in an unbanked home, I personally know the challenges that confront the unbanked. Many community banks and credit unions provide vital financial services to working families by providing opportunities for savings, borrowing, and low-cost remittances. The question is, why is it essential that we attempt to encourage the unbanked and the underbanked to utilize mainstream financial institutions more?","Speech"," "
"Mr. Bernanke","Well, Senator, as you well know, for various reasons, lack of information, cultural reasons, and so on, many minority or immigrant communities don't make much use of the regular banking system. The cost of that is they may find themselves paying much more for check cashing or for short-term borrowing or for other services that they need. In most cases, they would be better off in a mainstream financial institution. We have encouraged banks, credit unions, and other financial institutions to reach out to minority neighborhoods by, for example, having people on staff who speak the language, through advertising and through other activities, through the CRA, the Reinvestment Act. By doing that, you attract people from these communities and give them access to the broader financial network. It helps them not only to get better deals on their financial services, to pay less for check cashing, for example, but it also helps them begin to learn how to save or learn how to borrow for a home and do other things that you need to have access to the broad mainstream financial system in order to achieve. So I think it is very important that mainstream financial institutions continue to reach out to people in their communities, including minorities and immigrants, to attract them to use of mainstream financial services.","Speech"," "
"Senator Akaka","Thank you. Thank you very much, Mr. Chairman.","Speech"," "
"Senator Johnson","Senator Johanns?","Speech"," "
"Senator Johanns","Thank you, Mr. Chairman. Mr. Chairman, good to see you again. Mr. Chairman, let me start out and say that I think we have done some good work as we have tried to move through regulatory reform. I think everybody, quite honestly, has learned from the mistakes of the last years, no doubt about that. But I must admit, I have a concern about something that I think is shared by probably everybody here. It may be a little sensitive, but I want to ask about it, and that is Fannie and Freddie. We have spent a lot of time talking about too big to fail and looking at private companies and how gigantic they had gotten and how that really put us in a box. In the end, the taxpayers got put on the hook for that. Isn't Fannie and Freddie the government version of that too big to fail? And how do you get out of that box?","Speech"," "
"Mr. Bernanke","Well, Senator, first, as I am sure you know, the Federal Reserve has a long record of warning about the dangers of the structure of Fannie and Freddie. There are numerous dangerous, including conflicts of private and public interest, and most notably, insufficient capital to support the very large portfolios that they held. And, in fact, it turned out they didn't have enough capital and now the U.S. Government, the taxpayer, is subject to substantial cost. Right now, we are kind of in no man's land. Fannie and Freddie are in conservatorship. They are part of the government's efforts to maintain the housing market because there really is no other source of mortgages at this point, or mortgage securitization. But certainly, this is not a sustainable situation and I think it is very important that we move toward clarifying the longer-term status. There are numerous ways to go. I have talked about some in a speech. But to give two examples, one would be a privatization approach, which might allow the privatized firms that securitize mortgages to purchase insurance from the government for the mortgages that they package and sell. Another possibility would be just to acknowledge that these are government utilities and incorporate them with Ginnie and FHA and other government agencies. So those are two very different approaches, but both of them have the advantage of eliminating this platypus kind of, you know, neither fish nor fowl status that those firms have now.","Speech"," "
"Senator Johanns","Neither approach will eliminate the exposure that the taxpayer faces. Would you agree with me there?","Speech"," "
"Mr. Bernanke","Well, for example, if you had a situation where privatized firms were not allowed to hold large portfolios, which is a major source of the risk, first; and, second, that they paid actuarially fair premiums to the Government as opposed to the implicit support they had before, there would still be risks to the taxpayer, but at least there would be some compensation, some premium is being collected.","Speech"," "
"Senator Johanns","In effect, it sounds to me like a Government liquidation, and I do not know that I would want to personally buy into that. But I guess as a taxpayer we would all end up buying into that. But it is a huge number, isn't it? It is probably $1 trillion plus of exposure.","Speech"," "
"Mr. Bernanke","Well, it depends how you count exposure. Of course, the mortgage-backed securities outstanding are in the trillions.","Speech"," "
"Senator Johanns","Yes.","Speech"," "
"Mr. Bernanke","The Government's commitment at this point is a couple hundred billion to those institutions.","Speech"," "
"Senator Johanns","Let me also draw your attention to something, and I am running out of time here, but I was just catching up on some things, and I noticed today that first-time unemployment filings have increased. That was not expected. Durable goods orders have fallen the most since August. That is not a good sign. And that excludes, I think, transportation. The market has responded by dropping at least at this point by 160, and I appreciate the market can have up days and down days. I am starting to read more and more articles about the national debt interfering with economic recovery. And yet I do not see an effort to slow that down here. In fact, if we were just to stand down and say, OK, we will adopt the President's plan, there are trillion dollar deficits over the next decade. I cannot imagine how that turns out for-- you know, I will be 70 years old the next decade. I am not going to live long enough to pay that off. That means my children and grandchildren are going to have to deal with that. I am beginning to wonder, Mr. Chairman--and I do not want this to sound overly pessimistic, but I am beginning to wonder whether low interest rates really have any possibility of spurring this economy. And I will tell you what I am thinking about, and you may not even have enough time to respond. Unless there is demand, unless we can get consumers back into it, it just seems very unlikely to me that you are going to see much growth. I talked to people who handle the freight--the railroads, the trucking companies. They are not seeing much improvement. All these signs point to a situation where, quite honestly, this economy is still enormously flat. And I am not sure that offering somebody an interest rate at 2 percent versus 4 percent is going to get us on the other side of this, and I would just like your thought on that.","Speech"," "
"Mr. Bernanke","Well, first, I agree that the economy is still very weak and very disappointing in that respect. I think low interest rates do tend to help, and I will give you a couple of examples. One, you mentioned the durable goods. Notwithstanding--I have not had a chance to get into those numbers in detail this morning, but investment, actually equipment investment, equipment and software investment has been something of a bright spot and has been growing. And part of the reason for that is that larger firms at least have pretty good access to credit at reasonable rates in the corporate bond market, for example, and that has supported the investment rebound, which is a big part of what we are seeing in the recovery. Another example is that the Fed's actions, interest rate actions and our purchases of mortgage-backed securities, have helped bring down mortgage rates. That has helped to some extent to stabilize demand for housing and helped--as you may know, house prices seem to have flattened out and begun to rise a bit, which is very important for consumers in terms of their wealth, in terms of the risk of foreclosure, and in terms of, you know, restarting activity in the residential construction sector. So those are two examples where we see growth. We did have 4-percent growth in the second half of 2009. I think the issue we face is will the growth be fast enough to materially reduce the unemployment rate at a pace that we would like to see, and that is a big uncertainty right now. But we are getting some output growth at this point.","Speech"," "
"Senator Johanns","Mr. Chairman, thank you.","Speech"," "
"Senator Johnson","Senator Brown.","Speech"," "
"Senator Brown","Thank you, Mr. Chairman. Mr. Chairman, nice to see you. We all know for most of our Nation's history--I am going to go in a bit different direction. For most of our Nation's history, manufacturing and agriculture and transportation drove our economy, whether it is steel in Youngstown or agriculture around places like Lexington, Ohio, or the Port of Cleveland shipping raw materials and finished goods all over the Midwest. As an expert on--as an economic historian, as you are, and an expert on the Great Depression, you are aware, obviously, of the role of manufacturing, especially a historic role, in pulling our Nation out of recession. As many Ohioans can tell you, can painfully tell you, manufacturing steadily declined over the last three decades. At the same time, we know that the financial industry has rapidly expanded. As recently as the 1980s, manufacturing made up 25 percent of GDP; financial services made up less than half of that, in the vicinity of 11 or 12 percent. Those numbers crossed in the 1990s. Now it is almost a direct flip. Manufacturing, 12 percent; financial services, 20 or 21 percent. Wall Street's output, put another way, was equal to all the Farm Belt States and the Industrial Belt States combined. In 2004, 44 percent of all corporate profits in the United States came from the financial sector compared with 10 percent from manufacturing. And I say that as a preface to my question for this reason: Kevin Phillips, the writer, has noted sort of the history of great nations in the last 400 years. Habsburg Spain, the United Provinces of Netherlands, and Imperial England, all three saw their economies go from manufacturing, shipping, agriculture--depending on which of each of the three--and energy into more and more emphasis on financial services. And the financialization in that sense is what probably cost those empires their empire. They were countries that never really recovered in the wealth creation. It really is the fact that banking is not an independent source of wealth. It does not cause our prosperity. The success of banking is created by our success and our ability to create wealth. Then I hear people, when I talk about manufacturing policy, I hear your predecessors say this, I hear advisers in the White House, regardless of party, say we cannot have a manufacturing policy, we cannot pick winners and losers. Well, it is pretty clear in the 1980s that this country, this Government, your predecessors, and the Treasury Department picked winners and losers. They decided that financialization, the financial services sector should be the winner as we got rid of usury laws, as we changed rules and deregulated and all those things. So we put ourselves in a position where, as Kevin Phillips said, finance is the chosen sector of the U.S. economy. So my question is this: As your role, your statutory role, a mandated target of 4-percent unemployment, it is at least twice, maybe three times that right now. When I look at a building on the Oberlin College campus 20 miles from my house, fully powered by solar energy, the largest solar-powered building on any college campus in America, about 8 years it was built. All the panels were built in Germany, a country that had an industrial policy that stimulated demand and supply and have built clean energy jobs way better than we have. You read the articles in the paper about what China is about to way outcompete us on alternative energy, solar and wind turbines. We know all that. We still sit with no manufacturing policy. So my question is this: As the economic historian that you are, are you troubled by the fact that the financial sector is now twice the size of the manufacturing sector? And I put parentheses around the next part of that, that no country that I can see in economic history has done well when that happened. Are you troubled by that? And if you are troubled by that fact that the financial industry is twice the size of manufacturing, flipping what it was, what should we do about it and what are you doing about it?","Speech"," "
"Mr. Bernanke","Well, financial services obviously has a place to play in a modern economy, and it is a productive industry in the sense that it helps allocate capital more effectively and share risk and do important things like that. I think we would all agree that over the past decade or so, financial services, residential construction, and some other sectors may have become too big relative to other sectors, and we are now seeing the painful unwinding of that process. I think the right way to address the size of financial services is to make sure that it is being productive and constructive, and that means having a good regulatory regime that directs--that provides a context in which financial services will do productive, constructive things for the economy. So good financial regulatory reform should lead the financial services industry to adjust to an appropriate size that is right for the economy. On manufacturing, it is really a mixed picture in the United States. We still are probably the biggest or one of the biggest manufacturers in the world. We are the most productive. We have had extraordinary increases in productivity, in manufacturing recently. That, in fact, is part of the reason why the employment share of manufacturing keeps going down, is that we need fewer workers to produce a car or an airplane than we used to.","Speech"," "
"Senator Brown","That is true, Mr. Chairman, but look at the profits of the financial services--the chasm between financial services and manufacturing is--the chasm is big in terms of the percentage of GDP. It is even larger in terms of profits in the last 5 years. Keep that in mind.","Speech"," "
"Mr. Bernanke","So in terms of the financial industry, you know, I think markets should be allowed to work, but they should be allowed to work in an environment where regulation is appropriate and where there is an appropriate level playing field. So you would, I suppose, agree that financial services were not appropriately regulated or appropriately supervised. If we strengthen that regulation and allow appropriate changes to take place, that ought to bring down the size of the financial services industry to a size which is more appropriate for our economy. Manufacturing is another issue. I think there are lots of things that mostly Congress--I do not think the Federal Reserve has a lot of direct influence on any particular sector. But there are a lot of things that Congress can do. There is tax policy, there is immigration policy, trade policy. There is the issue of picking winners and losers. I think that is difficult to do. But you gave the example of solar panels. Solar panels are a viable industry with Government support if the Congress determines that, for example, for global warming purposes that carbon-reducing technologies or capital is socially desirable and, therefore, supports that activity, then that will--the private sector will, therefore, come out and produce that. So that is a determination of Congress whether it needs a public subsidy. I do not think that many of those alternative energy sources would survive by themselves in a marketplace because whatever value they have in reducing carbon, for example, is not captured in their price in the market. So I guess what I am saying is that we need, first of all, better regulation in finance to bring finance down to an appropriate size and an appropriate set of functions. And there are a set of things that Congress can do to try to improve our trade balance, for example, to improve the tax policy. I think, frankly--and this is a topic that I never could get much traction on. I think that our immigration policy which restricts severely the number of highly trained, skilled immigrants is a problem because bringing those sorts of folks in helps our high-tech industries develop more competitive-- become more competitive. So there are things I think you can do to strengthen manufacturing. I would also just note that while it has been a very severe recession in the manufacturing sector, manufacturing is, in fact, leading this recovery, as you pointed out. Industrial production has been very strong, and we are seeing, in fact, growth in manufacturing employment. So it has been important in that respect.","Speech"," "
"Senator Brown","One real quick closing statement. If manufacturing were even close to the same percentage of GDP as it was, think how much stronger--how much quicker we would come out of this recession in terms of recovery, just as a point of reference perhaps. Thank you, Mr. Chairman.","Speech"," "
"Senator Johnson","Senator Vitter.","Speech"," "
"Senator Vitter","Thank you, Mr. Chairman. Thank you, Mr. Chairman, for being here and for your work. Thank you for your monetary report. Mr. Chairman, when I go around my State and have town hall meetings and other things, obviously folks are real concerned about jobs and the recession. But I get just as many questions and expressions of concern about what they consider the next looming crisis caused by spending and debt. Now, obviously, you gave us a monetary report focused on things you can control. Federal spending and debt is not something you can directly control. What is your general projection and outlook, once we are out of this current recession, for the impact on the current levels of what are, in my view, unsustainable Federal spending and debt and the impact on the economy?","Speech"," "
"Mr. Bernanke","Well, Senator as you point out, at the moment we are in a deep recession. Revenues are down to 15 percent of GDP. We have a lot of costs arising from the recession, and so deficits are extremely high. The really interesting question is: What is the structural medium-term deficit? If you look at the range of estimates provided by the OMB and the CBO over different scenarios and so on, most of them suggest that the deficit after we come out of recession, say 2013 or so and the rest of that decade, should be somewhere between--will be somewhere between 4 and 7 percent of GDP. That is not a sustainable number. A rule of thumb is that in order to keep the ratio of outstanding Government debt to our GDP more or less constant--I mean, it would be better even to reduce it, but just to keep it constant, you need to have deficits more in the area of 2 \1/2\ to 3 percent. So I think it is important--so 4 to 7 percent is not sustainable. If it were actually to happen, what we would see is increasing interest costs, and eventually the markets would just entirely lose confidence in our fiscal policy, and interest rates would spike. So it is very important for Congress--even though we are now still in a very deep recession or in a very weak economy, it is important for Congress to try to clarify how we are going to exit from our fiscal position and try to provide a credible blueprint for how our Federal deficit will be controlled over the next 10 years and 20 years.","Speech"," "
"Senator Vitter","And just to follow up on that, let us say in the future we reach a point that we are truly out of this recession in a meaningful way and those deficits are where they are projected, 4 to 7 percent, versus 2 \1/2\. How quickly would that become a major problem in terms of the economy?","Speech"," "
"Mr. Bernanke","Well, it could become a problem tomorrow if bond markets are not persuaded that Congress is serious about bringing down the deficit over time. But in any case, certainly if you look at the CBO numbers, you know, by 2025, 2030, under existing policies we are going to be seeing the curve very sharply rising and----","Speech"," "
"Senator Vitter","But surely way before that it would be an issue and a problem in terms of interest rates, et cetera.","Speech"," "
"Mr. Bernanke","Absolutely. Absolutely. And you would be seeing debt-to-GDP ratios rising; you would be seeing crowding out of investments and other problems. Yes, absolutely.","Speech"," "
"Senator Vitter","So is it fair to say, you know, we are perhaps not seeing those immediate threats because we are in a serious recession? Once we come out of that, those immediate threats, the chances of their having a real negative impact elevate enormously.","Speech"," "
"Mr. Bernanke","That is right. And we are not completely sure we will not have negative effects even sooner than that.","Speech"," "
"Senator Vitter","Before that.","Speech"," "
"Mr. Bernanke","Depending on how interest rates respond.","Speech"," "
"Senator Vitter","Right. Mr. Chairman, I want to Fannie Mae and Freddie Mac. On June 18, the Treasury Secretary said before us, ``Fannie and Freddie were a core part of what went wrong in our system.'' I assume you agree with that.","Speech"," "
"Mr. Bernanke","Yes, sir.","Speech"," "
"Senator Vitter","We are discussing regulatory reform. In terms of the draft bills we are discussing, there is no title on Fannie and Freddie. When should we be addressing that? Sooner rather than later, or when?","Speech"," "
"Mr. Bernanke","Well, I think for no other reason than just trying to reduce uncertainty in the markets, the sooner that you can come to some clarity on the future of Fannie and Freddie, the better. Of course, I understand that you are dealing with a lot of complex issues in financial reform and health care and in other areas right now. But it would be, obviously, helpful to try to get some clarity on that. That does not mean necessarily that you can get to that new situation quickly. It is going to take some time to move from the current situation to a more stable long-run situation. But certainly I hope Congress is looking at this issue now and thinking about where you want to go.","Speech"," "
"Senator Vitter","OK. We are really not looking at the issue now, at least in a meaningful way. And the schedule, as I understand it, particularly from Treasury, is not until 2011. Is there any good reason, in your opinion, to essentially put that off to 2011?","Speech"," "
"Mr. Bernanke","Well, I think their concern is just that the agenda is so full and is there time, you know, for everyone to focus on that. And that is not my judgment to make, but I think that is their concern. I think they would agree that an earlier resolution would be better, certainly.","Speech"," "
"Senator Vitter","OK. Mr. Chairman, I want to go to resolution authority and 13(3) type authority, and we have talked about this before, but it is really important so I want to have the discussion quickly again. If in our regulatory reform package we come up with a reasonable, workable wind-down mechanism to resolve large failed institutions in an orderly way, to take them down, to break them up in an orderly way, if we do that, would you support our also ending, taking away 13(3) and other similar authority from the Fed and others to put taxpayer dollars in large quantities into individual firms?","Speech"," "
"Mr. Bernanke","In short, yes, I would support that--13(3) has been used two ways. It has been used in what you would call bailouts, and it has been used in developing these broad-based lending facilities to help individual markets, like the ones we just closed down on February 1st. I think the latter is a valuable thing to have in case of a future crisis, but we would be happy to give up any involvement in the wind-down of failing, systemically critical firms.","Speech"," "
"Senator Vitter","And just to make clear, I am talking about the former not the latter, so I think we are on the same page.","Speech"," "
"Mr. Bernanke","We are on the same page.","Speech"," "
"Senator Vitter","As I understand the Treasury's position, they say they support a resolution authority, but they essentially also want to keep that other authority as ``foam on the runway,'' as sort of a backup plan, however you want to term it. Do you think that is necessary or a good idea?","Speech"," "
"Mr. Bernanke","It depends on exactly how the resolution authority is structured. It might be that you want the Fed to be available to provide liquidity as part of the resolution process, for example. But, generally speaking, I prefer that you develop a process that leaves the Fed to do only its standard discount window lending against collateral as it always has done, without use of the emergency authority.","Speech"," "
"Senator Vitter","So if we get the resolution authority right, you do not see any need for that other authority with regard to individual firms continuing to exist?","Speech"," "
"Mr. Bernanke","We would be very happy if you could find a solution that allows us to give up that authority.","Speech"," "
"Senator Vitter","OK.","Speech"," "
"Senator Johnson","Could you gentlemen wrap it up?","Speech"," "
"Senator Vitter","OK. I have one more question, which is about audits and transparency of the Fed. I welcomed your recent written comments about that as certainly movement in the right direction from my point of view. One thing you underscored was some delay in terms of disclosing certain action so as not to disrupt the markets in terms of an immediate disclosure of certain activity. What is your reaction to the idea of having the same disclosure with a lag for all loans and collateral used to secure loans made by the Fed--in other words, the normal discount window activity?","Speech"," "
"Mr. Bernanke","Including the names of the borrowers?","Speech"," "
"Senator Vitter","Correct.","Speech"," "
"Mr. Bernanke","That is a concern that we have, and the problem is that if banks think they are going to be--that their names are going to be publicized, then they will not come even if they are under attack by the market, even if there is a panic or a run on the firm. So it is a very delicate issue. I think we will have further discussions, I am sure, but we are quite nervous about essentially shutting down the viability of this critical tool, which proved to be very valuable during the crisis. So that is something that we are concerned about, even, you know, with a delay.","Speech"," "
"Senator Vitter","So even with a delay.","Speech"," "
"Mr. Bernanke","You know, I am sure we will have further discussions about this, but, you know, again, if a company is under attack by people who do not believe that it is stable and they know that if they go to the window, their name is going to be published even with some delay, they may feel that they have no option, that they will just have to fail, because if they go to the window and that is revealed, then the market will then believe that they, in fact, are not stable, and the whole purpose of the discount window loan will not be served. So that is a particularly sensitive one for us, even though that is a relatively small part of our lending.","Speech"," "
"Senator Vitter","OK. Thank you.","Speech"," "
"Senator Johnson","Senator Warner.","Speech"," "
"Senator Warner","Thank you, Mr. Chairman. I appreciate getting my time. Thank you, Chairman Bernanke, for being here. I do share one concern that Senator Vitter mentioned about the deficit, and, gosh, I wish we would have supported Senator Gregg's proposal when we had a chance. I think it was still the best, perhaps last best proposal to actually force this Congress to take an up-or-down vote on a plan that would put us back into fiscal sanity. I want to come back on the question of financial regulation. Mr. Chairman, you make, I think, a strong case about the need to have sophisticated, strong supervision for bank holding companies and that this supervision has to take a look at not just individual supervision but systemic risk in a macro level. I still think we are weighing where that role should be, and I am not sure, at least from my standpoint, while you make a strong case that you have fully made the case that it absolutely has to be deposited within the Federal Reserve, that it could perhaps be deposited elsewhere. You know, one of the comments you have made--and we are now 18 months after the crisis, and you have said that you have looked at the Fed within supervision of the bank holding companies, stronger capital, stronger risk supervision. You know, we have had a lot of discussion over the last 18 months about size. We have talked a little bit earlier--Senator Reed raised questions about the Volcker Rule, and I share some of your concerns about how you draw those lines. Chairman Dodd raised the question about use of some of the instruments out there in terms of derivatives. Could you tell us a little bit in this last 18 months, with this increased focus on the large sophisticated bank holding companies that you currently supervise, you know, what steps that has taken to strengthen that supervision in a little more specific way than you did in your----","Speech"," "
"Mr. Bernanke","Well, it would take me quite a long time.","Speech"," "
"Senator Warner","Perhaps you could give that for the record. I would like to see----","Speech"," "
"Mr. Bernanke","OK. So just very briefly, there has been a lot on the regulatory side. We are working with our colleagues in Basel and elsewhere to substantially strengthen and modernize the capital requirements, liquidity requirements, executive compensation requirements, risk management requirements, and a whole raft of things just to give a tougher, stronger regime. So that is an important part. In terms of supervision, we are restructuring our internal organization, and we think a landmark event, a watershed event was the stress tests last spring, which were incredibly successful, which the Federal Reserve led. And I think the Federal Reserve's input to that was to supplement the standard bank examiner going in looking at the credit file with a lot of analytical statistical information which helped improve comparability across banks, which helped to determine the factors underlying possible risks to banks, which integrated the macroscenarios so we could do stress tests and those sorts of things. So in our internal structure, we are, first of all, creating a new group which will bring together not just the bank supervisors but people from other dividends--and I mentioned the economists, the payment system people, the financial people, and so on--to manage the supervisory effort for the system as a whole, and they will be looking at a portfolio of firms, and so it will not be a firm-by-firm operation where this teams looks at Citigroup and this team looks at JP Morgan. Instead, they will be looking collectively at groups of firms doing horizontal comparisons and taking a more systemic type approach. On top of that, we will also have a quantitative evaluation team which increases something we have already done, which is currently for small banks, we do not go in every year or every 6 months. What we tend to do is we look at a bunch of data, a bunch of call report information, for example, and use statistical models to try and evaluate whether there are problems that we should go back and look. Well, expanding that idea in a much more sophisticated way, we can give these quantitative folks the license to look at a range of activities in the firms and look at them across firms and try to use their offsite type analysis to supplement and support the on-side analysis.","Speech"," "
"Senator Warner","Because I want to be absolutely sensitive to my colleagues' times who have been waiting here for a long time, I want to just get one more point out.","Speech"," "
"Mr. Bernanke","Sure.","Speech"," "
"Senator Warner","I have got a lot of other questions, but I will take them at another time. Specifically in terms of, I believe, within safety and soundness you can look at proprietary trading, hedge fund activities, and private equity, whether you have ramped up on that, and one of the issues that one of the panels raised with us a little bit earlier that I thought was quite good was the whole question of interconnectedness, and I will close with that. But I would love to get your quick comments on that, recognizing other folks have been waiting a long time.","Speech"," "
"Mr. Bernanke","So we have not tried to apply the Volcker rules. We have not forbidden some activities. But we have----","Speech"," "
"Senator Warner","Heightened.","Speech"," "
"Mr. Bernanke","Yes, we have heightened our activities, particularly with respect to risk management. We find that was the big Achilles heel in the whole situation, that firms did not really have a sufficient understanding of the broad-based exposure across all their business lines to certain kinds of risks. And we have been working very hard on that part.","Speech"," "
"Senator Warner","Interconnectedness.","Speech"," "
